,occ_code,occ_title,o_group,tot_emp,area
3252,13-1051,Cost Estimators,detailed,4500,4
3253,13-1071,Human Resources Specialists,detailed,12760,4
3254,13-1075,Labor Relations Specialists,detailed,500,4
3255,13-1081,Logisticians,detailed,3100,4
3256,13-1111,Management Analysts,detailed,11800,4
3257,13-1121,"Meeting, Convention, and Event Planners",detailed,2070,4
3258,13-1131,Fundraisers,detailed,1150,4
3259,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,1980,4
3260,13-1151,Training and Development Specialists,detailed,9530,4
3261,13-1161,Market Research Analysts and Marketing Specialists,detailed,14260,4
3262,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",detailed,23150,4
3263,13-2011,Accountants and Auditors,detailed,22450,4
3264,13-2020,Property Appraisers and Assessors,detailed,1130,4
3265,13-2031,Budget Analysts,detailed,1120,4
3266,13-2041,Credit Analysts,detailed,1640,4
3267,13-2052,Personal Financial Advisors,detailed,4050,4
3268,13-2053,Insurance Underwriters,detailed,1610,4
3269,13-2061,Financial Examiners,detailed,1890,4
3270,13-2071,Credit Counselors,detailed,2080,4
3271,13-2072,Loan Officers,detailed,8980,4
3272,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,400,4
3273,13-2082,Tax Preparers,detailed,1470,4
3274,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,7550,4
3275,15-1211,Computer Systems Analysts,detailed,11740,4
3276,15-1212,Information Security Analysts,detailed,3630,4
3277,15-1221,Computer and Information Research Scientists,detailed,280,4
3278,15-1231,Computer Network Support Specialists,detailed,4950,4
3279,15-1232,Computer User Support Specialists,detailed,17740,4
3280,15-1241,Computer Network Architects,detailed,3200,4
3281,15-1244,Network and Computer Systems Administrators,detailed,7030,4
3282,15-1245,Database Administrators and Architects,detailed,2320,4
3283,15-1251,Computer Programmers,detailed,2870,4
3284,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,29660,4
3285,15-1257,Web Developers and Digital Interface Designers,detailed,2810,4
3286,15-1299,"Computer Occupations, All Other",detailed,7910,4
3287,15-2011,Actuaries,detailed,150,4
3288,15-2031,Operations Research Analysts,detailed,2220,4
3289,15-2041,Statisticians,detailed,560,4
3290,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,850,4
3291,17-1011,"Architects, Except Landscape and Naval",detailed,1150,4
3292,17-1012,Landscape Architects,detailed,760,4
3293,17-1021,Cartographers and Photogrammetrists,detailed,220,4
3294,17-1022,Surveyors,detailed,1100,4
3295,17-2011,Aerospace Engineers,detailed,1580,4
3296,17-2031,Bioengineers and Biomedical Engineers,detailed,250,4
3297,17-2041,Chemical Engineers,detailed,100,4
3298,17-2051,Civil Engineers,detailed,5000,4
3299,17-2061,Computer Hardware Engineers,detailed,1690,4
3300,17-2071,Electrical Engineers,detailed,5120,4
3301,17-2072,"Electronics Engineers, Except Computer",detailed,3140,4
3302,17-2081,Environmental Engineers,detailed,1290,4
3303,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,540,4
3304,17-2112,Industrial Engineers,detailed,4740,4
3305,17-2131,Materials Engineers,detailed,510,4
3306,17-2141,Mechanical Engineers,detailed,5290,4
3307,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,520,4
3308,17-2161,Nuclear Engineers,detailed,**,4
3309,17-2199,"Engineers, All Other",detailed,1710,4
3310,17-3011,Architectural and Civil Drafters,detailed,2640,4
3311,17-3012,Electrical and Electronics Drafters,detailed,1190,4
3312,17-3013,Mechanical Drafters,detailed,790,4
3313,17-3019,"Drafters, All Other",detailed,270,4
3314,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,920,4
3315,17-3022,Civil Engineering Technologists and Technicians,detailed,1500,4
3316,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,3290,4
3317,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,230,4
3318,17-3025,Environmental Engineering Technologists and Technicians,detailed,380,4
3319,17-3026,Industrial Engineering Technologists and Technicians,detailed,1370,4
3320,17-3027,Mechanical Engineering Technologists and Technicians,detailed,1050,4
3321,17-3031,Surveying and Mapping Technicians,detailed,960,4
3322,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,2300,4
3323,19-1012,Food Scientists and Technologists,detailed,120,4
3324,19-1013,Soil and Plant Scientists,detailed,190,4
3325,19-1021,Biochemists and Biophysicists,detailed,60,4
3326,19-1022,Microbiologists,detailed,70,4
3327,19-1023,Zoologists and Wildlife Biologists,detailed,370,4
3328,19-1029,"Biological Scientists, All Other",detailed,470,4
3329,19-1031,Conservation Scientists,detailed,280,4
3330,19-1032,Foresters,detailed,120,4
3331,19-1041,Epidemiologists,detailed,140,4
3332,19-1042,"Medical Scientists, Except Epidemiologists",detailed,1060,4
3333,19-1099,"Life Scientists, All Other",detailed,30,4
3334,19-2011,Astronomers,detailed,160,4
3335,19-2012,Physicists,detailed,60,4
3336,19-2021,Atmospheric and Space Scientists,detailed,130,4
3337,19-2031,Chemists,detailed,500,4
3338,19-2032,Materials Scientists,detailed,90,4
3339,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,1320,4
3340,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,340,4
3341,19-2043,Hydrologists,detailed,210,4
3342,19-2099,"Physical Scientists, All Other",detailed,70,4
3343,19-3011,Economists,detailed,130,4
3344,19-3022,Survey Researchers,detailed,260,4
3345,19-3031,"Clinical, Counseling, and School Psychologists",detailed,2600,4
3346,19-3039,"Psychologists, All Other",detailed,170,4
3347,19-3041,Sociologists,detailed,40,4
3348,19-3051,Urban and Regional Planners,detailed,690,4
3349,19-3091,Anthropologists and Archeologists,detailed,410,4
3350,19-3092,Geographers,detailed,40,4
3351,19-3093,Historians,detailed,40,4
3352,19-3094,Political Scientists,detailed,30,4
3353,19-3099,"Social Scientists and Related Workers, All Other",detailed,470,4
3354,19-4010,Agricultural and Food Science Technicians,detailed,290,4
3355,19-4021,Biological Technicians,detailed,1200,4
3356,19-4031,Chemical Technicians,detailed,590,4
3357,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,770,4
3358,19-4045,Geological and Hydrologic Technicians,detailed,500,4
3359,19-4061,Social Science Research Assistants,detailed,1610,4
3360,19-4071,Forest and Conservation Technicians,detailed,680,4
3361,19-4092,Forensic Science Technicians,detailed,700,4
3362,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,800,4
3363,19-5011,Occupational Health and Safety Specialists,detailed,1560,4
3364,19-5012,Occupational Health and Safety Technicians,detailed,310,4
3365,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,8850,4
3366,21-1013,Marriage and Family Therapists,detailed,1000,4
3367,21-1015,Rehabilitation Counselors,detailed,2030,4
3368,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,5930,4
3369,21-1019,"Counselors, All Other",detailed,310,4
3370,21-1021,"Child, Family, and School Social Workers",detailed,7630,4
3371,21-1022,Healthcare Social Workers,detailed,2970,4
3372,21-1023,Mental Health and Substance Abuse Social Workers,detailed,2890,4
3373,21-1029,"Social Workers, All Other",detailed,1160,4
3374,21-1091,Health Education Specialists,detailed,1710,4
3375,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,2460,4
3376,21-1093,Social and Human Service Assistants,detailed,8200,4
3377,21-1094,Community Health Workers,detailed,1080,4
3378,21-1099,"Community and Social Service Specialists, All Other",detailed,770,4
3379,21-2011,Clergy,detailed,470,4
3380,21-2021,"Directors, Religious Activities and Education",detailed,180,4
3381,21-2099,"Religious Workers, All Other",detailed,50,4
3382,23-1011,Lawyers,detailed,9960,4
3383,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,290,4
3384,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,190,4
3385,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,750,4
3386,23-2011,Paralegals and Legal Assistants,detailed,7210,4
3387,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,1010,4
3388,23-2099,"Legal Support Workers, All Other",detailed,410,4
3389,25-1011,"Business Teachers, Postsecondary",detailed,**,4
3390,25-1021,"Computer Science Teachers, Postsecondary",detailed,840,4
3391,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,1020,4
3392,25-1031,"Architecture Teachers, Postsecondary",detailed,150,4
3393,25-1032,"Engineering Teachers, Postsecondary",detailed,660,4
3394,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,50,4
3395,25-1042,"Biological Science Teachers, Postsecondary",detailed,880,4
3396,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",detailed,40,4
3397,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,310,4
3398,25-1052,"Chemistry Teachers, Postsecondary",detailed,300,4
3399,25-1053,"Environmental Science Teachers, Postsecondary",detailed,60,4
3400,25-1054,"Physics Teachers, Postsecondary",detailed,230,4
3401,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,110,4
3402,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,400,4
3403,25-1063,"Economics Teachers, Postsecondary",detailed,150,4
3404,25-1064,"Geography Teachers, Postsecondary",detailed,110,4
3405,25-1065,"Political Science Teachers, Postsecondary",detailed,180,4
3406,25-1066,"Psychology Teachers, Postsecondary",detailed,740,4
3407,25-1067,"Sociology Teachers, Postsecondary",detailed,200,4
3408,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,260,4
3409,25-1071,"Health Specialties Teachers, Postsecondary",detailed,2600,4
3410,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,1190,4
3411,25-1081,"Education Teachers, Postsecondary",detailed,1190,4
3412,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,240,4
3413,25-1112,"Law Teachers, Postsecondary",detailed,230,4
3414,25-1113,"Social Work Teachers, Postsecondary",detailed,320,4
3415,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,**,4
3416,25-1122,"Communications Teachers, Postsecondary",detailed,680,4
3417,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,1100,4
3418,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,440,4
3419,25-1125,"History Teachers, Postsecondary",detailed,170,4
3420,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,230,4
3421,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",detailed,60,4
3422,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,440,4
3423,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,2680,4
3424,25-1199,"Postsecondary Teachers, All Other",detailed,4430,4
3425,25-2011,"Preschool Teachers, Except Special Education",detailed,8180,4
3426,25-2012,"Kindergarten Teachers, Except Special Education",detailed,3150,4
3427,25-2021,"Elementary School Teachers, Except Special Education",detailed,23290,4
3428,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,12330,4
3429,25-2023,"Career/Technical Education Teachers, Middle School",detailed,120,4
3430,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,16990,4
3431,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,990,4
3432,25-2051,"Special Education Teachers, Preschool",detailed,320,4
3433,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,2950,4
3434,25-2057,"Special Education Teachers, Middle School",detailed,1600,4
3435,25-2058,"Special Education Teachers, Secondary School",detailed,2280,4
3436,25-2059,"Special Education Teachers, All Other",detailed,500,4
3437,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,850,4
3438,25-3021,Self-Enrichment Teachers,detailed,2490,4
3439,25-3031,"Substitute Teachers, Short-Term",detailed,3620,4
3440,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,6410,4
3441,25-4011,Archivists,detailed,110,4
3442,25-4012,Curators,detailed,220,4
3443,25-4013,Museum Technicians and Conservators,detailed,130,4
3444,25-4022,Librarians and Media Collections Specialists,detailed,1720,4
3445,25-4031,Library Technicians,detailed,1180,4
3446,25-9031,Instructional Coordinators,detailed,3850,4
3447,25-9044,"Teaching Assistants, Postsecondary",detailed,1000,4
3448,25-9045,"Teaching Assistants, Except Postsecondary",detailed,25230,4
3449,25-9099,"Educational Instruction and Library Workers, All Other",detailed,1740,4
3450,27-1011,Art Directors,detailed,530,4
3451,27-1012,Craft Artists,detailed,**,4
3452,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,220,4
3453,27-1014,Special Effects Artists and Animators,detailed,360,4
3454,27-1019,"Artists and Related Workers, All Other",detailed,50,4
3455,27-1021,Commercial and Industrial Designers,detailed,400,4
3456,27-1023,Floral Designers,detailed,350,4
3457,27-1024,Graphic Designers,detailed,3190,4
3458,27-1025,Interior Designers,detailed,1100,4
3459,27-1026,Merchandise Displayers and Window Trimmers,detailed,2670,4
3460,27-1027,Set and Exhibit Designers,detailed,180,4
3461,27-1029,"Designers, All Other",detailed,40,4
3462,27-2011,Actors,detailed,370,4
3463,27-2012,Producers and Directors,detailed,1320,4
3464,27-2021,Athletes and Sports Competitors,detailed,600,4
3465,27-2022,Coaches and Scouts,detailed,5720,4
3466,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,480,4
3467,27-2031,Dancers,detailed,**,4
3468,27-2041,Music Directors and Composers,detailed,50,4
3469,27-2042,Musicians and Singers,detailed,490,4
3470,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,340,4
3471,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,450,4
3472,27-3023,"News Analysts, Reporters, and Journalists",detailed,830,4
3473,27-3031,Public Relations Specialists,detailed,3520,4
3474,27-3041,Editors,detailed,1140,4
3475,27-3042,Technical Writers,detailed,570,4
3476,27-3043,Writers and Authors,detailed,420,4
3477,27-3091,Interpreters and Translators,detailed,2690,4
3478,27-3092,Court Reporters and Simultaneous Captioners,detailed,150,4
3479,27-3099,"Media and Communication Workers, All Other",detailed,130,4
3480,27-4011,Audio and Video Technicians,detailed,1270,4
3481,27-4012,Broadcast Technicians,detailed,400,4
3482,27-4014,Sound Engineering Technicians,detailed,130,4
3483,27-4021,Photographers,detailed,920,4
3484,27-4031,"Camera Operators, Television, Video, and Film",detailed,230,4
3485,27-4032,Film and Video Editors,detailed,250,4
3486,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,240,4
3487,29-1011,Chiropractors,detailed,810,4
3488,29-1021,"Dentists, General",detailed,2410,4
3489,29-1022,Oral and Maxillofacial Surgeons,detailed,**,4
3490,29-1029,"Dentists, All Other Specialists",detailed,100,4
3491,29-1031,Dietitians and Nutritionists,detailed,1560,4
3492,29-1041,Optometrists,detailed,790,4
3493,29-1051,Pharmacists,detailed,8240,4
3494,29-1071,Physician Assistants,detailed,2060,4
3495,29-1081,Podiatrists,detailed,230,4
3496,29-1122,Occupational Therapists,detailed,2100,4
3497,29-1123,Physical Therapists,detailed,3600,4
3498,29-1124,Radiation Therapists,detailed,230,4
3499,29-1125,Recreational Therapists,detailed,670,4
3500,29-1126,Respiratory Therapists,detailed,3180,4
3501,29-1127,Speech-Language Pathologists,detailed,2730,4
3502,29-1128,Exercise Physiologists,detailed,100,4
3503,29-1129,"Therapists, All Other",detailed,160,4
3504,29-1131,Veterinarians,detailed,1420,4
3505,29-1141,Registered Nurses,detailed,54590,4
3506,29-1151,Nurse Anesthetists,detailed,260,4
3507,29-1161,Nurse Midwives,detailed,110,4
3508,29-1171,Nurse Practitioners,detailed,4310,4
3509,29-1181,Audiologists,detailed,180,4
3510,29-1211,Anesthesiologists,detailed,**,4
3511,29-1215,Family Medicine Physicians,detailed,4110,4
3512,29-1216,General Internal Medicine Physicians,detailed,740,4
3513,29-1218,Obstetricians and Gynecologists,detailed,380,4
3514,29-1221,"Pediatricians, General",detailed,1010,4
3515,29-1223,Psychiatrists,detailed,640,4
3516,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,6690,4
3517,29-1248,"Surgeons, Except Ophthalmologists",detailed,**,4
3518,29-1292,Dental Hygienists,detailed,3650,4
3519,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,540,4
3520,29-2010,Clinical Laboratory Technologists and Technicians,detailed,8340,4
3521,29-2031,Cardiovascular Technologists and Technicians,detailed,630,4
3522,29-2032,Diagnostic Medical Sonographers,detailed,1640,4
3523,29-2033,Nuclear Medicine Technologists,detailed,250,4
3524,29-2034,Radiologic Technologists and Technicians,detailed,3970,4
3525,29-2035,Magnetic Resonance Imaging Technologists,detailed,830,4
3526,29-2040,Emergency Medical Technicians and Paramedics,detailed,4080,4
3527,29-2051,Dietetic Technicians,detailed,**,4
3528,29-2052,Pharmacy Technicians,detailed,8900,4
3529,29-2053,Psychiatric Technicians,detailed,3110,4
3530,29-2055,Surgical Technologists,detailed,2200,4
3531,29-2056,Veterinary Technologists and Technicians,detailed,**,4
3532,29-2057,Ophthalmic Medical Technicians,detailed,**,4
3533,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,7600,4
3534,29-2081,"Opticians, Dispensing",detailed,1270,4
3535,29-2091,Orthotists and Prosthetists,detailed,280,4
3536,29-2092,Hearing Aid Specialists,detailed,240,4
3537,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,7880,4
3538,29-9091,Athletic Trainers,detailed,630,4
3539,29-9092,Genetic Counselors,detailed,**,4
3540,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,**,4
3541,31-1120,Home Health and Personal Care Aides,detailed,66890,4
3542,31-1131,Nursing Assistants,detailed,14450,4
3543,31-1132,Orderlies,detailed,730,4
3544,31-2011,Occupational Therapy Assistants,detailed,940,4
3545,31-2012,Occupational Therapy Aides,detailed,60,4
3546,31-2021,Physical Therapist Assistants,detailed,2900,4
3547,31-2022,Physical Therapist Aides,detailed,850,4
3548,31-9011,Massage Therapists,detailed,2650,4
3549,31-9091,Dental Assistants,detailed,7940,4
3550,31-9092,Medical Assistants,detailed,17540,4
3551,31-9093,Medical Equipment Preparers,detailed,1210,4
3552,31-9094,Medical Transcriptionists,detailed,1590,4
3553,31-9095,Pharmacy Aides,detailed,550,4
3554,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,2680,4
3555,31-9097,Phlebotomists,detailed,1210,4
3556,31-9099,"Healthcare Support Workers, All Other",detailed,2130,4
3557,33-1011,First-Line Supervisors of Correctional Officers,detailed,1640,4
3558,33-1012,First-Line Supervisors of Police and Detectives,detailed,2910,4
3559,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,2110,4
3560,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,1600,4
3561,33-2011,Firefighters,detailed,6190,4
3562,33-2021,Fire Inspectors and Investigators,detailed,200,4
3563,33-3011,Bailiffs,detailed,280,4
3564,33-3012,Correctional Officers and Jailers,detailed,13670,4
3565,33-3021,Detectives and Criminal Investigators,detailed,5690,4
3566,33-3031,Fish and Game Wardens,detailed,280,4
3567,33-3041,Parking Enforcement Workers,detailed,60,4
3568,33-3051,Police and Sheriff's Patrol Officers,detailed,11610,4
3569,33-9011,Animal Control Workers,detailed,250,4
3570,33-9021,Private Detectives and Investigators,detailed,370,4
3571,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,360,4
3572,33-9032,Security Guards,detailed,24520,4
3573,33-9091,Crossing Guards and Flaggers,detailed,1120,4
3574,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,2730,4
3575,33-9093,Transportation Security Screeners,detailed,1150,4
3576,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,2650,4
3577,35-1011,Chefs and Head Cooks,detailed,2400,4
3578,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,21930,4
3579,35-2011,"Cooks, Fast Food",detailed,20370,4
3580,35-2012,"Cooks, Institution and Cafeteria",detailed,6970,4
3581,35-2014,"Cooks, Restaurant",detailed,32060,4
3582,35-2015,"Cooks, Short Order",detailed,3720,4
3583,35-2019,"Cooks, All Other",detailed,90,4
3584,35-2021,Food Preparation Workers,detailed,16520,4
3585,35-3011,Bartenders,detailed,12900,4
3586,35-3023,Fast Food and Counter Workers,detailed,63280,4
3587,35-3031,Waiters and Waitresses,detailed,50880,4
3588,35-3041,"Food Servers, Nonrestaurant",detailed,4910,4
3589,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,9760,4
3590,35-9021,Dishwashers,detailed,12010,4
3591,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,10570,4
3592,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,440,4
3593,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,3310,4
3594,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,2960,4
3595,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,34520,4
3596,37-2012,Maids and Housekeeping Cleaners,detailed,16940,4
3597,37-2019,"Building Cleaning Workers, All Other",detailed,**,4
3598,37-2021,Pest Control Workers,detailed,2240,4
3599,37-3011,Landscaping and Groundskeeping Workers,detailed,22610,4
3600,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,390,4
3601,37-3013,Tree Trimmers and Pruners,detailed,100,4
3602,37-3019,"Grounds Maintenance Workers, All Other",detailed,260,4
3603,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,700,4
3604,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,4970,4
3605,39-2011,Animal Trainers,detailed,660,4
3606,39-2021,Animal Caretakers,detailed,4320,4
3607,39-3011,Gambling Dealers,detailed,2150,4
3608,39-3019,"Gambling Service Workers, All Other",detailed,260,4
3609,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,2450,4
3610,39-3091,Amusement and Recreation Attendants,detailed,4360,4
3611,39-3092,Costume Attendants,detailed,60,4
3612,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,330,4
3613,39-4011,Embalmers,detailed,80,4
3614,39-4021,Funeral Attendants,detailed,310,4
3615,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,250,4
3616,39-5011,Barbers,detailed,**,4
3617,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,8590,4
3618,39-5092,Manicurists and Pedicurists,detailed,2290,4
3619,39-5094,Skincare Specialists,detailed,2160,4
3620,39-6011,Baggage Porters and Bellhops,detailed,980,4
3621,39-6012,Concierges,detailed,980,4
3622,39-7010,Tour and Travel Guides,detailed,1590,4
3623,39-9011,Childcare Workers,detailed,9550,4
3624,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,6100,4
3625,39-9032,Recreation Workers,detailed,8490,4
3626,39-9041,Residential Advisors,detailed,1080,4
3627,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,1100,4
3628,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,23870,4
3629,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,4280,4
3630,41-2011,Cashiers,detailed,65170,4
3631,41-2012,Gambling Change Persons and Booth Cashiers,detailed,930,4
3632,41-2021,Counter and Rental Clerks,detailed,5450,4
3633,41-2022,Parts Salespersons,detailed,4610,4
3634,41-2031,Retail Salespersons,detailed,89290,4
3635,41-3011,Advertising Sales Agents,detailed,1990,4
3636,41-3021,Insurance Sales Agents,detailed,7890,4
3637,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,9850,4
3638,41-3041,Travel Agents,detailed,2550,4
3639,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,24110,4
3640,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,6490,4
3641,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,20930,4
3642,41-9011,Demonstrators and Product Promoters,detailed,1800,4
