,occ_code,occ_title,o_group,tot_emp,area
7397,25-1054,"Physics Teachers, Postsecondary",detailed,90,11
7398,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,40,11
7399,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,470,11
7400,25-1063,"Economics Teachers, Postsecondary",detailed,230,11
7401,25-1065,"Political Science Teachers, Postsecondary",detailed,1010,11
7402,25-1066,"Psychology Teachers, Postsecondary",detailed,150,11
7403,25-1067,"Sociology Teachers, Postsecondary",detailed,140,11
7404,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,100,11
7405,25-1071,"Health Specialties Teachers, Postsecondary",detailed,920,11
7406,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,530,11
7407,25-1081,"Education Teachers, Postsecondary",detailed,1940,11
7408,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,100,11
7409,25-1112,"Law Teachers, Postsecondary",detailed,1490,11
7410,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,510,11
7411,25-1122,"Communications Teachers, Postsecondary",detailed,280,11
7412,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,420,11
7413,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,650,11
7414,25-1125,"History Teachers, Postsecondary",detailed,140,11
7415,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,380,11
7416,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,40,11
7417,25-1199,"Postsecondary Teachers, All Other",detailed,930,11
7418,25-2011,"Preschool Teachers, Except Special Education",detailed,1770,11
7419,25-2012,"Kindergarten Teachers, Except Special Education",detailed,130,11
7420,25-2021,"Elementary School Teachers, Except Special Education",detailed,3710,11
7421,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,860,11
7422,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,3990,11
7423,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,790,11
7424,25-2057,"Special Education Teachers, Middle School",detailed,240,11
7425,25-2058,"Special Education Teachers, Secondary School",detailed,360,11
7426,25-2059,"Special Education Teachers, All Other",detailed,200,11
7427,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,450,11
7428,25-3021,Self-Enrichment Teachers,detailed,770,11
7429,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,1290,11
7430,25-4011,Archivists,detailed,170,11
7431,25-4012,Curators,detailed,160,11
7432,25-4013,Museum Technicians and Conservators,detailed,460,11
7433,25-4022,Librarians and Media Collections Specialists,detailed,1260,11
7434,25-4031,Library Technicians,detailed,770,11
7435,25-9031,Instructional Coordinators,detailed,1500,11
7436,25-9044,"Teaching Assistants, Postsecondary",detailed,120,11
7437,25-9045,"Teaching Assistants, Except Postsecondary",detailed,3460,11
7438,25-9099,"Educational Instruction and Library Workers, All Other",detailed,640,11
7439,27-1011,Art Directors,detailed,470,11
7440,27-1014,Special Effects Artists and Animators,detailed,100,11
7441,27-1023,Floral Designers,detailed,50,11
7442,27-1024,Graphic Designers,detailed,1420,11
7443,27-1025,Interior Designers,detailed,690,11
7444,27-1026,Merchandise Displayers and Window Trimmers,detailed,120,11
7445,27-1027,Set and Exhibit Designers,detailed,200,11
7446,27-1029,"Designers, All Other",detailed,130,11
7447,27-2011,Actors,detailed,430,11
7448,27-2012,Producers and Directors,detailed,2550,11
7449,27-2022,Coaches and Scouts,detailed,650,11
7450,27-2031,Dancers,detailed,140,11
7451,27-2041,Music Directors and Composers,detailed,100,11
7452,27-2042,Musicians and Singers,detailed,250,11
7453,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,180,11
7454,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,570,11
7455,27-3023,"News Analysts, Reporters, and Journalists",detailed,2220,11
7456,27-3031,Public Relations Specialists,detailed,18600,11
7457,27-3041,Editors,detailed,3250,11
7458,27-3042,Technical Writers,detailed,490,11
7459,27-3043,Writers and Authors,detailed,1240,11
7460,27-3091,Interpreters and Translators,detailed,840,11
7461,27-3099,"Media and Communication Workers, All Other",detailed,160,11
7462,27-4011,Audio and Video Technicians,detailed,850,11
7463,27-4012,Broadcast Technicians,detailed,520,11
7464,27-4014,Sound Engineering Technicians,detailed,80,11
7465,27-4021,Photographers,detailed,440,11
7466,27-4031,"Camera Operators, Television, Video, and Film",detailed,370,11
7467,27-4032,Film and Video Editors,detailed,360,11
7468,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,340,11
7469,29-1021,"Dentists, General",detailed,470,11
7470,29-1031,Dietitians and Nutritionists,detailed,420,11
7471,29-1041,Optometrists,detailed,100,11
7472,29-1051,Pharmacists,detailed,1000,11
7473,29-1071,Physician Assistants,detailed,610,11
7474,29-1122,Occupational Therapists,detailed,320,11
7475,29-1123,Physical Therapists,detailed,610,11
7476,29-1124,Radiation Therapists,detailed,130,11
7477,29-1125,Recreational Therapists,detailed,100,11
7478,29-1126,Respiratory Therapists,detailed,320,11
7479,29-1127,Speech-Language Pathologists,detailed,390,11
7480,29-1129,"Therapists, All Other",detailed,30,11
7481,29-1131,Veterinarians,detailed,90,11
7482,29-1141,Registered Nurses,detailed,10890,11
7483,29-1161,Nurse Midwives,detailed,40,11
7484,29-1171,Nurse Practitioners,detailed,900,11
7485,29-1181,Audiologists,detailed,110,11
7486,29-1211,Anesthesiologists,detailed,180,11
7487,29-1215,Family Medicine Physicians,detailed,**,11
7488,29-1216,General Internal Medicine Physicians,detailed,1500,11
7489,29-1218,Obstetricians and Gynecologists,detailed,180,11
7490,29-1223,Psychiatrists,detailed,190,11
7491,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,1990,11
7492,29-1248,"Surgeons, Except Ophthalmologists",detailed,330,11
7493,29-1292,Dental Hygienists,detailed,**,11
7494,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,420,11
7495,29-2010,Clinical Laboratory Technologists and Technicians,detailed,1220,11
7496,29-2031,Cardiovascular Technologists and Technicians,detailed,150,11
7497,29-2032,Diagnostic Medical Sonographers,detailed,160,11
7498,29-2033,Nuclear Medicine Technologists,detailed,70,11
7499,29-2034,Radiologic Technologists and Technicians,detailed,450,11
7500,29-2035,Magnetic Resonance Imaging Technologists,detailed,100,11
7501,29-2040,Emergency Medical Technicians and Paramedics,detailed,**,11
7502,29-2051,Dietetic Technicians,detailed,130,11
7503,29-2052,Pharmacy Technicians,detailed,670,11
7504,29-2053,Psychiatric Technicians,detailed,490,11
7505,29-2055,Surgical Technologists,detailed,260,11
7506,29-2056,Veterinary Technologists and Technicians,detailed,190,11
7507,29-2057,Ophthalmic Medical Technicians,detailed,130,11
7508,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,1850,11
7509,29-2081,"Opticians, Dispensing",detailed,**,11
7510,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,1010,11
7511,29-9091,Athletic Trainers,detailed,90,11
7512,29-9092,Genetic Counselors,detailed,40,11
7513,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,130,11
7514,31-1120,Home Health and Personal Care Aides,detailed,11360,11
7515,31-1131,Nursing Assistants,detailed,3460,11
7516,31-1132,Orderlies,detailed,200,11
7517,31-1133,Psychiatric Aides,detailed,**,11
7518,31-2021,Physical Therapist Assistants,detailed,190,11
7519,31-2022,Physical Therapist Aides,detailed,80,11
7520,31-9011,Massage Therapists,detailed,120,11
7521,31-9091,Dental Assistants,detailed,670,11
7522,31-9092,Medical Assistants,detailed,1870,11
7523,31-9093,Medical Equipment Preparers,detailed,130,11
7524,31-9094,Medical Transcriptionists,detailed,80,11
7525,31-9095,Pharmacy Aides,detailed,60,11
7526,31-9097,Phlebotomists,detailed,220,11
7527,31-9099,"Healthcare Support Workers, All Other",detailed,200,11
7528,33-1011,First-Line Supervisors of Correctional Officers,detailed,60,11
7529,33-1012,First-Line Supervisors of Police and Detectives,detailed,1240,11
7530,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,960,11
7531,33-2021,Fire Inspectors and Investigators,detailed,70,11
7532,33-3041,Parking Enforcement Workers,detailed,250,11
7533,33-3051,Police and Sheriff's Patrol Officers,detailed,5460,11
7534,33-9021,Private Detectives and Investigators,detailed,150,11
7535,33-9032,Security Guards,detailed,14810,11
7536,33-9091,Crossing Guards and Flaggers,detailed,400,11
7537,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,210,11
7538,33-9093,Transportation Security Screeners,detailed,140,11
7539,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,160,11
7540,35-1011,Chefs and Head Cooks,detailed,1220,11
7541,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,3670,11
7542,35-2011,"Cooks, Fast Food",detailed,2970,11
7543,35-2012,"Cooks, Institution and Cafeteria",detailed,1500,11
7544,35-2014,"Cooks, Restaurant",detailed,8130,11
7545,35-2015,"Cooks, Short Order",detailed,570,11
7546,35-2019,"Cooks, All Other",detailed,**,11
7547,35-2021,Food Preparation Workers,detailed,3780,11
7548,35-3011,Bartenders,detailed,5290,11
7549,35-3023,Fast Food and Counter Workers,detailed,9670,11
7550,35-3031,Waiters and Waitresses,detailed,10940,11
7551,35-3041,"Food Servers, Nonrestaurant",detailed,1290,11
7552,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,4510,11
7553,35-9021,Dishwashers,detailed,4290,11
7554,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,2330,11
7555,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,40,11
7556,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,1700,11
7557,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,50,11
7558,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,12300,11
7559,37-2012,Maids and Housekeeping Cleaners,detailed,5910,11
7560,37-2019,"Building Cleaning Workers, All Other",detailed,**,11
7561,37-2021,Pest Control Workers,detailed,30,11
7562,37-3011,Landscaping and Groundskeeping Workers,detailed,930,11
7563,37-3013,Tree Trimmers and Pruners,detailed,**,11
7564,37-3019,"Grounds Maintenance Workers, All Other",detailed,30,11
7565,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,550,11
7566,39-2021,Animal Caretakers,detailed,470,11
7567,39-3091,Amusement and Recreation Attendants,detailed,300,11
7568,39-3092,Costume Attendants,detailed,50,11
7569,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,40,11
7570,39-5011,Barbers,detailed,**,11
7571,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,870,11
7572,39-5091,"Makeup Artists, Theatrical and Performance",detailed,40,11
7573,39-5092,Manicurists and Pedicurists,detailed,110,11
7574,39-5093,Shampooers,detailed,150,11
7575,39-5094,Skincare Specialists,detailed,160,11
7576,39-6011,Baggage Porters and Bellhops,detailed,870,11
7577,39-6012,Concierges,detailed,1530,11
7578,39-7010,Tour and Travel Guides,detailed,140,11
7579,39-9011,Childcare Workers,detailed,1740,11
7580,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,1330,11
7581,39-9032,Recreation Workers,detailed,600,11
7582,39-9041,Residential Advisors,detailed,680,11
7583,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,**,11
7584,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,1840,11
7585,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,400,11
7586,41-2011,Cashiers,detailed,7680,11
7587,41-2021,Counter and Rental Clerks,detailed,920,11
7588,41-2022,Parts Salespersons,detailed,90,11
7589,41-2031,Retail Salespersons,detailed,6620,11
7590,41-3011,Advertising Sales Agents,detailed,1040,11
7591,41-3021,Insurance Sales Agents,detailed,500,11
7592,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,1470,11
7593,41-3041,Travel Agents,detailed,340,11
7594,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,3200,11
7595,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,650,11
7596,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1170,11
7597,41-9011,Demonstrators and Product Promoters,detailed,140,11
7598,41-9021,Real Estate Brokers,detailed,190,11
7599,41-9022,Real Estate Sales Agents,detailed,860,11
7600,41-9031,Sales Engineers,detailed,660,11
7601,41-9041,Telemarketers,detailed,90,11
7602,41-9099,"Sales and Related Workers, All Other",detailed,130,11
7603,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,4410,11
7604,43-2011,"Switchboard Operators, Including Answering Service",detailed,240,11
7605,43-2021,Telephone Operators,detailed,90,11
7606,43-3011,Bill and Account Collectors,detailed,280,11
7607,43-3021,Billing and Posting Clerks,detailed,960,11
7608,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,3370,11
7609,43-3051,Payroll and Timekeeping Clerks,detailed,360,11
7610,43-3061,Procurement Clerks,detailed,340,11
7611,43-3071,Tellers,detailed,910,11
7612,43-3099,"Financial Clerks, All Other",detailed,**,11
7613,43-4011,Brokerage Clerks,detailed,140,11
7614,43-4051,Customer Service Representatives,detailed,7780,11
7615,43-4061,"Eligibility Interviewers, Government Programs",detailed,570,11
7616,43-4071,File Clerks,detailed,390,11
7617,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,1390,11
7618,43-4111,"Interviewers, Except Eligibility and Loan",detailed,430,11
7619,43-4121,"Library Assistants, Clerical",detailed,80,11
7620,43-4141,New Accounts Clerks,detailed,70,11
7621,43-4151,Order Clerks,detailed,**,11
7622,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,640,11
7623,43-4171,Receptionists and Information Clerks,detailed,4020,11
7624,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,290,11
7625,43-4199,"Information and Record Clerks, All Other",detailed,2220,11
7626,43-5031,Public Safety Telecommunicators,detailed,70,11
7627,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,480,11
7628,43-5051,Postal Service Clerks,detailed,140,11
7629,43-5052,Postal Service Mail Carriers,detailed,1000,11
7630,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,510,11
7631,43-5061,"Production, Planning, and Expediting Clerks",detailed,670,11
7632,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,500,11
7633,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,**,11
7634,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,5560,11
7635,43-6012,Legal Secretaries and Administrative Assistants,detailed,2990,11
7636,43-6013,Medical Secretaries and Administrative Assistants,detailed,1410,11
7637,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,14250,11
7638,43-9021,Data Entry Keyers,detailed,450,11
7639,43-9022,Word Processors and Typists,detailed,220,11
7640,43-9031,Desktop Publishers,detailed,160,11
7641,43-9041,Insurance Claims and Policy Processing Clerks,detailed,**,11
7642,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,610,11
7643,43-9061,"Office Clerks, General",detailed,10820,11
7644,43-9071,"Office Machine Operators, Except Computer",detailed,410,11
7645,43-9081,Proofreaders and Copy Markers,detailed,90,11
7646,43-9111,Statistical Assistants,detailed,**,11
7647,43-9199,"Office and Administrative Support Workers, All Other",detailed,1650,11
7648,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,100,11
7649,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,1390,11
7650,47-2021,Brickmasons and Blockmasons,detailed,120,11
7651,47-2031,Carpenters,detailed,1250,11
7652,47-2044,Tile and Stone Setters,detailed,60,11
7653,47-2051,Cement Masons and Concrete Finishers,detailed,500,11
7654,47-2061,Construction Laborers,detailed,3060,11
7655,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,130,11
7656,47-2072,Pile Driver Operators,detailed,**,11
7657,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,550,11
7658,47-2081,Drywall and Ceiling Tile Installers,detailed,**,11
7659,47-2111,Electricians,detailed,1550,11
7660,47-2121,Glaziers,detailed,390,11
7661,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,140,11
7662,47-2132,"Insulation Workers, Mechanical",detailed,50,11
7663,47-2141,"Painters, Construction and Maintenance",detailed,300,11
7664,47-2151,Pipelayers,detailed,130,11
7665,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,1140,11
7666,47-2161,Plasterers and Stucco Masons,detailed,70,11
7667,47-2171,Reinforcing Iron and Rebar Workers,detailed,380,11
7668,47-2181,Roofers,detailed,30,11
7669,47-2211,Sheet Metal Workers,detailed,200,11
7670,47-2221,Structural Iron and Steel Workers,detailed,110,11
7671,47-3012,Helpers--Carpenters,detailed,150,11
7672,47-3013,Helpers--Electricians,detailed,170,11
7673,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,**,11
7674,47-4011,Construction and Building Inspectors,detailed,350,11
7675,47-4041,Hazardous Materials Removal Workers,detailed,160,11
7676,47-4090,Miscellaneous Construction and Related Workers,detailed,**,11
7677,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,70,11
7678,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,720,11
7679,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,40,11
7680,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,500,11
