,occ_code,occ_title,o_group,tot_emp,area
27837,25-2021,"Elementary School Teachers, Except Special Education",detailed,57100,42
27838,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,26460,42
27839,25-2023,"Career/Technical Education Teachers, Middle School",detailed,480,42
27840,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,46130,42
27841,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,3700,42
27842,25-2051,"Special Education Teachers, Preschool",detailed,510,42
27843,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,5540,42
27844,25-2057,"Special Education Teachers, Middle School",detailed,3160,42
27845,25-2058,"Special Education Teachers, Secondary School",detailed,7970,42
27846,25-2059,"Special Education Teachers, All Other",detailed,160,42
27847,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,1290,42
27848,25-3021,Self-Enrichment Teachers,detailed,10190,42
27849,25-3031,"Substitute Teachers, Short-Term",detailed,15270,42
27850,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,5890,42
27851,25-4011,Archivists,detailed,230,42
27852,25-4012,Curators,detailed,670,42
27853,25-4013,Museum Technicians and Conservators,detailed,640,42
27854,25-4022,Librarians and Media Collections Specialists,detailed,5400,42
27855,25-4031,Library Technicians,detailed,1930,42
27856,25-9031,Instructional Coordinators,detailed,6730,42
27857,25-9044,"Teaching Assistants, Postsecondary",detailed,1220,42
27858,25-9045,"Teaching Assistants, Except Postsecondary",detailed,49610,42
27859,25-9099,"Educational Instruction and Library Workers, All Other",detailed,1850,42
27860,27-1011,Art Directors,detailed,1400,42
27861,27-1012,Craft Artists,detailed,150,42
27862,27-1014,Special Effects Artists and Animators,detailed,500,42
27863,27-1019,"Artists and Related Workers, All Other",detailed,140,42
27864,27-1021,Commercial and Industrial Designers,detailed,1040,42
27865,27-1022,Fashion Designers,detailed,**,42
27866,27-1023,Floral Designers,detailed,1520,42
27867,27-1024,Graphic Designers,detailed,7650,42
27868,27-1025,Interior Designers,detailed,1660,42
27869,27-1026,Merchandise Displayers and Window Trimmers,detailed,4980,42
27870,27-1027,Set and Exhibit Designers,detailed,250,42
27871,27-1029,"Designers, All Other",detailed,80,42
27872,27-2011,Actors,detailed,2050,42
27873,27-2012,Producers and Directors,detailed,2780,42
27874,27-2021,Athletes and Sports Competitors,detailed,1030,42
27875,27-2022,Coaches and Scouts,detailed,7170,42
27876,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,220,42
27877,27-2031,Dancers,detailed,90,42
27878,27-2032,Choreographers,detailed,70,42
27879,27-2041,Music Directors and Composers,detailed,420,42
27880,27-2042,Musicians and Singers,detailed,1120,42
27881,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,**,42
27882,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,1040,42
27883,27-3023,"News Analysts, Reporters, and Journalists",detailed,1350,42
27884,27-3031,Public Relations Specialists,detailed,7390,42
27885,27-3041,Editors,detailed,2950,42
27886,27-3042,Technical Writers,detailed,2090,42
27887,27-3043,Writers and Authors,detailed,1600,42
27888,27-3091,Interpreters and Translators,detailed,760,42
27889,27-3092,Court Reporters and Simultaneous Captioners,detailed,970,42
27890,27-3099,"Media and Communication Workers, All Other",detailed,300,42
27891,27-4011,Audio and Video Technicians,detailed,2280,42
27892,27-4012,Broadcast Technicians,detailed,750,42
27893,27-4014,Sound Engineering Technicians,detailed,270,42
27894,27-4021,Photographers,detailed,1880,42
27895,27-4031,"Camera Operators, Television, Video, and Film",detailed,810,42
27896,27-4032,Film and Video Editors,detailed,480,42
27897,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,**,42
27898,29-1011,Chiropractors,detailed,1470,42
27899,29-1021,"Dentists, General",detailed,3190,42
27900,29-1022,Oral and Maxillofacial Surgeons,detailed,290,42
27901,29-1023,Orthodontists,detailed,220,42
27902,29-1029,"Dentists, All Other Specialists",detailed,140,42
27903,29-1031,Dietitians and Nutritionists,detailed,3520,42
27904,29-1041,Optometrists,detailed,**,42
27905,29-1051,Pharmacists,detailed,14750,42
27906,29-1071,Physician Assistants,detailed,7200,42
27907,29-1081,Podiatrists,detailed,650,42
27908,29-1122,Occupational Therapists,detailed,7680,42
27909,29-1123,Physical Therapists,detailed,11800,42
27910,29-1124,Radiation Therapists,detailed,670,42
27911,29-1125,Recreational Therapists,detailed,1150,42
27912,29-1126,Respiratory Therapists,detailed,5930,42
27913,29-1127,Speech-Language Pathologists,detailed,5700,42
27914,29-1128,Exercise Physiologists,detailed,420,42
27915,29-1129,"Therapists, All Other",detailed,160,42
27916,29-1131,Veterinarians,detailed,3560,42
27917,29-1141,Registered Nurses,detailed,148040,42
27918,29-1151,Nurse Anesthetists,detailed,2010,42
27919,29-1161,Nurse Midwives,detailed,400,42
27920,29-1171,Nurse Practitioners,detailed,7820,42
27921,29-1181,Audiologists,detailed,460,42
27922,29-1211,Anesthesiologists,detailed,480,42
27923,29-1215,Family Medicine Physicians,detailed,3210,42
27924,29-1216,General Internal Medicine Physicians,detailed,**,42
27925,29-1218,Obstetricians and Gynecologists,detailed,430,42
27926,29-1221,"Pediatricians, General",detailed,460,42
27927,29-1223,Psychiatrists,detailed,1180,42
27928,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,22160,42
27929,29-1248,"Surgeons, Except Ophthalmologists",detailed,710,42
27930,29-1292,Dental Hygienists,detailed,9220,42
27931,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,650,42
27932,29-2010,Clinical Laboratory Technologists and Technicians,detailed,13870,42
27933,29-2031,Cardiovascular Technologists and Technicians,detailed,3180,42
27934,29-2032,Diagnostic Medical Sonographers,detailed,2820,42
27935,29-2033,Nuclear Medicine Technologists,detailed,860,42
27936,29-2034,Radiologic Technologists and Technicians,detailed,10150,42
27937,29-2035,Magnetic Resonance Imaging Technologists,detailed,1480,42
27938,29-2040,Emergency Medical Technicians and Paramedics,detailed,13890,42
27939,29-2051,Dietetic Technicians,detailed,1080,42
27940,29-2052,Pharmacy Technicians,detailed,18250,42
27941,29-2053,Psychiatric Technicians,detailed,2490,42
27942,29-2055,Surgical Technologists,detailed,4140,42
27943,29-2056,Veterinary Technologists and Technicians,detailed,5250,42
27944,29-2057,Ophthalmic Medical Technicians,detailed,1830,42
27945,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,36970,42
27946,29-2081,"Opticians, Dispensing",detailed,2570,42
27947,29-2091,Orthotists and Prosthetists,detailed,530,42
27948,29-2092,Hearing Aid Specialists,detailed,170,42
27949,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,14270,42
27950,29-9091,Athletic Trainers,detailed,1660,42
27951,29-9092,Genetic Counselors,detailed,140,42
27952,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,1480,42
27953,31-1120,Home Health and Personal Care Aides,detailed,183430,42
27954,31-1131,Nursing Assistants,detailed,75090,42
27955,31-1132,Orderlies,detailed,2610,42
27956,31-1133,Psychiatric Aides,detailed,2660,42
27957,31-2011,Occupational Therapy Assistants,detailed,2670,42
27958,31-2012,Occupational Therapy Aides,detailed,320,42
27959,31-2021,Physical Therapist Assistants,detailed,5330,42
27960,31-2022,Physical Therapist Aides,detailed,1990,42
27961,31-9011,Massage Therapists,detailed,4000,42
27962,31-9091,Dental Assistants,detailed,11400,42
27963,31-9092,Medical Assistants,detailed,29280,42
27964,31-9093,Medical Equipment Preparers,detailed,2080,42
27965,31-9094,Medical Transcriptionists,detailed,2640,42
27966,31-9095,Pharmacy Aides,detailed,2520,42
27967,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,2660,42
27968,31-9097,Phlebotomists,detailed,5410,42
27969,31-9099,"Healthcare Support Workers, All Other",detailed,1800,42
27970,33-1011,First-Line Supervisors of Correctional Officers,detailed,1260,42
27971,33-1012,First-Line Supervisors of Police and Detectives,detailed,3600,42
27972,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,910,42
27973,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,2810,42
27974,33-2011,Firefighters,detailed,4410,42
27975,33-2021,Fire Inspectors and Investigators,detailed,250,42
27976,33-3011,Bailiffs,detailed,710,42
27977,33-3012,Correctional Officers and Jailers,detailed,17590,42
27978,33-3021,Detectives and Criminal Investigators,detailed,2820,42
27979,33-3041,Parking Enforcement Workers,detailed,530,42
27980,33-3051,Police and Sheriff's Patrol Officers,detailed,27990,42
27981,33-3052,Transit and Railroad Police,detailed,40,42
27982,33-9011,Animal Control Workers,detailed,180,42
27983,33-9021,Private Detectives and Investigators,detailed,3330,42
27984,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,310,42
27985,33-9032,Security Guards,detailed,41330,42
27986,33-9091,Crossing Guards and Flaggers,detailed,7390,42
27987,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,5850,42
27988,33-9093,Transportation Security Screeners,detailed,1430,42
27989,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,7350,42
27990,35-1011,Chefs and Head Cooks,detailed,3020,42
27991,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,40640,42
27992,35-2011,"Cooks, Fast Food",detailed,7840,42
27993,35-2012,"Cooks, Institution and Cafeteria",detailed,14380,42
27994,35-2014,"Cooks, Restaurant",detailed,58390,42
27995,35-2015,"Cooks, Short Order",detailed,2270,42
27996,35-2019,"Cooks, All Other",detailed,220,42
27997,35-2021,Food Preparation Workers,detailed,17810,42
27998,35-3011,Bartenders,detailed,32450,42
27999,35-3023,Fast Food and Counter Workers,detailed,167840,42
28000,35-3031,Waiters and Waitresses,detailed,96210,42
28001,35-3041,"Food Servers, Nonrestaurant",detailed,12950,42
28002,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,16330,42
28003,35-9021,Dishwashers,detailed,22060,42
28004,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,15930,42
28005,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,980,42
28006,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,5950,42
28007,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,3590,42
28008,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,90110,42
28009,37-2012,Maids and Housekeeping Cleaners,detailed,30890,42
28010,37-2021,Pest Control Workers,detailed,1680,42
28011,37-3011,Landscaping and Groundskeeping Workers,detailed,32670,42
28012,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,430,42
28013,37-3013,Tree Trimmers and Pruners,detailed,2190,42
28014,37-3019,"Grounds Maintenance Workers, All Other",detailed,80,42
28015,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,1040,42
28016,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,12560,42
28017,39-2011,Animal Trainers,detailed,330,42
28018,39-2021,Animal Caretakers,detailed,8670,42
28019,39-3011,Gambling Dealers,detailed,3870,42
28020,39-3012,Gambling and Sports Book Writers and Runners,detailed,110,42
28021,39-3021,Motion Picture Projectionists,detailed,450,42
28022,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,4720,42
28023,39-3091,Amusement and Recreation Attendants,detailed,10770,42
28024,39-3092,Costume Attendants,detailed,210,42
28025,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,990,42
28026,39-4021,Funeral Attendants,detailed,2350,42
28027,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,1270,42
28028,39-5011,Barbers,detailed,1210,42
28029,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,24270,42
28030,39-5092,Manicurists and Pedicurists,detailed,5350,42
28031,39-5093,Shampooers,detailed,1520,42
28032,39-5094,Skincare Specialists,detailed,2540,42
28033,39-6011,Baggage Porters and Bellhops,detailed,1190,42
28034,39-6012,Concierges,detailed,1060,42
28035,39-7010,Tour and Travel Guides,detailed,2180,42
28036,39-9011,Childcare Workers,detailed,24340,42
28037,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,13400,42
28038,39-9032,Recreation Workers,detailed,13210,42
28039,39-9041,Residential Advisors,detailed,6860,42
28040,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,890,42
28041,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,47640,42
28042,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,12010,42
28043,41-2011,Cashiers,detailed,140150,42
28044,41-2012,Gambling Change Persons and Booth Cashiers,detailed,460,42
28045,41-2021,Counter and Rental Clerks,detailed,10830,42
28046,41-2022,Parts Salespersons,detailed,9800,42
28047,41-2031,Retail Salespersons,detailed,159180,42
28048,41-3011,Advertising Sales Agents,detailed,3700,42
28049,41-3021,Insurance Sales Agents,detailed,14880,42
