,occ_code,occ_title,o_group,tot_emp,area
11202,13-2011,Accountants and Auditors,detailed,20910,18
11203,13-2020,Property Appraisers and Assessors,detailed,1160,18
11204,13-2031,Budget Analysts,detailed,420,18
11205,13-2041,Credit Analysts,detailed,740,18
11206,13-2052,Personal Financial Advisors,detailed,4090,18
11207,13-2053,Insurance Underwriters,detailed,1370,18
11208,13-2061,Financial Examiners,detailed,410,18
11209,13-2071,Credit Counselors,detailed,330,18
11210,13-2072,Loan Officers,detailed,5190,18
11211,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,600,18
11212,13-2082,Tax Preparers,detailed,1250,18
11213,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,5470,18
11214,15-1211,Computer Systems Analysts,detailed,9220,18
11215,15-1212,Information Security Analysts,detailed,1210,18
11216,15-1221,Computer and Information Research Scientists,detailed,130,18
11217,15-1231,Computer Network Support Specialists,detailed,1540,18
11218,15-1232,Computer User Support Specialists,detailed,10840,18
11219,15-1241,Computer Network Architects,detailed,3480,18
11220,15-1244,Network and Computer Systems Administrators,detailed,6700,18
11221,15-1245,Database Administrators and Architects,detailed,1540,18
11222,15-1251,Computer Programmers,detailed,3790,18
11223,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,16810,18
11224,15-1257,Web Developers and Digital Interface Designers,detailed,1820,18
11225,15-1299,"Computer Occupations, All Other",detailed,3120,18
11226,15-2011,Actuaries,detailed,240,18
11227,15-2031,Operations Research Analysts,detailed,1280,18
11228,15-2041,Statisticians,detailed,460,18
11229,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,530,18
11230,17-1011,"Architects, Except Landscape and Naval",detailed,1340,18
11231,17-1012,Landscape Architects,detailed,360,18
11232,17-1021,Cartographers and Photogrammetrists,detailed,40,18
11233,17-1022,Surveyors,detailed,800,18
11234,17-2011,Aerospace Engineers,detailed,450,18
11235,17-2021,Agricultural Engineers,detailed,60,18
11236,17-2031,Bioengineers and Biomedical Engineers,detailed,860,18
11237,17-2041,Chemical Engineers,detailed,320,18
11238,17-2051,Civil Engineers,detailed,3770,18
11239,17-2061,Computer Hardware Engineers,detailed,420,18
11240,17-2071,Electrical Engineers,detailed,3600,18
11241,17-2072,"Electronics Engineers, Except Computer",detailed,2560,18
11242,17-2081,Environmental Engineers,detailed,730,18
11243,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,340,18
11244,17-2112,Industrial Engineers,detailed,11060,18
11245,17-2131,Materials Engineers,detailed,840,18
11246,17-2141,Mechanical Engineers,detailed,8270,18
11247,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,50,18
11248,17-2171,Petroleum Engineers,detailed,**,18
11249,17-2199,"Engineers, All Other",detailed,2880,18
11250,17-3011,Architectural and Civil Drafters,detailed,1190,18
11251,17-3012,Electrical and Electronics Drafters,detailed,190,18
11252,17-3013,Mechanical Drafters,detailed,1340,18
11253,17-3019,"Drafters, All Other",detailed,200,18
11254,17-3021,Aerospace Engineering and Operations Technologists and Technicians,detailed,220,18
11255,17-3022,Civil Engineering Technologists and Technicians,detailed,1070,18
11256,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,2380,18
11257,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,320,18
11258,17-3025,Environmental Engineering Technologists and Technicians,detailed,180,18
11259,17-3026,Industrial Engineering Technologists and Technicians,detailed,2390,18
11260,17-3027,Mechanical Engineering Technologists and Technicians,detailed,1750,18
11261,17-3031,Surveying and Mapping Technicians,detailed,1020,18
11262,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,1790,18
11263,19-1011,Animal Scientists,detailed,60,18
11264,19-1012,Food Scientists and Technologists,detailed,260,18
11265,19-1013,Soil and Plant Scientists,detailed,170,18
11266,19-1021,Biochemists and Biophysicists,detailed,450,18
11267,19-1022,Microbiologists,detailed,350,18
11268,19-1023,Zoologists and Wildlife Biologists,detailed,120,18
11269,19-1029,"Biological Scientists, All Other",detailed,580,18
11270,19-1031,Conservation Scientists,detailed,250,18
11271,19-1032,Foresters,detailed,100,18
11272,19-1041,Epidemiologists,detailed,130,18
11273,19-1042,"Medical Scientists, Except Epidemiologists",detailed,**,18
11274,19-1099,"Life Scientists, All Other",detailed,**,18
11275,19-2012,Physicists,detailed,260,18
11276,19-2021,Atmospheric and Space Scientists,detailed,70,18
11277,19-2031,Chemists,detailed,2840,18
11278,19-2032,Materials Scientists,detailed,**,18
11279,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,970,18
11280,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,350,18
11281,19-2043,Hydrologists,detailed,40,18
11282,19-2099,"Physical Scientists, All Other",detailed,100,18
11283,19-3011,Economists,detailed,130,18
11284,19-3022,Survey Researchers,detailed,80,18
11285,19-3031,"Clinical, Counseling, and School Psychologists",detailed,1390,18
11286,19-3039,"Psychologists, All Other",detailed,320,18
11287,19-3051,Urban and Regional Planners,detailed,450,18
11288,19-3099,"Social Scientists and Related Workers, All Other",detailed,190,18
11289,19-4010,Agricultural and Food Science Technicians,detailed,350,18
11290,19-4021,Biological Technicians,detailed,730,18
11291,19-4031,Chemical Technicians,detailed,1100,18
11292,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,580,18
11293,19-4045,Geological and Hydrologic Technicians,detailed,90,18
11294,19-4061,Social Science Research Assistants,detailed,1140,18
11295,19-4071,Forest and Conservation Technicians,detailed,80,18
11296,19-4092,Forensic Science Technicians,detailed,380,18
11297,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,1750,18
11298,19-5011,Occupational Health and Safety Specialists,detailed,2440,18
11299,19-5012,Occupational Health and Safety Technicians,detailed,660,18
11300,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,4530,18
11301,21-1013,Marriage and Family Therapists,detailed,740,18
11302,21-1015,Rehabilitation Counselors,detailed,1390,18
11303,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,5210,18
11304,21-1019,"Counselors, All Other",detailed,490,18
11305,21-1021,"Child, Family, and School Social Workers",detailed,7220,18
11306,21-1022,Healthcare Social Workers,detailed,5430,18
11307,21-1023,Mental Health and Substance Abuse Social Workers,detailed,1910,18
11308,21-1029,"Social Workers, All Other",detailed,400,18
11309,21-1091,Health Education Specialists,detailed,1540,18
11310,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,1810,18
11311,21-1093,Social and Human Service Assistants,detailed,6740,18
11312,21-1094,Community Health Workers,detailed,1960,18
11313,21-1099,"Community and Social Service Specialists, All Other",detailed,1060,18
11314,21-2011,Clergy,detailed,970,18
11315,21-2021,"Directors, Religious Activities and Education",detailed,320,18
11316,21-2099,"Religious Workers, All Other",detailed,60,18
11317,23-1011,Lawyers,detailed,8220,18
11318,23-1012,Judicial Law Clerks,detailed,**,18
11319,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,90,18
11320,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,40,18
11321,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,760,18
11322,23-2011,Paralegals and Legal Assistants,detailed,4490,18
11323,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,910,18
11324,23-2099,"Legal Support Workers, All Other",detailed,**,18
11325,25-1011,"Business Teachers, Postsecondary",detailed,2400,18
11326,25-1021,"Computer Science Teachers, Postsecondary",detailed,830,18
11327,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,830,18
11328,25-1031,"Architecture Teachers, Postsecondary",detailed,**,18
11329,25-1032,"Engineering Teachers, Postsecondary",detailed,1690,18
11330,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,120,18
11331,25-1042,"Biological Science Teachers, Postsecondary",detailed,1400,18
11332,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,80,18
11333,25-1052,"Chemistry Teachers, Postsecondary",detailed,460,18
11334,25-1053,"Environmental Science Teachers, Postsecondary",detailed,250,18
11335,25-1054,"Physics Teachers, Postsecondary",detailed,340,18
11336,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,70,18
11337,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,70,18
11338,25-1063,"Economics Teachers, Postsecondary",detailed,260,18
11339,25-1065,"Political Science Teachers, Postsecondary",detailed,230,18
11340,25-1066,"Psychology Teachers, Postsecondary",detailed,520,18
11341,25-1067,"Sociology Teachers, Postsecondary",detailed,240,18
11342,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,140,18
11343,25-1071,"Health Specialties Teachers, Postsecondary",detailed,3590,18
11344,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,1730,18
11345,25-1081,"Education Teachers, Postsecondary",detailed,1470,18
11346,25-1082,"Library Science Teachers, Postsecondary",detailed,80,18
11347,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,230,18
11348,25-1112,"Law Teachers, Postsecondary",detailed,340,18
11349,25-1113,"Social Work Teachers, Postsecondary",detailed,270,18
11350,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,2420,18
11351,25-1122,"Communications Teachers, Postsecondary",detailed,970,18
11352,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,1010,18
11353,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,500,18
11354,25-1125,"History Teachers, Postsecondary",detailed,330,18
11355,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,620,18
11356,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,380,18
11357,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,3300,18
11358,25-1199,"Postsecondary Teachers, All Other",detailed,3460,18
11359,25-2011,"Preschool Teachers, Except Special Education",detailed,6460,18
11360,25-2012,"Kindergarten Teachers, Except Special Education",detailed,2030,18
11361,25-2021,"Elementary School Teachers, Except Special Education",detailed,25530,18
11362,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,11320,18
11363,25-2023,"Career/Technical Education Teachers, Middle School",detailed,50,18
11364,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,21180,18
11365,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,1010,18
11366,25-2051,"Special Education Teachers, Preschool",detailed,310,18
11367,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,2940,18
11368,25-2057,"Special Education Teachers, Middle School",detailed,1120,18
11369,25-2058,"Special Education Teachers, Secondary School",detailed,2030,18
11370,25-2059,"Special Education Teachers, All Other",detailed,280,18
11371,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,890,18
11372,25-3021,Self-Enrichment Teachers,detailed,2640,18
11373,25-3031,"Substitute Teachers, Short-Term",detailed,14220,18
11374,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,3430,18
11375,25-4011,Archivists,detailed,130,18
11376,25-4012,Curators,detailed,200,18
11377,25-4013,Museum Technicians and Conservators,detailed,190,18
11378,25-4022,Librarians and Media Collections Specialists,detailed,2580,18
11379,25-4031,Library Technicians,detailed,1930,18
11380,25-9021,Farm and Home Management Educators,detailed,430,18
11381,25-9031,Instructional Coordinators,detailed,1640,18
11382,25-9044,"Teaching Assistants, Postsecondary",detailed,3330,18
11383,25-9045,"Teaching Assistants, Except Postsecondary",detailed,26790,18
11384,25-9099,"Educational Instruction and Library Workers, All Other",detailed,340,18
11385,27-1011,Art Directors,detailed,410,18
11386,27-1012,Craft Artists,detailed,50,18
11387,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,160,18
11388,27-1014,Special Effects Artists and Animators,detailed,70,18
11389,27-1019,"Artists and Related Workers, All Other",detailed,**,18
11390,27-1021,Commercial and Industrial Designers,detailed,640,18
11391,27-1022,Fashion Designers,detailed,100,18
11392,27-1023,Floral Designers,detailed,980,18
11393,27-1024,Graphic Designers,detailed,3810,18
11394,27-1025,Interior Designers,detailed,1290,18
11395,27-1026,Merchandise Displayers and Window Trimmers,detailed,1690,18
11396,27-1027,Set and Exhibit Designers,detailed,120,18
11397,27-1029,"Designers, All Other",detailed,70,18
11398,27-2011,Actors,detailed,630,18
11399,27-2012,Producers and Directors,detailed,960,18
11400,27-2021,Athletes and Sports Competitors,detailed,470,18
11401,27-2022,Coaches and Scouts,detailed,7590,18
11402,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,200,18
11403,27-2041,Music Directors and Composers,detailed,100,18
11404,27-2042,Musicians and Singers,detailed,840,18
11405,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,230,18
11406,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,720,18
11407,27-3023,"News Analysts, Reporters, and Journalists",detailed,920,18
11408,27-3031,Public Relations Specialists,detailed,4410,18
11409,27-3041,Editors,detailed,960,18
11410,27-3042,Technical Writers,detailed,770,18
11411,27-3043,Writers and Authors,detailed,440,18
11412,27-3091,Interpreters and Translators,detailed,920,18
11413,27-3092,Court Reporters and Simultaneous Captioners,detailed,680,18
11414,27-3099,"Media and Communication Workers, All Other",detailed,480,18
11415,27-4011,Audio and Video Technicians,detailed,1100,18
11416,27-4012,Broadcast Technicians,detailed,670,18
11417,27-4014,Sound Engineering Technicians,detailed,100,18
11418,27-4021,Photographers,detailed,850,18
11419,27-4031,"Camera Operators, Television, Video, and Film",detailed,400,18
11420,27-4032,Film and Video Editors,detailed,160,18
11421,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,150,18
11422,29-1011,Chiropractors,detailed,770,18
11423,29-1021,"Dentists, General",detailed,2010,18
11424,29-1022,Oral and Maxillofacial Surgeons,detailed,**,18
11425,29-1023,Orthodontists,detailed,80,18
11426,29-1031,Dietitians and Nutritionists,detailed,1200,18
11427,29-1041,Optometrists,detailed,1030,18
11428,29-1051,Pharmacists,detailed,6020,18
11429,29-1071,Physician Assistants,detailed,1530,18
11430,29-1081,Podiatrists,detailed,280,18
11431,29-1122,Occupational Therapists,detailed,3310,18
11432,29-1123,Physical Therapists,detailed,5050,18
11433,29-1124,Radiation Therapists,detailed,410,18
11434,29-1125,Recreational Therapists,detailed,270,18
11435,29-1126,Respiratory Therapists,detailed,3860,18
11436,29-1127,Speech-Language Pathologists,detailed,2610,18
11437,29-1128,Exercise Physiologists,detailed,210,18
11438,29-1129,"Therapists, All Other",detailed,**,18
11439,29-1131,Veterinarians,detailed,1560,18
11440,29-1141,Registered Nurses,detailed,67510,18
11441,29-1151,Nurse Anesthetists,detailed,**,18
11442,29-1161,Nurse Midwives,detailed,80,18
11443,29-1171,Nurse Practitioners,detailed,5330,18
11444,29-1181,Audiologists,detailed,180,18
11445,29-1211,Anesthesiologists,detailed,760,18
11446,29-1215,Family Medicine Physicians,detailed,**,18
11447,29-1216,General Internal Medicine Physicians,detailed,**,18
11448,29-1218,Obstetricians and Gynecologists,detailed,240,18
11449,29-1221,"Pediatricians, General",detailed,550,18
11450,29-1223,Psychiatrists,detailed,300,18
11451,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,9070,18
11452,29-1248,"Surgeons, Except Ophthalmologists",detailed,820,18
11453,29-1292,Dental Hygienists,detailed,5030,18
11454,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,1640,18
11455,29-2010,Clinical Laboratory Technologists and Technicians,detailed,7550,18
11456,29-2031,Cardiovascular Technologists and Technicians,detailed,1290,18
11457,29-2032,Diagnostic Medical Sonographers,detailed,1200,18
11458,29-2033,Nuclear Medicine Technologists,detailed,390,18
11459,29-2034,Radiologic Technologists and Technicians,detailed,4550,18
11460,29-2035,Magnetic Resonance Imaging Technologists,detailed,890,18
11461,29-2040,Emergency Medical Technicians and Paramedics,detailed,6620,18
11462,29-2051,Dietetic Technicians,detailed,390,18
11463,29-2052,Pharmacy Technicians,detailed,9610,18
11464,29-2053,Psychiatric Technicians,detailed,2260,18
11465,29-2055,Surgical Technologists,detailed,2910,18
11466,29-2056,Veterinary Technologists and Technicians,detailed,1950,18
11467,29-2057,Ophthalmic Medical Technicians,detailed,1400,18
11468,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,15320,18
11469,29-2081,"Opticians, Dispensing",detailed,2040,18
11470,29-2091,Orthotists and Prosthetists,detailed,80,18
11471,29-2092,Hearing Aid Specialists,detailed,230,18
11472,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,5770,18
11473,29-9091,Athletic Trainers,detailed,710,18
11474,29-9092,Genetic Counselors,detailed,40,18
11475,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,**,18
11476,31-1120,Home Health and Personal Care Aides,detailed,42640,18
11477,31-1131,Nursing Assistants,detailed,30890,18
11478,31-1132,Orderlies,detailed,1680,18
11479,31-1133,Psychiatric Aides,detailed,890,18
11480,31-2011,Occupational Therapy Assistants,detailed,1350,18
11481,31-2021,Physical Therapist Assistants,detailed,2620,18
11482,31-2022,Physical Therapist Aides,detailed,730,18
11483,31-9011,Massage Therapists,detailed,1410,18
11484,31-9091,Dental Assistants,detailed,6390,18
11485,31-9092,Medical Assistants,detailed,16120,18
11486,31-9093,Medical Equipment Preparers,detailed,1040,18
11487,31-9094,Medical Transcriptionists,detailed,1450,18
11488,31-9095,Pharmacy Aides,detailed,400,18
11489,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,2290,18
11490,31-9097,Phlebotomists,detailed,2700,18
11491,31-9099,"Healthcare Support Workers, All Other",detailed,1610,18
11492,33-1011,First-Line Supervisors of Correctional Officers,detailed,1170,18
11493,33-1012,First-Line Supervisors of Police and Detectives,detailed,1450,18
11494,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,1100,18
11495,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,1260,18
11496,33-2011,Firefighters,detailed,7980,18
11497,33-2021,Fire Inspectors and Investigators,detailed,190,18
11498,33-3011,Bailiffs,detailed,520,18
11499,33-3012,Correctional Officers and Jailers,detailed,7830,18
11500,33-3021,Detectives and Criminal Investigators,detailed,810,18
11501,33-3031,Fish and Game Wardens,detailed,140,18
11502,33-3041,Parking Enforcement Workers,detailed,110,18
11503,33-3051,Police and Sheriff's Patrol Officers,detailed,12550,18
11504,33-3052,Transit and Railroad Police,detailed,60,18
11505,33-9011,Animal Control Workers,detailed,250,18
11506,33-9021,Private Detectives and Investigators,detailed,440,18
11507,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,370,18
11508,33-9032,Security Guards,detailed,18220,18
11509,33-9091,Crossing Guards and Flaggers,detailed,930,18
11510,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,2420,18
11511,33-9093,Transportation Security Screeners,detailed,370,18
11512,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,2490,18
11513,35-1011,Chefs and Head Cooks,detailed,1290,18
11514,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,22480,18
11515,35-2011,"Cooks, Fast Food",detailed,9150,18
11516,35-2012,"Cooks, Institution and Cafeteria",detailed,10220,18
11517,35-2014,"Cooks, Restaurant",detailed,28760,18
11518,35-2015,"Cooks, Short Order",detailed,1070,18
11519,35-2019,"Cooks, All Other",detailed,230,18
11520,35-2021,Food Preparation Workers,detailed,15960,18
11521,35-3011,Bartenders,detailed,12590,18
11522,35-3023,Fast Food and Counter Workers,detailed,101290,18
11523,35-3031,Waiters and Waitresses,detailed,49690,18
11524,35-3041,"Food Servers, Nonrestaurant",detailed,5870,18
11525,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,6590,18
11526,35-9021,Dishwashers,detailed,7220,18
11527,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,9290,18
11528,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,650,18
11529,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,3130,18
11530,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,2280,18
11531,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,43230,18
11532,37-2012,Maids and Housekeeping Cleaners,detailed,16070,18
11533,37-2019,"Building Cleaning Workers, All Other",detailed,**,18
11534,37-2021,Pest Control Workers,detailed,1250,18
11535,37-3011,Landscaping and Groundskeeping Workers,detailed,17700,18
11536,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,700,18
11537,37-3013,Tree Trimmers and Pruners,detailed,730,18
11538,37-3019,"Grounds Maintenance Workers, All Other",detailed,150,18
11539,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,880,18
11540,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,3330,18
11541,39-2011,Animal Trainers,detailed,200,18
11542,39-2021,Animal Caretakers,detailed,4540,18
11543,39-3011,Gambling Dealers,detailed,2290,18
11544,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,2290,18
11545,39-3091,Amusement and Recreation Attendants,detailed,6420,18
11546,39-3092,Costume Attendants,detailed,80,18
11547,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,40,18
11548,39-4021,Funeral Attendants,detailed,1440,18
11549,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,670,18
11550,39-5011,Barbers,detailed,230,18
11551,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,7340,18
11552,39-5092,Manicurists and Pedicurists,detailed,710,18
11553,39-5094,Skincare Specialists,detailed,660,18
11554,39-6011,Baggage Porters and Bellhops,detailed,390,18
11555,39-6012,Concierges,detailed,100,18
11556,39-7010,Tour and Travel Guides,detailed,880,18
11557,39-9011,Childcare Workers,detailed,8110,18
11558,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,4750,18
11559,39-9032,Recreation Workers,detailed,6340,18
11560,39-9041,Residential Advisors,detailed,1540,18
11561,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,630,18
11562,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,23280,18
11563,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,3730,18
11564,41-2011,Cashiers,detailed,69340,18
11565,41-2012,Gambling Change Persons and Booth Cashiers,detailed,510,18
11566,41-2021,Counter and Rental Clerks,detailed,8240,18
11567,41-2022,Parts Salespersons,detailed,6690,18
11568,41-2031,Retail Salespersons,detailed,88840,18
11569,41-3011,Advertising Sales Agents,detailed,2380,18
11570,41-3021,Insurance Sales Agents,detailed,9380,18
11571,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,5280,18
11572,41-3041,Travel Agents,detailed,550,18
11573,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,17140,18
11574,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,6900,18
11575,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,31500,18
11576,41-9011,Demonstrators and Product Promoters,detailed,790,18
11577,41-9021,Real Estate Brokers,detailed,710,18
11578,41-9022,Real Estate Sales Agents,detailed,2860,18
11579,41-9031,Sales Engineers,detailed,1060,18
11580,41-9041,Telemarketers,detailed,3400,18
11581,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,130,18
11582,41-9099,"Sales and Related Workers, All Other",detailed,**,18
