,occ_code,occ_title,o_group,tot_emp,area
14087,21-1099,"Community and Social Service Specialists, All Other",detailed,4570,22
14088,21-2011,Clergy,detailed,360,22
14089,21-2021,"Directors, Religious Activities and Education",detailed,**,22
14090,23-1011,Lawyers,detailed,8070,22
14091,23-1012,Judicial Law Clerks,detailed,230,22
14092,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,210,22
14093,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,30,22
14094,23-2011,Paralegals and Legal Assistants,detailed,4770,22
14095,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,900,22
14096,23-2099,"Legal Support Workers, All Other",detailed,670,22
14097,25-1011,"Business Teachers, Postsecondary",detailed,640,22
14098,25-1021,"Computer Science Teachers, Postsecondary",detailed,170,22
14099,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,350,22
14100,25-1031,"Architecture Teachers, Postsecondary",detailed,90,22
14101,25-1032,"Engineering Teachers, Postsecondary",detailed,320,22
14102,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,250,22
14103,25-1042,"Biological Science Teachers, Postsecondary",detailed,300,22
14104,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",detailed,40,22
14105,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,40,22
14106,25-1052,"Chemistry Teachers, Postsecondary",detailed,160,22
14107,25-1053,"Environmental Science Teachers, Postsecondary",detailed,50,22
14108,25-1054,"Physics Teachers, Postsecondary",detailed,110,22
14109,25-1063,"Economics Teachers, Postsecondary",detailed,130,22
14110,25-1064,"Geography Teachers, Postsecondary",detailed,40,22
14111,25-1065,"Political Science Teachers, Postsecondary",detailed,110,22
14112,25-1066,"Psychology Teachers, Postsecondary",detailed,170,22
14113,25-1067,"Sociology Teachers, Postsecondary",detailed,80,22
14114,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,150,22
14115,25-1071,"Health Specialties Teachers, Postsecondary",detailed,1020,22
14116,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,550,22
14117,25-1081,"Education Teachers, Postsecondary",detailed,360,22
14118,25-1082,"Library Science Teachers, Postsecondary",detailed,60,22
14119,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,60,22
14120,25-1113,"Social Work Teachers, Postsecondary",detailed,80,22
14121,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,450,22
14122,25-1122,"Communications Teachers, Postsecondary",detailed,150,22
14123,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,340,22
14124,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,160,22
14125,25-1125,"History Teachers, Postsecondary",detailed,120,22
14126,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",detailed,40,22
14127,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,120,22
14128,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,820,22
14129,25-1199,"Postsecondary Teachers, All Other",detailed,5550,22
14130,25-2011,"Preschool Teachers, Except Special Education",detailed,1520,22
14131,25-2012,"Kindergarten Teachers, Except Special Education",detailed,190,22
14132,25-2021,"Elementary School Teachers, Except Special Education",detailed,23670,22
14133,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,7600,22
14134,25-2023,"Career/Technical Education Teachers, Middle School",detailed,80,22
14135,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,14810,22
14136,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,1380,22
14137,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,4480,22
14138,25-2057,"Special Education Teachers, Middle School",detailed,1290,22
14139,25-2058,"Special Education Teachers, Secondary School",detailed,2410,22
14140,25-2059,"Special Education Teachers, All Other",detailed,470,22
14141,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,280,22
14142,25-3021,Self-Enrichment Teachers,detailed,1930,22
14143,25-3031,"Substitute Teachers, Short-Term",detailed,210,22
14144,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,4060,22
14145,25-4011,Archivists,detailed,50,22
14146,25-4012,Curators,detailed,140,22
14147,25-4013,Museum Technicians and Conservators,detailed,100,22
14148,25-4022,Librarians and Media Collections Specialists,detailed,2650,22
14149,25-4031,Library Technicians,detailed,1840,22
14150,25-9031,Instructional Coordinators,detailed,4360,22
14151,25-9044,"Teaching Assistants, Postsecondary",detailed,2020,22
14152,25-9045,"Teaching Assistants, Except Postsecondary",detailed,17730,22
14153,27-1011,Art Directors,detailed,110,22
14154,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,80,22
14155,27-1014,Special Effects Artists and Animators,detailed,140,22
14156,27-1019,"Artists and Related Workers, All Other",detailed,30,22
14157,27-1021,Commercial and Industrial Designers,detailed,210,22
14158,27-1022,Fashion Designers,detailed,60,22
14159,27-1023,Floral Designers,detailed,730,22
14160,27-1024,Graphic Designers,detailed,1590,22
14161,27-1025,Interior Designers,detailed,260,22
14162,27-1026,Merchandise Displayers and Window Trimmers,detailed,1070,22
14163,27-1027,Set and Exhibit Designers,detailed,110,22
14164,27-1029,"Designers, All Other",detailed,1000,22
14165,27-2011,Actors,detailed,2240,22
14166,27-2012,Producers and Directors,detailed,1300,22
14167,27-2021,Athletes and Sports Competitors,detailed,150,22
14168,27-2022,Coaches and Scouts,detailed,1610,22
14169,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,420,22
14170,27-2031,Dancers,detailed,190,22
14171,27-2032,Choreographers,detailed,310,22
14172,27-2041,Music Directors and Composers,detailed,60,22
14173,27-2042,Musicians and Singers,detailed,280,22
14174,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,330,22
14175,27-3023,"News Analysts, Reporters, and Journalists",detailed,660,22
14176,27-3031,Public Relations Specialists,detailed,1010,22
14177,27-3041,Editors,detailed,430,22
14178,27-3042,Technical Writers,detailed,190,22
14179,27-3043,Writers and Authors,detailed,330,22
14180,27-3091,Interpreters and Translators,detailed,160,22
14181,27-3092,Court Reporters and Simultaneous Captioners,detailed,290,22
14182,27-3099,"Media and Communication Workers, All Other",detailed,610,22
14183,27-4011,Audio and Video Technicians,detailed,600,22
14184,27-4012,Broadcast Technicians,detailed,180,22
14185,27-4014,Sound Engineering Technicians,detailed,90,22
14186,27-4021,Photographers,detailed,570,22
14187,27-4031,"Camera Operators, Television, Video, and Film",detailed,260,22
14188,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,430,22
14189,29-1011,Chiropractors,detailed,270,22
14190,29-1021,"Dentists, General",detailed,920,22
14191,29-1029,"Dentists, All Other Specialists",detailed,110,22
14192,29-1031,Dietitians and Nutritionists,detailed,770,22
14193,29-1041,Optometrists,detailed,260,22
14194,29-1051,Pharmacists,detailed,5060,22
14195,29-1071,Physician Assistants,detailed,1180,22
14196,29-1081,Podiatrists,detailed,50,22
14197,29-1122,Occupational Therapists,detailed,1730,22
14198,29-1123,Physical Therapists,detailed,2960,22
14199,29-1124,Radiation Therapists,detailed,210,22
14200,29-1125,Recreational Therapists,detailed,360,22
14201,29-1126,Respiratory Therapists,detailed,2470,22
14202,29-1127,Speech-Language Pathologists,detailed,1260,22
14203,29-1128,Exercise Physiologists,detailed,50,22
14204,29-1129,"Therapists, All Other",detailed,**,22
14205,29-1131,Veterinarians,detailed,910,22
14206,29-1141,Registered Nurses,detailed,40870,22
14207,29-1151,Nurse Anesthetists,detailed,810,22
14208,29-1171,Nurse Practitioners,detailed,3170,22
14209,29-1181,Audiologists,detailed,260,22
14210,29-1211,Anesthesiologists,detailed,200,22
14211,29-1215,Family Medicine Physicians,detailed,590,22
14212,29-1216,General Internal Medicine Physicians,detailed,140,22
14213,29-1218,Obstetricians and Gynecologists,detailed,70,22
14214,29-1221,"Pediatricians, General",detailed,230,22
14215,29-1223,Psychiatrists,detailed,80,22
14216,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,4960,22
14217,29-1248,"Surgeons, Except Ophthalmologists",detailed,180,22
14218,29-1292,Dental Hygienists,detailed,2300,22
14219,29-2010,Clinical Laboratory Technologists and Technicians,detailed,4470,22
14220,29-2031,Cardiovascular Technologists and Technicians,detailed,740,22
14221,29-2032,Diagnostic Medical Sonographers,detailed,1110,22
14222,29-2033,Nuclear Medicine Technologists,detailed,420,22
14223,29-2034,Radiologic Technologists and Technicians,detailed,3030,22
14224,29-2035,Magnetic Resonance Imaging Technologists,detailed,710,22
14225,29-2040,Emergency Medical Technicians and Paramedics,detailed,4340,22
14226,29-2051,Dietetic Technicians,detailed,310,22
14227,29-2052,Pharmacy Technicians,detailed,6150,22
14228,29-2053,Psychiatric Technicians,detailed,1260,22
14229,29-2055,Surgical Technologists,detailed,1780,22
14230,29-2056,Veterinary Technologists and Technicians,detailed,1550,22
14231,29-2057,Ophthalmic Medical Technicians,detailed,250,22
14232,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,19270,22
14233,29-2081,"Opticians, Dispensing",detailed,1150,22
14234,29-2091,Orthotists and Prosthetists,detailed,220,22
14235,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,5810,22
14236,29-9091,Athletic Trainers,detailed,300,22
14237,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,2440,22
14238,31-1120,Home Health and Personal Care Aides,detailed,38580,22
14239,31-1131,Nursing Assistants,detailed,21500,22
14240,31-1132,Orderlies,detailed,1000,22
14241,31-1133,Psychiatric Aides,detailed,810,22
14242,31-2011,Occupational Therapy Assistants,detailed,700,22
14243,31-2012,Occupational Therapy Aides,detailed,360,22
14244,31-2021,Physical Therapist Assistants,detailed,1490,22
14245,31-2022,Physical Therapist Aides,detailed,1750,22
14246,31-9011,Massage Therapists,detailed,670,22
14247,31-9091,Dental Assistants,detailed,5070,22
14248,31-9092,Medical Assistants,detailed,8570,22
14249,31-9093,Medical Equipment Preparers,detailed,510,22
14250,31-9094,Medical Transcriptionists,detailed,650,22
14251,31-9095,Pharmacy Aides,detailed,1160,22
14252,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,1730,22
14253,31-9097,Phlebotomists,detailed,2320,22
14254,31-9099,"Healthcare Support Workers, All Other",detailed,3060,22
14255,33-1011,First-Line Supervisors of Correctional Officers,detailed,1270,22
14256,33-1012,First-Line Supervisors of Police and Detectives,detailed,2280,22
14257,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,1710,22
14258,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,1220,22
14259,33-2011,Firefighters,detailed,6750,22
14260,33-2021,Fire Inspectors and Investigators,detailed,150,22
14261,33-3011,Bailiffs,detailed,380,22
14262,33-3012,Correctional Officers and Jailers,detailed,7950,22
14263,33-3021,Detectives and Criminal Investigators,detailed,1680,22
14264,33-3041,Parking Enforcement Workers,detailed,90,22
14265,33-3051,Police and Sheriff's Patrol Officers,detailed,11420,22
14266,33-9011,Animal Control Workers,detailed,190,22
14267,33-9021,Private Detectives and Investigators,detailed,480,22
14268,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,220,22
14269,33-9032,Security Guards,detailed,18460,22
14270,33-9091,Crossing Guards and Flaggers,detailed,600,22
14271,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,1160,22
14272,33-9093,Transportation Security Screeners,detailed,520,22
14273,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,1390,22
14274,35-1011,Chefs and Head Cooks,detailed,1610,22
14275,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,16190,22
14276,35-2011,"Cooks, Fast Food",detailed,7120,22
14277,35-2012,"Cooks, Institution and Cafeteria",detailed,3480,22
14278,35-2014,"Cooks, Restaurant",detailed,16660,22
14279,35-2015,"Cooks, Short Order",detailed,4300,22
14280,35-2019,"Cooks, All Other",detailed,960,22
14281,35-2021,Food Preparation Workers,detailed,36620,22
14282,35-3011,Bartenders,detailed,8480,22
14283,35-3023,Fast Food and Counter Workers,detailed,32280,22
14284,35-3031,Waiters and Waitresses,detailed,36420,22
14285,35-3041,"Food Servers, Nonrestaurant",detailed,3870,22
14286,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,4760,22
14287,35-9021,Dishwashers,detailed,6130,22
14288,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,5870,22
14289,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,3050,22
14290,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,2340,22
14291,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,970,22
14292,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,24580,22
14293,37-2012,Maids and Housekeeping Cleaners,detailed,14180,22
14294,37-2019,"Building Cleaning Workers, All Other",detailed,390,22
14295,37-2021,Pest Control Workers,detailed,1700,22
14296,37-3011,Landscaping and Groundskeeping Workers,detailed,8130,22
14297,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,370,22
14298,37-3013,Tree Trimmers and Pruners,detailed,310,22
14299,37-3019,"Grounds Maintenance Workers, All Other",detailed,640,22
14300,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,870,22
14301,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,3000,22
14302,39-2011,Animal Trainers,detailed,260,22
14303,39-2021,Animal Caretakers,detailed,1720,22
14304,39-3011,Gambling Dealers,detailed,2940,22
14305,39-3012,Gambling and Sports Book Writers and Runners,detailed,270,22
14306,39-3019,"Gambling Service Workers, All Other",detailed,620,22
14307,39-3021,Motion Picture Projectionists,detailed,**,22
14308,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,1700,22
14309,39-3091,Amusement and Recreation Attendants,detailed,1850,22
14310,39-3092,Costume Attendants,detailed,90,22
14311,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,170,22
14312,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,500,22
14313,39-4011,Embalmers,detailed,150,22
14314,39-4021,Funeral Attendants,detailed,610,22
14315,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,390,22
14316,39-5011,Barbers,detailed,110,22
14317,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,2800,22
14318,39-5091,"Makeup Artists, Theatrical and Performance",detailed,80,22
14319,39-5092,Manicurists and Pedicurists,detailed,1310,22
14320,39-5093,Shampooers,detailed,90,22
14321,39-5094,Skincare Specialists,detailed,650,22
14322,39-6011,Baggage Porters and Bellhops,detailed,670,22
14323,39-6012,Concierges,detailed,340,22
14324,39-7010,Tour and Travel Guides,detailed,890,22
14325,39-9011,Childcare Workers,detailed,8690,22
14326,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,2340,22
14327,39-9032,Recreation Workers,detailed,3340,22
14328,39-9041,Residential Advisors,detailed,1360,22
14329,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,3120,22
14330,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,19080,22
14331,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,1810,22
14332,41-2011,Cashiers,detailed,64340,22
14333,41-2012,Gambling Change Persons and Booth Cashiers,detailed,1130,22
14334,41-2021,Counter and Rental Clerks,detailed,4360,22
14335,41-2022,Parts Salespersons,detailed,4760,22
14336,41-2031,Retail Salespersons,detailed,57350,22
14337,41-3011,Advertising Sales Agents,detailed,1130,22
14338,41-3021,Insurance Sales Agents,detailed,5840,22
14339,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,2750,22
14340,41-3041,Travel Agents,detailed,220,22
14341,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,7090,22
14342,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,3010,22
14343,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,21160,22
14344,41-9011,Demonstrators and Product Promoters,detailed,650,22
14345,41-9021,Real Estate Brokers,detailed,100,22
14346,41-9022,Real Estate Sales Agents,detailed,1620,22
14347,41-9031,Sales Engineers,detailed,140,22
14348,41-9041,Telemarketers,detailed,390,22
14349,41-9091,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",detailed,**,22
14350,41-9099,"Sales and Related Workers, All Other",detailed,1810,22
14351,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,22590,22
14352,43-2011,"Switchboard Operators, Including Answering Service",detailed,1860,22
14353,43-2021,Telephone Operators,detailed,140,22
14354,43-2099,"Communications Equipment Operators, All Other",detailed,80,22
14355,43-3011,Bill and Account Collectors,detailed,1960,22
14356,43-3021,Billing and Posting Clerks,detailed,5600,22
14357,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,20640,22
14358,43-3041,Gambling Cage Workers,detailed,690,22
14359,43-3051,Payroll and Timekeeping Clerks,detailed,2410,22
14360,43-3061,Procurement Clerks,detailed,1050,22
14361,43-3071,Tellers,detailed,6830,22
