,occ_code,occ_title,o_group,tot_emp,area
29607,11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,100,46
29608,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,620,46
29609,11-9033,"Education Administrators, Postsecondary",detailed,200,46
29610,11-9039,"Education Administrators, All Other",detailed,70,46
29611,11-9041,Architectural and Engineering Managers,detailed,130,46
29612,11-9051,Food Service Managers,detailed,980,46
29613,11-9081,Lodging Managers,detailed,260,46
29614,11-9111,Medical and Health Services Managers,detailed,780,46
29615,11-9121,Natural Sciences Managers,detailed,90,46
29616,11-9131,Postmasters and Mail Superintendents,detailed,100,46
29617,11-9141,"Property, Real Estate, and Community Association Managers",detailed,940,46
29618,11-9151,Social and Community Service Managers,detailed,280,46
29619,11-9161,Emergency Management Directors,detailed,100,46
29620,11-9198,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",detailed,390,46
29621,13-1020,Buyers and Purchasing Agents,detailed,1240,46
29622,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,730,46
29623,13-1032,"Insurance Appraisers, Auto Damage",detailed,30,46
29624,13-1041,Compliance Officers,detailed,940,46
29625,13-1051,Cost Estimators,detailed,870,46
29626,13-1071,Human Resources Specialists,detailed,1080,46
29627,13-1081,Logisticians,detailed,140,46
29628,13-1111,Management Analysts,detailed,2730,46
29629,13-1121,"Meeting, Convention, and Event Planners",detailed,260,46
29630,13-1131,Fundraisers,detailed,60,46
29631,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,700,46
29632,13-1151,Training and Development Specialists,detailed,560,46
29633,13-1161,Market Research Analysts and Marketing Specialists,detailed,1100,46
29634,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",detailed,1010,46
29635,13-2011,Accountants and Auditors,detailed,4740,46
29636,13-2020,Property Appraisers and Assessors,detailed,340,46
29637,13-2031,Budget Analysts,detailed,130,46
29638,13-2041,Credit Analysts,detailed,410,46
29639,13-2052,Personal Financial Advisors,detailed,310,46
29640,13-2053,Insurance Underwriters,detailed,300,46
29641,13-2061,Financial Examiners,detailed,100,46
29642,13-2071,Credit Counselors,detailed,40,46
29643,13-2072,Loan Officers,detailed,1880,46
29644,13-2082,Tax Preparers,detailed,370,46
29645,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,660,46
29646,15-1211,Computer Systems Analysts,detailed,750,46
29647,15-1212,Information Security Analysts,detailed,320,46
29648,15-1231,Computer Network Support Specialists,detailed,820,46
29649,15-1232,Computer User Support Specialists,detailed,1200,46
29650,15-1241,Computer Network Architects,detailed,410,46
29651,15-1244,Network and Computer Systems Administrators,detailed,1850,46
29652,15-1245,Database Administrators and Architects,detailed,170,46
29653,15-1251,Computer Programmers,detailed,470,46
29654,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,1780,46
29655,15-1257,Web Developers and Digital Interface Designers,detailed,360,46
29656,15-1299,"Computer Occupations, All Other",detailed,220,46
29657,17-1011,"Architects, Except Landscape and Naval",detailed,100,46
29658,17-1012,Landscape Architects,detailed,70,46
29659,17-1021,Cartographers and Photogrammetrists,detailed,130,46
29660,17-1022,Surveyors,detailed,110,46
29661,17-2051,Civil Engineers,detailed,1210,46
29662,17-2071,Electrical Engineers,detailed,280,46
29663,17-2072,"Electronics Engineers, Except Computer",detailed,80,46
29664,17-2081,Environmental Engineers,detailed,80,46
29665,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,60,46
29666,17-2112,Industrial Engineers,detailed,640,46
29667,17-2141,Mechanical Engineers,detailed,570,46
29668,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,70,46
29669,17-2199,"Engineers, All Other",detailed,130,46
29670,17-3011,Architectural and Civil Drafters,detailed,250,46
29671,17-3013,Mechanical Drafters,detailed,180,46
29672,17-3022,Civil Engineering Technologists and Technicians,detailed,380,46
29673,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,110,46
29674,17-3025,Environmental Engineering Technologists and Technicians,detailed,**,46
29675,17-3026,Industrial Engineering Technologists and Technicians,detailed,180,46
29676,17-3027,Mechanical Engineering Technologists and Technicians,detailed,180,46
29677,17-3031,Surveying and Mapping Technicians,detailed,110,46
29678,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,80,46
29679,19-1011,Animal Scientists,detailed,90,46
29680,19-1012,Food Scientists and Technologists,detailed,90,46
29681,19-1013,Soil and Plant Scientists,detailed,580,46
29682,19-1022,Microbiologists,detailed,80,46
29683,19-1023,Zoologists and Wildlife Biologists,detailed,160,46
29684,19-1029,"Biological Scientists, All Other",detailed,100,46
29685,19-1031,Conservation Scientists,detailed,320,46
29686,19-1032,Foresters,detailed,110,46
29687,19-1042,"Medical Scientists, Except Epidemiologists",detailed,190,46
29688,19-2021,Atmospheric and Space Scientists,detailed,60,46
29689,19-2031,Chemists,detailed,120,46
29690,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,230,46
29691,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,100,46
29692,19-3031,"Clinical, Counseling, and School Psychologists",detailed,270,46
29693,19-3039,"Psychologists, All Other",detailed,30,46
29694,19-3041,Sociologists,detailed,40,46
29695,19-3051,Urban and Regional Planners,detailed,190,46
29696,19-3091,Anthropologists and Archeologists,detailed,50,46
29697,19-3099,"Social Scientists and Related Workers, All Other",detailed,80,46
29698,19-4010,Agricultural and Food Science Technicians,detailed,300,46
29699,19-4021,Biological Technicians,detailed,270,46
29700,19-4031,Chemical Technicians,detailed,80,46
29701,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,110,46
29702,19-4045,Geological and Hydrologic Technicians,detailed,50,46
29703,19-4071,Forest and Conservation Technicians,detailed,**,46
29704,19-4092,Forensic Science Technicians,detailed,40,46
29705,19-5011,Occupational Health and Safety Specialists,detailed,120,46
29706,19-5012,Occupational Health and Safety Technicians,detailed,**,46
29707,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,780,46
29708,21-1013,Marriage and Family Therapists,detailed,170,46
29709,21-1015,Rehabilitation Counselors,detailed,360,46
29710,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,1220,46
29711,21-1021,"Child, Family, and School Social Workers",detailed,1720,46
29712,21-1022,Healthcare Social Workers,detailed,530,46
29713,21-1023,Mental Health and Substance Abuse Social Workers,detailed,370,46
29714,21-1029,"Social Workers, All Other",detailed,100,46
29715,21-1091,Health Education Specialists,detailed,160,46
29716,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,350,46
29717,21-1093,Social and Human Service Assistants,detailed,750,46
29718,21-2011,Clergy,detailed,150,46
29719,21-2021,"Directors, Religious Activities and Education",detailed,30,46
29720,23-1011,Lawyers,detailed,880,46
29721,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,30,46
29722,23-2011,Paralegals and Legal Assistants,detailed,510,46
29723,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,160,46
29724,23-2099,"Legal Support Workers, All Other",detailed,**,46
29725,25-1011,"Business Teachers, Postsecondary",detailed,220,46
29726,25-1021,"Computer Science Teachers, Postsecondary",detailed,130,46
29727,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,130,46
29728,25-1042,"Biological Science Teachers, Postsecondary",detailed,160,46
29729,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,50,46
29730,25-1052,"Chemistry Teachers, Postsecondary",detailed,60,46
29731,25-1054,"Physics Teachers, Postsecondary",detailed,40,46
29732,25-1066,"Psychology Teachers, Postsecondary",detailed,70,46
29733,25-1067,"Sociology Teachers, Postsecondary",detailed,50,46
29734,25-1071,"Health Specialties Teachers, Postsecondary",detailed,240,46
29735,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,240,46
29736,25-1081,"Education Teachers, Postsecondary",detailed,170,46
29737,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,40,46
29738,25-1113,"Social Work Teachers, Postsecondary",detailed,80,46
29739,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,150,46
29740,25-1122,"Communications Teachers, Postsecondary",detailed,70,46
29741,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,180,46
29742,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,60,46
29743,25-1125,"History Teachers, Postsecondary",detailed,40,46
29744,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,120,46
29745,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,300,46
29746,25-2011,"Preschool Teachers, Except Special Education",detailed,1620,46
29747,25-2012,"Kindergarten Teachers, Except Special Education",detailed,630,46
29748,25-2021,"Elementary School Teachers, Except Special Education",detailed,4070,46
29749,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,1920,46
29750,25-2023,"Career/Technical Education Teachers, Middle School",detailed,50,46
29751,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,3500,46
29752,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,290,46
29753,25-2051,"Special Education Teachers, Preschool",detailed,30,46
29754,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,720,46
29755,25-2057,"Special Education Teachers, Middle School",detailed,310,46
29756,25-2058,"Special Education Teachers, Secondary School",detailed,500,46
29757,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,350,46
29758,25-3021,Self-Enrichment Teachers,detailed,210,46
29759,25-3031,"Substitute Teachers, Short-Term",detailed,1100,46
29760,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,200,46
29761,25-4012,Curators,detailed,60,46
29762,25-4013,Museum Technicians and Conservators,detailed,60,46
29763,25-4022,Librarians and Media Collections Specialists,detailed,560,46
29764,25-4031,Library Technicians,detailed,590,46
29765,25-9021,Farm and Home Management Educators,detailed,50,46
29766,25-9031,Instructional Coordinators,detailed,370,46
29767,25-9044,"Teaching Assistants, Postsecondary",detailed,130,46
29768,25-9045,"Teaching Assistants, Except Postsecondary",detailed,3850,46
29769,25-9099,"Educational Instruction and Library Workers, All Other",detailed,120,46
29770,27-1012,Craft Artists,detailed,50,46
29771,27-1014,Special Effects Artists and Animators,detailed,60,46
29772,27-1021,Commercial and Industrial Designers,detailed,90,46
29773,27-1023,Floral Designers,detailed,210,46
29774,27-1024,Graphic Designers,detailed,720,46
29775,27-1025,Interior Designers,detailed,190,46
29776,27-1026,Merchandise Displayers and Window Trimmers,detailed,400,46
29777,27-2011,Actors,detailed,40,46
29778,27-2012,Producers and Directors,detailed,130,46
29779,27-2022,Coaches and Scouts,detailed,790,46
29780,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,40,46
29781,27-2032,Choreographers,detailed,230,46
29782,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,280,46
29783,27-3023,"News Analysts, Reporters, and Journalists",detailed,230,46
29784,27-3031,Public Relations Specialists,detailed,580,46
29785,27-3041,Editors,detailed,130,46
29786,27-3042,Technical Writers,detailed,130,46
29787,27-3043,Writers and Authors,detailed,60,46
29788,27-3091,Interpreters and Translators,detailed,260,46
29789,27-3092,Court Reporters and Simultaneous Captioners,detailed,50,46
29790,27-3099,"Media and Communication Workers, All Other",detailed,60,46
29791,27-4011,Audio and Video Technicians,detailed,90,46
29792,27-4012,Broadcast Technicians,detailed,110,46
29793,27-4021,Photographers,detailed,140,46
29794,27-4031,"Camera Operators, Television, Video, and Film",detailed,50,46
29795,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,40,46
29796,29-1011,Chiropractors,detailed,160,46
29797,29-1021,"Dentists, General",detailed,250,46
29798,29-1022,Oral and Maxillofacial Surgeons,detailed,**,46
29799,29-1031,Dietitians and Nutritionists,detailed,230,46
29800,29-1041,Optometrists,detailed,130,46
29801,29-1051,Pharmacists,detailed,1140,46
29802,29-1071,Physician Assistants,detailed,530,46
29803,29-1122,Occupational Therapists,detailed,400,46
29804,29-1123,Physical Therapists,detailed,920,46
29805,29-1124,Radiation Therapists,detailed,30,46
29806,29-1125,Recreational Therapists,detailed,40,46
29807,29-1126,Respiratory Therapists,detailed,320,46
29808,29-1127,Speech-Language Pathologists,detailed,360,46
29809,29-1131,Veterinarians,detailed,360,46
29810,29-1141,Registered Nurses,detailed,12950,46
29811,29-1151,Nurse Anesthetists,detailed,370,46
29812,29-1171,Nurse Practitioners,detailed,550,46
29813,29-1181,Audiologists,detailed,**,46
29814,29-1211,Anesthesiologists,detailed,80,46
29815,29-1215,Family Medicine Physicians,detailed,400,46
29816,29-1216,General Internal Medicine Physicians,detailed,220,46
29817,29-1218,Obstetricians and Gynecologists,detailed,60,46
29818,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,400,46
29819,29-1248,"Surgeons, Except Ophthalmologists",detailed,260,46
29820,29-1292,Dental Hygienists,detailed,550,46
29821,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,70,46
29822,29-2010,Clinical Laboratory Technologists and Technicians,detailed,1310,46
29823,29-2031,Cardiovascular Technologists and Technicians,detailed,210,46
29824,29-2032,Diagnostic Medical Sonographers,detailed,280,46
29825,29-2033,Nuclear Medicine Technologists,detailed,150,46
29826,29-2034,Radiologic Technologists and Technicians,detailed,940,46
29827,29-2035,Magnetic Resonance Imaging Technologists,detailed,110,46
29828,29-2040,Emergency Medical Technicians and Paramedics,detailed,930,46
29829,29-2052,Pharmacy Technicians,detailed,1250,46
29830,29-2055,Surgical Technologists,detailed,620,46
29831,29-2056,Veterinary Technologists and Technicians,detailed,240,46
29832,29-2057,Ophthalmic Medical Technicians,detailed,100,46
29833,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,1980,46
29834,29-2081,"Opticians, Dispensing",detailed,560,46
29835,29-2091,Orthotists and Prosthetists,detailed,40,46
29836,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,1220,46
29837,29-9091,Athletic Trainers,detailed,130,46
29838,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,150,46
29839,31-1120,Home Health and Personal Care Aides,detailed,3550,46
29840,31-1131,Nursing Assistants,detailed,5990,46
29841,31-2011,Occupational Therapy Assistants,detailed,110,46
29842,31-2021,Physical Therapist Assistants,detailed,280,46
29843,31-2022,Physical Therapist Aides,detailed,60,46
29844,31-9011,Massage Therapists,detailed,140,46
29845,31-9091,Dental Assistants,detailed,990,46
29846,31-9092,Medical Assistants,detailed,930,46
29847,31-9093,Medical Equipment Preparers,detailed,260,46
29848,31-9094,Medical Transcriptionists,detailed,450,46
29849,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,180,46
29850,31-9097,Phlebotomists,detailed,320,46
29851,31-9099,"Healthcare Support Workers, All Other",detailed,150,46
29852,33-1011,First-Line Supervisors of Correctional Officers,detailed,50,46
29853,33-1012,First-Line Supervisors of Police and Detectives,detailed,140,46
29854,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,100,46
29855,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,90,46
29856,33-2011,Firefighters,detailed,530,46
29857,33-3012,Correctional Officers and Jailers,detailed,1360,46
29858,33-3021,Detectives and Criminal Investigators,detailed,220,46
29859,33-3031,Fish and Game Wardens,detailed,130,46
29860,33-3051,Police and Sheriff's Patrol Officers,detailed,1790,46
29861,33-9011,Animal Control Workers,detailed,50,46
29862,33-9021,Private Detectives and Investigators,detailed,80,46
29863,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,110,46
29864,33-9032,Security Guards,detailed,1190,46
29865,33-9091,Crossing Guards and Flaggers,detailed,**,46
29866,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,580,46
29867,33-9093,Transportation Security Screeners,detailed,70,46
29868,35-1011,Chefs and Head Cooks,detailed,120,46
29869,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,1950,46
29870,35-2011,"Cooks, Fast Food",detailed,1710,46
29871,35-2012,"Cooks, Institution and Cafeteria",detailed,2570,46
29872,35-2014,"Cooks, Restaurant",detailed,1750,46
29873,35-2015,"Cooks, Short Order",detailed,1550,46
29874,35-2021,Food Preparation Workers,detailed,2950,46
29875,35-3011,Bartenders,detailed,3630,46
29876,35-3023,Fast Food and Counter Workers,detailed,13130,46
29877,35-3031,Waiters and Waitresses,detailed,7020,46
29878,35-3041,"Food Servers, Nonrestaurant",detailed,160,46
29879,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,2540,46
29880,35-9021,Dishwashers,detailed,1860,46
29881,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,680,46
29882,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,480,46
29883,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,180,46
29884,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,8250,46
29885,37-2012,Maids and Housekeeping Cleaners,detailed,4450,46
29886,37-2021,Pest Control Workers,detailed,110,46
29887,37-3011,Landscaping and Groundskeeping Workers,detailed,2760,46
29888,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,630,46
29889,37-3013,Tree Trimmers and Pruners,detailed,280,46
29890,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,80,46
29891,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,400,46
29892,39-2011,Animal Trainers,detailed,40,46
29893,39-2021,Animal Caretakers,detailed,500,46
29894,39-3011,Gambling Dealers,detailed,230,46
29895,39-3012,Gambling and Sports Book Writers and Runners,detailed,170,46
29896,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,390,46
29897,39-3091,Amusement and Recreation Attendants,detailed,1570,46
29898,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,40,46
29899,39-4021,Funeral Attendants,detailed,130,46
29900,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,140,46
29901,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,990,46
29902,39-5092,Manicurists and Pedicurists,detailed,**,46
29903,39-5094,Skincare Specialists,detailed,50,46
29904,39-6011,Baggage Porters and Bellhops,detailed,90,46
29905,39-7010,Tour and Travel Guides,detailed,370,46
29906,39-9011,Childcare Workers,detailed,2520,46
29907,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,1270,46
29908,39-9032,Recreation Workers,detailed,680,46
29909,39-9041,Residential Advisors,detailed,2490,46
29910,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,3520,46
29911,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,540,46
29912,41-2011,Cashiers,detailed,12550,46
29913,41-2012,Gambling Change Persons and Booth Cashiers,detailed,170,46
29914,41-2021,Counter and Rental Clerks,detailed,770,46
29915,41-2022,Parts Salespersons,detailed,1710,46
29916,41-2031,Retail Salespersons,detailed,15260,46
29917,41-3011,Advertising Sales Agents,detailed,520,46
29918,41-3021,Insurance Sales Agents,detailed,1890,46
29919,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,570,46
29920,41-3041,Travel Agents,detailed,80,46
29921,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,470,46
29922,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,1510,46
29923,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,5570,46
29924,41-9021,Real Estate Brokers,detailed,**,46
29925,41-9022,Real Estate Sales Agents,detailed,260,46
29926,41-9031,Sales Engineers,detailed,90,46
29927,41-9041,Telemarketers,detailed,280,46
29928,41-9099,"Sales and Related Workers, All Other",detailed,340,46
29929,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,1810,46
29930,43-3011,Bill and Account Collectors,detailed,2310,46
29931,43-3021,Billing and Posting Clerks,detailed,590,46
29932,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,9700,46
29933,43-3041,Gambling Cage Workers,detailed,140,46
29934,43-3051,Payroll and Timekeeping Clerks,detailed,320,46
29935,43-3061,Procurement Clerks,detailed,140,46
29936,43-3071,Tellers,detailed,1910,46
29937,43-4011,Brokerage Clerks,detailed,160,46
29938,43-4021,Correspondence Clerks,detailed,210,46
29939,43-4031,"Court, Municipal, and License Clerks",detailed,790,46
29940,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,160,46
29941,43-4051,Customer Service Representatives,detailed,8810,46
29942,43-4061,"Eligibility Interviewers, Government Programs",detailed,500,46
29943,43-4071,File Clerks,detailed,90,46
29944,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,2060,46
29945,43-4111,"Interviewers, Except Eligibility and Loan",detailed,460,46
29946,43-4131,Loan Interviewers and Clerks,detailed,1830,46
29947,43-4151,Order Clerks,detailed,200,46
29948,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,240,46
29949,43-4171,Receptionists and Information Clerks,detailed,5620,46
29950,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,**,46
29951,43-4199,"Information and Record Clerks, All Other",detailed,410,46
29952,43-5011,Cargo and Freight Agents,detailed,250,46
29953,43-5031,Public Safety Telecommunicators,detailed,390,46
29954,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,390,46
29955,43-5051,Postal Service Clerks,detailed,420,46
29956,43-5052,Postal Service Mail Carriers,detailed,950,46
29957,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,290,46
29958,43-5061,"Production, Planning, and Expediting Clerks",detailed,550,46
29959,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,1840,46
29960,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,160,46
29961,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,2660,46
29962,43-6012,Legal Secretaries and Administrative Assistants,detailed,720,46
29963,43-6013,Medical Secretaries and Administrative Assistants,detailed,110,46
29964,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,5200,46
29965,43-9041,Insurance Claims and Policy Processing Clerks,detailed,1000,46
29966,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,270,46
29967,43-9061,"Office Clerks, General",detailed,2880,46
29968,43-9071,"Office Machine Operators, Except Computer",detailed,110,46
29969,43-9199,"Office and Administrative Support Workers, All Other",detailed,40,46
29970,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,60,46
29971,45-2021,Animal Breeders,detailed,60,46
29972,45-2041,"Graders and Sorters, Agricultural Products",detailed,330,46
29973,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,100,46
29974,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,180,46
29975,45-4011,Forest and Conservation Workers,detailed,540,46
29976,45-4022,Logging Equipment Operators,detailed,70,46
29977,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,1380,46
29978,47-2011,Boilermakers,detailed,70,46
29979,47-2021,Brickmasons and Blockmasons,detailed,220,46
29980,47-2031,Carpenters,detailed,4050,46
29981,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,**,46
29982,47-2044,Tile and Stone Setters,detailed,350,46
29983,47-2051,Cement Masons and Concrete Finishers,detailed,1840,46
29984,47-2061,Construction Laborers,detailed,1620,46
29985,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,280,46
29986,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,1770,46
29987,47-2081,Drywall and Ceiling Tile Installers,detailed,380,46
29988,47-2111,Electricians,detailed,2190,46
29989,47-2121,Glaziers,detailed,190,46
29990,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,140,46
29991,47-2141,"Painters, Construction and Maintenance",detailed,530,46
29992,47-2151,Pipelayers,detailed,140,46
29993,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,1620,46
29994,47-2171,Reinforcing Iron and Rebar Workers,detailed,**,46
29995,47-2181,Roofers,detailed,470,46
29996,47-2211,Sheet Metal Workers,detailed,240,46
29997,47-2221,Structural Iron and Steel Workers,detailed,730,46
29998,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,100,46
29999,47-3012,Helpers--Carpenters,detailed,220,46
30000,47-3013,Helpers--Electricians,detailed,170,46
30001,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,**,46
30002,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,210,46
30003,47-3019,"Helpers, Construction Trades, All Other",detailed,**,46
30004,47-4011,Construction and Building Inspectors,detailed,190,46
30005,47-4031,Fence Erectors,detailed,**,46
30006,47-4041,Hazardous Materials Removal Workers,detailed,60,46
30007,47-4051,Highway Maintenance Workers,detailed,1770,46
30008,47-4061,Rail-Track Laying and Maintenance Equipment Operators,detailed,60,46
30009,47-4071,Septic Tank Servicers and Sewer Pipe Cleaners,detailed,120,46
30010,47-4090,Miscellaneous Construction and Related Workers,detailed,**,46
30011,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,340,46
30012,47-5041,Continuous Mining Machine Operators,detailed,30,46
30013,47-5071,"Roustabouts, Oil and Gas",detailed,50,46
30014,47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,80,46
30015,47-5098,"Underground Mining Machine Operators and Extraction Workers, All Other",detailed,**,46
