,occ_code,occ_title,o_group,tot_emp,area
2801,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,810,2
2802,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,460,2
2803,19-2043,Hydrologists,detailed,50,2
2804,19-2099,"Physical Scientists, All Other",detailed,100,2
2805,19-3011,Economists,detailed,120,2
2806,19-3022,Survey Researchers,detailed,60,2
2807,19-3031,"Clinical, Counseling, and School Psychologists",detailed,210,2
2808,19-3039,"Psychologists, All Other",detailed,**,2
2809,19-3051,Urban and Regional Planners,detailed,150,2
2810,19-3091,Anthropologists and Archeologists,detailed,90,2
2811,19-3093,Historians,detailed,30,2
2812,19-3099,"Social Scientists and Related Workers, All Other",detailed,150,2
2813,19-4021,Biological Technicians,detailed,290,2
2814,19-4031,Chemical Technicians,detailed,90,2
2815,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,210,2
2816,19-4045,Geological and Hydrologic Technicians,detailed,430,2
2817,19-4071,Forest and Conservation Technicians,detailed,200,2
2818,19-4092,Forensic Science Technicians,detailed,50,2
2819,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,260,2
2820,19-5011,Occupational Health and Safety Specialists,detailed,450,2
2821,19-5012,Occupational Health and Safety Technicians,detailed,120,2
2822,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,770,2
2823,21-1013,Marriage and Family Therapists,detailed,50,2
2824,21-1015,Rehabilitation Counselors,detailed,300,2
2825,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,960,2
2826,21-1019,"Counselors, All Other",detailed,30,2
2827,21-1021,"Child, Family, and School Social Workers",detailed,1160,2
2828,21-1022,Healthcare Social Workers,detailed,210,2
2829,21-1023,Mental Health and Substance Abuse Social Workers,detailed,360,2
2830,21-1029,"Social Workers, All Other",detailed,130,2
2831,21-1091,Health Education Specialists,detailed,230,2
2832,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,340,2
2833,21-1093,Social and Human Service Assistants,detailed,1060,2
2834,21-1094,Community Health Workers,detailed,550,2
2835,21-1099,"Community and Social Service Specialists, All Other",detailed,210,2
2836,21-2011,Clergy,detailed,110,2
2837,21-2021,"Directors, Religious Activities and Education",detailed,80,2
2838,21-2099,"Religious Workers, All Other",detailed,50,2
2839,23-1011,Lawyers,detailed,1050,2
2840,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,40,2
2841,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,70,2
2842,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,130,2
2843,23-2011,Paralegals and Legal Assistants,detailed,580,2
2844,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,130,2
2845,23-2099,"Legal Support Workers, All Other",detailed,90,2
2846,25-1011,"Business Teachers, Postsecondary",detailed,110,2
2847,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,60,2
2848,25-1066,"Psychology Teachers, Postsecondary",detailed,70,2
2849,25-1071,"Health Specialties Teachers, Postsecondary",detailed,140,2
2850,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,140,2
2851,25-1081,"Education Teachers, Postsecondary",detailed,70,2
2852,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,240,2
2853,25-1199,"Postsecondary Teachers, All Other",detailed,180,2
2854,25-2011,"Preschool Teachers, Except Special Education",detailed,1110,2
2855,25-2012,"Kindergarten Teachers, Except Special Education",detailed,110,2
2856,25-2021,"Elementary School Teachers, Except Special Education",detailed,3820,2
2857,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,1160,2
2858,25-2023,"Career/Technical Education Teachers, Middle School",detailed,70,2
2859,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,2790,2
2860,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,150,2
2861,25-2051,"Special Education Teachers, Preschool",detailed,50,2
2862,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,640,2
2863,25-2057,"Special Education Teachers, Middle School",detailed,230,2
2864,25-2058,"Special Education Teachers, Secondary School",detailed,560,2
2865,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,240,2
2866,25-3021,Self-Enrichment Teachers,detailed,430,2
2867,25-3031,"Substitute Teachers, Short-Term",detailed,1920,2
2868,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,910,2
2869,25-4012,Curators,detailed,50,2
2870,25-4013,Museum Technicians and Conservators,detailed,50,2
2871,25-4022,Librarians and Media Collections Specialists,detailed,360,2
2872,25-4031,Library Technicians,detailed,220,2
2873,25-9031,Instructional Coordinators,detailed,420,2
2874,25-9045,"Teaching Assistants, Except Postsecondary",detailed,4350,2
2875,25-9099,"Educational Instruction and Library Workers, All Other",detailed,180,2
2876,27-1011,Art Directors,detailed,40,2
2877,27-1014,Special Effects Artists and Animators,detailed,30,2
2878,27-1019,"Artists and Related Workers, All Other",detailed,30,2
2879,27-1023,Floral Designers,detailed,50,2
2880,27-1024,Graphic Designers,detailed,250,2
2881,27-1025,Interior Designers,detailed,**,2
2882,27-1026,Merchandise Displayers and Window Trimmers,detailed,370,2
2883,27-2012,Producers and Directors,detailed,180,2
2884,27-2022,Coaches and Scouts,detailed,370,2
2885,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,240,2
2886,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,80,2
2887,27-3023,"News Analysts, Reporters, and Journalists",detailed,170,2
2888,27-3031,Public Relations Specialists,detailed,440,2
2889,27-3041,Editors,detailed,40,2
2890,27-3042,Technical Writers,detailed,90,2
2891,27-3043,Writers and Authors,detailed,60,2
2892,27-3091,Interpreters and Translators,detailed,90,2
2893,27-3099,"Media and Communication Workers, All Other",detailed,90,2
2894,27-4011,Audio and Video Technicians,detailed,230,2
2895,27-4012,Broadcast Technicians,detailed,50,2
2896,27-4021,Photographers,detailed,100,2
2897,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,40,2
2898,29-1011,Chiropractors,detailed,150,2
2899,29-1021,"Dentists, General",detailed,190,2
2900,29-1031,Dietitians and Nutritionists,detailed,140,2
2901,29-1041,Optometrists,detailed,80,2
2902,29-1051,Pharmacists,detailed,460,2
2903,29-1071,Physician Assistants,detailed,470,2
2904,29-1122,Occupational Therapists,detailed,300,2
2905,29-1123,Physical Therapists,detailed,640,2
2906,29-1126,Respiratory Therapists,detailed,190,2
2907,29-1127,Speech-Language Pathologists,detailed,250,2
2908,29-1131,Veterinarians,detailed,240,2
2909,29-1141,Registered Nurses,detailed,6210,2
2910,29-1161,Nurse Midwives,detailed,50,2
2911,29-1171,Nurse Practitioners,detailed,490,2
2912,29-1181,Audiologists,detailed,**,2
2913,29-1211,Anesthesiologists,detailed,**,2
2914,29-1215,Family Medicine Physicians,detailed,400,2
2915,29-1216,General Internal Medicine Physicians,detailed,**,2
2916,29-1218,Obstetricians and Gynecologists,detailed,**,2
2917,29-1223,Psychiatrists,detailed,40,2
2918,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,710,2
2919,29-1248,"Surgeons, Except Ophthalmologists",detailed,50,2
2920,29-1292,Dental Hygienists,detailed,610,2
2921,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,160,2
2922,29-2010,Clinical Laboratory Technologists and Technicians,detailed,640,2
2923,29-2031,Cardiovascular Technologists and Technicians,detailed,170,2
2924,29-2032,Diagnostic Medical Sonographers,detailed,150,2
2925,29-2034,Radiologic Technologists and Technicians,detailed,390,2
2926,29-2035,Magnetic Resonance Imaging Technologists,detailed,70,2
2927,29-2040,Emergency Medical Technicians and Paramedics,detailed,560,2
2928,29-2051,Dietetic Technicians,detailed,50,2
2929,29-2052,Pharmacy Technicians,detailed,590,2
2930,29-2053,Psychiatric Technicians,detailed,300,2
2931,29-2055,Surgical Technologists,detailed,240,2
2932,29-2056,Veterinary Technologists and Technicians,detailed,180,2
2933,29-2057,Ophthalmic Medical Technicians,detailed,80,2
2934,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,390,2
2935,29-2081,"Opticians, Dispensing",detailed,130,2
2936,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,1040,2
2937,29-9091,Athletic Trainers,detailed,30,2
2938,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,100,2
2939,31-1120,Home Health and Personal Care Aides,detailed,6910,2
2940,31-1131,Nursing Assistants,detailed,1730,2
2941,31-1132,Orderlies,detailed,90,2
2942,31-2021,Physical Therapist Assistants,detailed,240,2
2943,31-2022,Physical Therapist Aides,detailed,40,2
2944,31-9011,Massage Therapists,detailed,540,2
2945,31-9091,Dental Assistants,detailed,960,2
2946,31-9092,Medical Assistants,detailed,2740,2
2947,31-9093,Medical Equipment Preparers,detailed,240,2
2948,31-9094,Medical Transcriptionists,detailed,160,2
2949,31-9095,Pharmacy Aides,detailed,40,2
2950,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,170,2
2951,31-9097,Phlebotomists,detailed,240,2
2952,31-9099,"Healthcare Support Workers, All Other",detailed,**,2
2953,33-1011,First-Line Supervisors of Correctional Officers,detailed,80,2
2954,33-1012,First-Line Supervisors of Police and Detectives,detailed,310,2
2955,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,360,2
2956,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,290,2
2957,33-2011,Firefighters,detailed,870,2
2958,33-2021,Fire Inspectors and Investigators,detailed,40,2
2959,33-3012,Correctional Officers and Jailers,detailed,1170,2
2960,33-3021,Detectives and Criminal Investigators,detailed,100,2
2961,33-3051,Police and Sheriff's Patrol Officers,detailed,1120,2
2962,33-9011,Animal Control Workers,detailed,60,2
2963,33-9021,Private Detectives and Investigators,detailed,80,2
2964,33-9032,Security Guards,detailed,1770,2
2965,33-9091,Crossing Guards and Flaggers,detailed,140,2
2966,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,340,2
2967,33-9093,Transportation Security Screeners,detailed,390,2
2968,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,490,2
2969,35-1011,Chefs and Head Cooks,detailed,380,2
2970,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,2000,2
2971,35-2011,"Cooks, Fast Food",detailed,810,2
2972,35-2012,"Cooks, Institution and Cafeteria",detailed,1400,2
2973,35-2014,"Cooks, Restaurant",detailed,2910,2
2974,35-2015,"Cooks, Short Order",detailed,470,2
2975,35-2019,"Cooks, All Other",detailed,120,2
2976,35-2021,Food Preparation Workers,detailed,3840,2
2977,35-3011,Bartenders,detailed,2000,2
2978,35-3023,Fast Food and Counter Workers,detailed,6290,2
2979,35-3031,Waiters and Waitresses,detailed,3920,2
2980,35-3041,"Food Servers, Nonrestaurant",detailed,230,2
2981,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,1110,2
2982,35-9021,Dishwashers,detailed,1200,2
2983,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,520,2
2984,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,**,2
2985,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,320,2
2986,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,110,2
2987,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,4930,2
2988,37-2012,Maids and Housekeeping Cleaners,detailed,2460,2
2989,37-3011,Landscaping and Groundskeeping Workers,detailed,880,2
2990,37-3013,Tree Trimmers and Pruners,detailed,**,2
2991,37-3019,"Grounds Maintenance Workers, All Other",detailed,170,2
2992,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,70,2
2993,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,380,2
2994,39-2021,Animal Caretakers,detailed,370,2
2995,39-3012,Gambling and Sports Book Writers and Runners,detailed,320,2
2996,39-3019,"Gambling Service Workers, All Other",detailed,240,2
2997,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,290,2
2998,39-3091,Amusement and Recreation Attendants,detailed,600,2
2999,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,50,2
3000,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,500,2
3001,39-5092,Manicurists and Pedicurists,detailed,60,2
3002,39-5094,Skincare Specialists,detailed,**,2
3003,39-6011,Baggage Porters and Bellhops,detailed,120,2
3004,39-6012,Concierges,detailed,40,2
3005,39-7010,Tour and Travel Guides,detailed,1140,2
3006,39-9011,Childcare Workers,detailed,1670,2
3007,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,800,2
3008,39-9032,Recreation Workers,detailed,600,2
3009,39-9041,Residential Advisors,detailed,100,2
3010,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,2140,2
3011,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,240,2
3012,41-2011,Cashiers,detailed,7010,2
3013,41-2012,Gambling Change Persons and Booth Cashiers,detailed,**,2
3014,41-2021,Counter and Rental Clerks,detailed,660,2
3015,41-2022,Parts Salespersons,detailed,530,2
3016,41-2031,Retail Salespersons,detailed,10360,2
3017,41-3011,Advertising Sales Agents,detailed,200,2
3018,41-3021,Insurance Sales Agents,detailed,470,2
3019,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,200,2
3020,41-3041,Travel Agents,detailed,270,2
3021,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,930,2
3022,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,580,2
3023,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,1420,2
3024,41-9011,Demonstrators and Product Promoters,detailed,140,2
3025,41-9021,Real Estate Brokers,detailed,30,2
3026,41-9022,Real Estate Sales Agents,detailed,190,2
3027,41-9041,Telemarketers,detailed,30,2
3028,41-9099,"Sales and Related Workers, All Other",detailed,220,2
3029,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,3930,2
3030,43-2011,"Switchboard Operators, Including Answering Service",detailed,100,2
3031,43-2099,"Communications Equipment Operators, All Other",detailed,**,2
3032,43-3011,Bill and Account Collectors,detailed,480,2
3033,43-3021,Billing and Posting Clerks,detailed,1090,2
3034,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,4140,2
3035,43-3041,Gambling Cage Workers,detailed,30,2
3036,43-3051,Payroll and Timekeeping Clerks,detailed,330,2
3037,43-3061,Procurement Clerks,detailed,230,2
3038,43-3071,Tellers,detailed,1090,2
3039,43-3099,"Financial Clerks, All Other",detailed,190,2
3040,43-4011,Brokerage Clerks,detailed,40,2
3041,43-4031,"Court, Municipal, and License Clerks",detailed,590,2
3042,43-4051,Customer Service Representatives,detailed,3420,2
3043,43-4061,"Eligibility Interviewers, Government Programs",detailed,480,2
3044,43-4071,File Clerks,detailed,360,2
3045,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,1070,2
3046,43-4111,"Interviewers, Except Eligibility and Loan",detailed,100,2
3047,43-4121,"Library Assistants, Clerical",detailed,240,2
3048,43-4131,Loan Interviewers and Clerks,detailed,510,2
3049,43-4141,New Accounts Clerks,detailed,80,2
3050,43-4151,Order Clerks,detailed,170,2
3051,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,420,2
3052,43-4171,Receptionists and Information Clerks,detailed,2660,2
3053,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,1190,2
3054,43-4199,"Information and Record Clerks, All Other",detailed,750,2
3055,43-5011,Cargo and Freight Agents,detailed,280,2
3056,43-5021,Couriers and Messengers,detailed,290,2
3057,43-5031,Public Safety Telecommunicators,detailed,310,2
3058,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,650,2
3059,43-5041,"Meter Readers, Utilities",detailed,50,2
3060,43-5051,Postal Service Clerks,detailed,410,2
3061,43-5052,Postal Service Mail Carriers,detailed,450,2
3062,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,230,2
3063,43-5061,"Production, Planning, and Expediting Clerks",detailed,520,2
3064,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,790,2
3065,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,1430,2
3066,43-6012,Legal Secretaries and Administrative Assistants,detailed,480,2
3067,43-6013,Medical Secretaries and Administrative Assistants,detailed,2330,2
3068,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,5400,2
3069,43-9021,Data Entry Keyers,detailed,140,2
3070,43-9022,Word Processors and Typists,detailed,50,2
3071,43-9041,Insurance Claims and Policy Processing Clerks,detailed,300,2
3072,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,130,2
3073,43-9061,"Office Clerks, General",detailed,7360,2
3074,43-9071,"Office Machine Operators, Except Computer",detailed,120,2
3075,43-9199,"Office and Administrative Support Workers, All Other",detailed,720,2
3076,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,**,2
3077,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,130,2
3078,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,1440,2
3079,47-2011,Boilermakers,detailed,**,2
3080,47-2021,Brickmasons and Blockmasons,detailed,40,2
3081,47-2031,Carpenters,detailed,2130,2
3082,47-2041,Carpet Installers,detailed,70,2
3083,47-2051,Cement Masons and Concrete Finishers,detailed,170,2
3084,47-2061,Construction Laborers,detailed,2770,2
3085,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,**,2
3086,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,3000,2
3087,47-2081,Drywall and Ceiling Tile Installers,detailed,90,2
3088,47-2111,Electricians,detailed,1620,2
3089,47-2121,Glaziers,detailed,80,2
3090,47-2132,"Insulation Workers, Mechanical",detailed,70,2
3091,47-2141,"Painters, Construction and Maintenance",detailed,410,2
3092,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,1060,2
3093,47-2171,Reinforcing Iron and Rebar Workers,detailed,**,2
3094,47-2181,Roofers,detailed,220,2
3095,47-2211,Sheet Metal Workers,detailed,230,2
3096,47-2221,Structural Iron and Steel Workers,detailed,120,2
3097,47-3012,Helpers--Carpenters,detailed,250,2
3098,47-3013,Helpers--Electricians,detailed,70,2
3099,47-3014,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",detailed,**,2
3100,47-3015,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",detailed,150,2
3101,47-3016,Helpers--Roofers,detailed,140,2
3102,47-3019,"Helpers, Construction Trades, All Other",detailed,50,2
3103,47-4011,Construction and Building Inspectors,detailed,260,2
3104,47-4041,Hazardous Materials Removal Workers,detailed,310,2
3105,47-4051,Highway Maintenance Workers,detailed,260,2
3106,47-4090,Miscellaneous Construction and Related Workers,detailed,130,2
3107,47-5011,"Derrick Operators, Oil and Gas",detailed,110,2
3108,47-5012,"Rotary Drill Operators, Oil and Gas",detailed,220,2
3109,47-5022,"Excavating and Loading Machine and Dragline Operators, Surface Mining",detailed,170,2
3110,47-5041,Continuous Mining Machine Operators,detailed,100,2
3111,47-5071,"Roustabouts, Oil and Gas",detailed,240,2
3112,47-5081,Helpers--Extraction Workers,detailed,130,2
3113,47-5097,"Earth Drillers, Except Oil and Gas; and Explosives Workers, Ordnance Handling Experts, and Blasters",detailed,350,2
3114,47-5098,"Underground Mining Machine Operators and Extraction Workers, All Other",detailed,460,2
3115,49-1011,"First-Line Supervisors of Mechanics, Installers, and Repairers",detailed,1290,2
3116,49-2011,"Computer, Automated Teller, and Office Machine Repairers",detailed,140,2
3117,49-2021,"Radio, Cellular, and Tower Equipment Installers and Repairers",detailed,**,2
3118,49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",detailed,550,2
3119,49-2091,Avionics Technicians,detailed,120,2
3120,49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",detailed,180,2
3121,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,70,2
3122,49-2096,"Electronic Equipment Installers and Repairers, Motor Vehicles",detailed,**,2
