,occ_code,occ_title,o_group,tot_emp,area
23579,23-2099,"Legal Support Workers, All Other",detailed,2260,36
23580,25-1011,"Business Teachers, Postsecondary",detailed,9050,36
23581,25-1021,"Computer Science Teachers, Postsecondary",detailed,3310,36
23582,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,4730,36
23583,25-1031,"Architecture Teachers, Postsecondary",detailed,1000,36
23584,25-1032,"Engineering Teachers, Postsecondary",detailed,2950,36
23585,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,470,36
23586,25-1042,"Biological Science Teachers, Postsecondary",detailed,4890,36
23587,25-1043,"Forestry and Conservation Science Teachers, Postsecondary",detailed,150,36
23588,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,1320,36
23589,25-1052,"Chemistry Teachers, Postsecondary",detailed,2530,36
23590,25-1053,"Environmental Science Teachers, Postsecondary",detailed,850,36
23591,25-1054,"Physics Teachers, Postsecondary",detailed,1540,36
23592,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,900,36
23593,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,1670,36
23594,25-1063,"Economics Teachers, Postsecondary",detailed,2080,36
23595,25-1064,"Geography Teachers, Postsecondary",detailed,210,36
23596,25-1065,"Political Science Teachers, Postsecondary",detailed,1640,36
23597,25-1066,"Psychology Teachers, Postsecondary",detailed,4160,36
23598,25-1067,"Sociology Teachers, Postsecondary",detailed,1560,36
23599,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,3630,36
23600,25-1071,"Health Specialties Teachers, Postsecondary",detailed,22350,36
23601,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,5030,36
23602,25-1081,"Education Teachers, Postsecondary",detailed,6210,36
23603,25-1082,"Library Science Teachers, Postsecondary",detailed,260,36
23604,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,1130,36
23605,25-1112,"Law Teachers, Postsecondary",detailed,3330,36
23606,25-1113,"Social Work Teachers, Postsecondary",detailed,2750,36
23607,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,11590,36
23608,25-1122,"Communications Teachers, Postsecondary",detailed,3280,36
23609,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,8130,36
23610,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,2610,36
23611,25-1125,"History Teachers, Postsecondary",detailed,2190,36
23612,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,3280,36
23613,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,990,36
23614,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,4860,36
23615,25-1199,"Postsecondary Teachers, All Other",detailed,5390,36
23616,25-2011,"Preschool Teachers, Except Special Education",detailed,23890,36
23617,25-2012,"Kindergarten Teachers, Except Special Education",detailed,6450,36
23618,25-2021,"Elementary School Teachers, Except Special Education",detailed,92560,36
23619,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,42010,36
23620,25-2023,"Career/Technical Education Teachers, Middle School",detailed,1480,36
23621,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,75360,36
23622,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,4680,36
23623,25-2051,"Special Education Teachers, Preschool",detailed,5930,36
23624,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,20500,36
23625,25-2057,"Special Education Teachers, Middle School",detailed,10960,36
23626,25-2058,"Special Education Teachers, Secondary School",detailed,17340,36
23627,25-2059,"Special Education Teachers, All Other",detailed,3060,36
23628,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,3650,36
23629,25-3021,Self-Enrichment Teachers,detailed,33030,36
23630,25-3031,"Substitute Teachers, Short-Term",detailed,32440,36
23631,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,18790,36
23632,25-4011,Archivists,detailed,1000,36
23633,25-4012,Curators,detailed,1580,36
23634,25-4013,Museum Technicians and Conservators,detailed,1480,36
23635,25-4022,Librarians and Media Collections Specialists,detailed,12990,36
23636,25-4031,Library Technicians,detailed,8400,36
23637,25-9021,Farm and Home Management Educators,detailed,90,36
23638,25-9031,Instructional Coordinators,detailed,17120,36
23639,25-9044,"Teaching Assistants, Postsecondary",detailed,9310,36
23640,25-9045,"Teaching Assistants, Except Postsecondary",detailed,131100,36
23641,25-9099,"Educational Instruction and Library Workers, All Other",detailed,1240,36
23642,27-1011,Art Directors,detailed,8720,36
23643,27-1012,Craft Artists,detailed,100,36
23644,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,1700,36
23645,27-1014,Special Effects Artists and Animators,detailed,2600,36
23646,27-1019,"Artists and Related Workers, All Other",detailed,230,36
23647,27-1021,Commercial and Industrial Designers,detailed,2040,36
23648,27-1022,Fashion Designers,detailed,8460,36
23649,27-1023,Floral Designers,detailed,2040,36
23650,27-1024,Graphic Designers,detailed,21090,36
23651,27-1025,Interior Designers,detailed,5250,36
23652,27-1026,Merchandise Displayers and Window Trimmers,detailed,7400,36
23653,27-1027,Set and Exhibit Designers,detailed,2350,36
23654,27-1029,"Designers, All Other",detailed,940,36
23655,27-2011,Actors,detailed,7440,36
23656,27-2012,Producers and Directors,detailed,27370,36
23657,27-2021,Athletes and Sports Competitors,detailed,280,36
23658,27-2022,Coaches and Scouts,detailed,12610,36
23659,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,710,36
23660,27-2031,Dancers,detailed,1940,36
23661,27-2032,Choreographers,detailed,**,36
23662,27-2041,Music Directors and Composers,detailed,2490,36
23663,27-2042,Musicians and Singers,detailed,7580,36
23664,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,840,36
23665,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,1710,36
23666,27-3023,"News Analysts, Reporters, and Journalists",detailed,6020,36
23667,27-3031,Public Relations Specialists,detailed,25760,36
23668,27-3041,Editors,detailed,20440,36
23669,27-3042,Technical Writers,detailed,1740,36
23670,27-3043,Writers and Authors,detailed,7680,36
23671,27-3091,Interpreters and Translators,detailed,3770,36
23672,27-3092,Court Reporters and Simultaneous Captioners,detailed,1320,36
23673,27-3099,"Media and Communication Workers, All Other",detailed,**,36
23674,27-4011,Audio and Video Technicians,detailed,7760,36
23675,27-4012,Broadcast Technicians,detailed,4710,36
23676,27-4014,Sound Engineering Technicians,detailed,1830,36
23677,27-4021,Photographers,detailed,4680,36
23678,27-4031,"Camera Operators, Television, Video, and Film",detailed,2910,36
23679,27-4032,Film and Video Editors,detailed,4330,36
23680,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,**,36
23681,29-1011,Chiropractors,detailed,1550,36
23682,29-1021,"Dentists, General",detailed,8780,36
23683,29-1022,Oral and Maxillofacial Surgeons,detailed,360,36
23684,29-1023,Orthodontists,detailed,**,36
23685,29-1029,"Dentists, All Other Specialists",detailed,280,36
23686,29-1031,Dietitians and Nutritionists,detailed,4640,36
23687,29-1041,Optometrists,detailed,1910,36
23688,29-1051,Pharmacists,detailed,20180,36
23689,29-1071,Physician Assistants,detailed,13270,36
23690,29-1081,Podiatrists,detailed,1060,36
23691,29-1122,Occupational Therapists,detailed,12460,36
23692,29-1123,Physical Therapists,detailed,17710,36
23693,29-1124,Radiation Therapists,detailed,1170,36
23694,29-1125,Recreational Therapists,detailed,1450,36
23695,29-1126,Respiratory Therapists,detailed,5860,36
23696,29-1127,Speech-Language Pathologists,detailed,13130,36
23697,29-1128,Exercise Physiologists,detailed,330,36
23698,29-1129,"Therapists, All Other",detailed,820,36
23699,29-1131,Veterinarians,detailed,3890,36
23700,29-1141,Registered Nurses,detailed,178320,36
23701,29-1151,Nurse Anesthetists,detailed,1900,36
23702,29-1161,Nurse Midwives,detailed,480,36
23703,29-1171,Nurse Practitioners,detailed,14060,36
23704,29-1181,Audiologists,detailed,720,36
23705,29-1211,Anesthesiologists,detailed,1540,36
23706,29-1215,Family Medicine Physicians,detailed,**,36
23707,29-1216,General Internal Medicine Physicians,detailed,**,36
23708,29-1218,Obstetricians and Gynecologists,detailed,1580,36
23709,29-1221,"Pediatricians, General",detailed,**,36
23710,29-1223,Psychiatrists,detailed,3690,36
23711,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,38380,36
23712,29-1248,"Surgeons, Except Ophthalmologists",detailed,**,36
23713,29-1292,Dental Hygienists,detailed,11620,36
23714,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,2720,36
23715,29-2010,Clinical Laboratory Technologists and Technicians,detailed,18110,36
23716,29-2031,Cardiovascular Technologists and Technicians,detailed,3370,36
23717,29-2032,Diagnostic Medical Sonographers,detailed,5880,36
23718,29-2033,Nuclear Medicine Technologists,detailed,970,36
23719,29-2034,Radiologic Technologists and Technicians,detailed,12620,36
23720,29-2035,Magnetic Resonance Imaging Technologists,detailed,2410,36
23721,29-2040,Emergency Medical Technicians and Paramedics,detailed,18610,36
23722,29-2051,Dietetic Technicians,detailed,1040,36
23723,29-2052,Pharmacy Technicians,detailed,20360,36
23724,29-2053,Psychiatric Technicians,detailed,**,36
23725,29-2055,Surgical Technologists,detailed,5620,36
23726,29-2056,Veterinary Technologists and Technicians,detailed,5020,36
23727,29-2057,Ophthalmic Medical Technicians,detailed,4270,36
23728,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,46320,36
23729,29-2081,"Opticians, Dispensing",detailed,2840,36
23730,29-2091,Orthotists and Prosthetists,detailed,400,36
23731,29-2092,Hearing Aid Specialists,detailed,100,36
23732,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,14990,36
23733,29-9091,Athletic Trainers,detailed,1280,36
23734,29-9092,Genetic Counselors,detailed,190,36
23735,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,**,36
23736,31-1120,Home Health and Personal Care Aides,detailed,444880,36
23737,31-1131,Nursing Assistants,detailed,85090,36
23738,31-1132,Orderlies,detailed,3070,36
23739,31-1133,Psychiatric Aides,detailed,5770,36
23740,31-2011,Occupational Therapy Assistants,detailed,2880,36
23741,31-2012,Occupational Therapy Aides,detailed,260,36
23742,31-2021,Physical Therapist Assistants,detailed,5410,36
23743,31-2022,Physical Therapist Aides,detailed,3290,36
23744,31-9011,Massage Therapists,detailed,6580,36
23745,31-9091,Dental Assistants,detailed,19520,36
23746,31-9092,Medical Assistants,detailed,27730,36
23747,31-9093,Medical Equipment Preparers,detailed,3590,36
23748,31-9094,Medical Transcriptionists,detailed,2700,36
23749,31-9095,Pharmacy Aides,detailed,1670,36
23750,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,4890,36
23751,31-9097,Phlebotomists,detailed,6360,36
23752,31-9099,"Healthcare Support Workers, All Other",detailed,5390,36
23753,33-1011,First-Line Supervisors of Correctional Officers,detailed,3890,36
23754,33-1012,First-Line Supervisors of Police and Detectives,detailed,13230,36
23755,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,4300,36
23756,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,8720,36
23757,33-2011,Firefighters,detailed,14050,36
23758,33-3011,Bailiffs,detailed,4030,36
23759,33-3012,Correctional Officers and Jailers,detailed,35420,36
23760,33-3021,Detectives and Criminal Investigators,detailed,9010,36
23761,33-3031,Fish and Game Wardens,detailed,380,36
23762,33-3041,Parking Enforcement Workers,detailed,570,36
23763,33-3051,Police and Sheriff's Patrol Officers,detailed,55590,36
23764,33-3052,Transit and Railroad Police,detailed,1730,36
23765,33-9011,Animal Control Workers,detailed,780,36
23766,33-9021,Private Detectives and Investigators,detailed,1480,36
23767,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,170,36
23768,33-9032,Security Guards,detailed,118210,36
23769,33-9091,Crossing Guards and Flaggers,detailed,10860,36
23770,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,7820,36
23771,33-9093,Transportation Security Screeners,detailed,3720,36
23772,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,19430,36
23773,35-1011,Chefs and Head Cooks,detailed,17950,36
23774,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,49170,36
23775,35-2011,"Cooks, Fast Food",detailed,11290,36
23776,35-2012,"Cooks, Institution and Cafeteria",detailed,16120,36
23777,35-2013,"Cooks, Private Household",detailed,**,36
23778,35-2014,"Cooks, Restaurant",detailed,71100,36
23779,35-2015,"Cooks, Short Order",detailed,9600,36
23780,35-2019,"Cooks, All Other",detailed,1240,36
23781,35-2021,Food Preparation Workers,detailed,59850,36
23782,35-3011,Bartenders,detailed,44970,36
23783,35-3023,Fast Food and Counter Workers,detailed,211970,36
23784,35-3031,Waiters and Waitresses,detailed,160470,36
23785,35-3041,"Food Servers, Nonrestaurant",detailed,15930,36
23786,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,40770,36
23787,35-9021,Dishwashers,detailed,34830,36
23788,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,19580,36
23789,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,3090,36
23790,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,11920,36
23791,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,4920,36
23792,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,190730,36
23793,37-2012,Maids and Housekeeping Cleaners,detailed,47990,36
23794,37-2019,"Building Cleaning Workers, All Other",detailed,**,36
23795,37-2021,Pest Control Workers,detailed,3230,36
23796,37-3011,Landscaping and Groundskeeping Workers,detailed,44730,36
23797,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,**,36
23798,37-3013,Tree Trimmers and Pruners,detailed,2660,36
23799,37-3019,"Grounds Maintenance Workers, All Other",detailed,3270,36
23800,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,1020,36
23801,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,19590,36
23802,39-2011,Animal Trainers,detailed,1300,36
23803,39-2021,Animal Caretakers,detailed,12450,36
23804,39-3011,Gambling Dealers,detailed,3710,36
23805,39-3012,Gambling and Sports Book Writers and Runners,detailed,520,36
23806,39-3019,"Gambling Service Workers, All Other",detailed,100,36
23807,39-3021,Motion Picture Projectionists,detailed,280,36
23808,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,11200,36
23809,39-3091,Amusement and Recreation Attendants,detailed,18390,36
23810,39-3092,Costume Attendants,detailed,1350,36
23811,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,1560,36
23812,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,380,36
23813,39-4021,Funeral Attendants,detailed,1460,36
23814,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,1420,36
23815,39-5011,Barbers,detailed,1790,36
23816,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,24590,36
23817,39-5091,"Makeup Artists, Theatrical and Performance",detailed,490,36
23818,39-5092,Manicurists and Pedicurists,detailed,23470,36
23819,39-5093,Shampooers,detailed,780,36
23820,39-5094,Skincare Specialists,detailed,5680,36
23821,39-6011,Baggage Porters and Bellhops,detailed,3660,36
23822,39-6012,Concierges,detailed,5520,36
23823,39-7010,Tour and Travel Guides,detailed,2710,36
23824,39-9011,Childcare Workers,detailed,53290,36
23825,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,24330,36
23826,39-9032,Recreation Workers,detailed,30000,36
23827,39-9041,Residential Advisors,detailed,9280,36
23828,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,1880,36
