,occ_code,occ_title,o_group,tot_emp,area
9817,11-9198,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",detailed,1210,16
9818,13-1020,Buyers and Purchasing Agents,detailed,1770,16
9819,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,1210,16
9820,13-1041,Compliance Officers,detailed,1270,16
9821,13-1051,Cost Estimators,detailed,1140,16
9822,13-1071,Human Resources Specialists,detailed,2290,16
9823,13-1075,Labor Relations Specialists,detailed,160,16
9824,13-1081,Logisticians,detailed,560,16
9825,13-1111,Management Analysts,detailed,2850,16
9826,13-1121,"Meeting, Convention, and Event Planners",detailed,420,16
9827,13-1131,Fundraisers,detailed,260,16
9828,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,210,16
9829,13-1151,Training and Development Specialists,detailed,1550,16
9830,13-1161,Market Research Analysts and Marketing Specialists,detailed,1880,16
9831,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",detailed,3600,16
9832,13-2011,Accountants and Auditors,detailed,3940,16
9833,13-2020,Property Appraisers and Assessors,detailed,470,16
9834,13-2031,Budget Analysts,detailed,170,16
9835,13-2041,Credit Analysts,detailed,150,16
9836,13-2052,Personal Financial Advisors,detailed,920,16
9837,13-2053,Insurance Underwriters,detailed,100,16
9838,13-2061,Financial Examiners,detailed,90,16
9839,13-2071,Credit Counselors,detailed,60,16
9840,13-2072,Loan Officers,detailed,1980,16
9841,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,280,16
9842,13-2082,Tax Preparers,detailed,610,16
9843,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,920,16
9844,15-1211,Computer Systems Analysts,detailed,1560,16
9845,15-1212,Information Security Analysts,detailed,470,16
9846,15-1221,Computer and Information Research Scientists,detailed,230,16
9847,15-1231,Computer Network Support Specialists,detailed,570,16
9848,15-1232,Computer User Support Specialists,detailed,3320,16
9849,15-1241,Computer Network Architects,detailed,660,16
9850,15-1244,Network and Computer Systems Administrators,detailed,1380,16
9851,15-1245,Database Administrators and Architects,detailed,460,16
9852,15-1251,Computer Programmers,detailed,520,16
9853,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,4690,16
9854,15-1257,Web Developers and Digital Interface Designers,detailed,590,16
9855,15-1299,"Computer Occupations, All Other",detailed,900,16
9856,15-2011,Actuaries,detailed,40,16
9857,15-2031,Operations Research Analysts,detailed,570,16
9858,15-2041,Statisticians,detailed,90,16
9859,17-1011,"Architects, Except Landscape and Naval",detailed,450,16
9860,17-1012,Landscape Architects,detailed,70,16
9861,17-1021,Cartographers and Photogrammetrists,detailed,150,16
9862,17-1022,Surveyors,detailed,360,16
9863,17-2031,Bioengineers and Biomedical Engineers,detailed,30,16
9864,17-2041,Chemical Engineers,detailed,320,16
9865,17-2051,Civil Engineers,detailed,2090,16
9866,17-2061,Computer Hardware Engineers,detailed,270,16
9867,17-2071,Electrical Engineers,detailed,1090,16
9868,17-2072,"Electronics Engineers, Except Computer",detailed,2320,16
9869,17-2081,Environmental Engineers,detailed,340,16
9870,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,180,16
9871,17-2112,Industrial Engineers,detailed,990,16
9872,17-2131,Materials Engineers,detailed,190,16
9873,17-2141,Mechanical Engineers,detailed,1110,16
9874,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,100,16
9875,17-2161,Nuclear Engineers,detailed,530,16
9876,17-2199,"Engineers, All Other",detailed,400,16
9877,17-3011,Architectural and Civil Drafters,detailed,860,16
9878,17-3012,Electrical and Electronics Drafters,detailed,60,16
9879,17-3013,Mechanical Drafters,detailed,260,16
9880,17-3019,"Drafters, All Other",detailed,40,16
9881,17-3022,Civil Engineering Technologists and Technicians,detailed,250,16
9882,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,1060,16
9883,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,90,16
9884,17-3026,Industrial Engineering Technologists and Technicians,detailed,200,16
9885,17-3027,Mechanical Engineering Technologists and Technicians,detailed,60,16
9886,17-3031,Surveying and Mapping Technicians,detailed,270,16
9887,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,**,16
9888,19-1012,Food Scientists and Technologists,detailed,90,16
9889,19-1013,Soil and Plant Scientists,detailed,150,16
9890,19-1022,Microbiologists,detailed,**,16
9891,19-1023,Zoologists and Wildlife Biologists,detailed,440,16
9892,19-1029,"Biological Scientists, All Other",detailed,320,16
9893,19-1031,Conservation Scientists,detailed,290,16
9894,19-1032,Foresters,detailed,280,16
9895,19-1042,"Medical Scientists, Except Epidemiologists",detailed,460,16
9896,19-2012,Physicists,detailed,140,16
9897,19-2021,Atmospheric and Space Scientists,detailed,60,16
9898,19-2031,Chemists,detailed,230,16
9899,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,520,16
9900,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,100,16
9901,19-2043,Hydrologists,detailed,130,16
9902,19-2099,"Physical Scientists, All Other",detailed,270,16
9903,19-3011,Economists,detailed,40,16
9904,19-3031,"Clinical, Counseling, and School Psychologists",detailed,400,16
9905,19-3039,"Psychologists, All Other",detailed,50,16
9906,19-3051,Urban and Regional Planners,detailed,230,16
9907,19-3091,Anthropologists and Archeologists,detailed,80,16
9908,19-3099,"Social Scientists and Related Workers, All Other",detailed,70,16
9909,19-4010,Agricultural and Food Science Technicians,detailed,280,16
9910,19-4021,Biological Technicians,detailed,690,16
9911,19-4031,Chemical Technicians,detailed,520,16
9912,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,280,16
9913,19-4045,Geological and Hydrologic Technicians,detailed,110,16
9914,19-4051,Nuclear Technicians,detailed,330,16
9915,19-4061,Social Science Research Assistants,detailed,**,16
9916,19-4071,Forest and Conservation Technicians,detailed,740,16
9917,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,210,16
9918,19-5011,Occupational Health and Safety Specialists,detailed,490,16
9919,19-5012,Occupational Health and Safety Technicians,detailed,40,16
9920,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,1660,16
9921,21-1013,Marriage and Family Therapists,detailed,120,16
9922,21-1015,Rehabilitation Counselors,detailed,1570,16
9923,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,1750,16
9924,21-1021,"Child, Family, and School Social Workers",detailed,1160,16
9925,21-1022,Healthcare Social Workers,detailed,570,16
9926,21-1023,Mental Health and Substance Abuse Social Workers,detailed,640,16
9927,21-1029,"Social Workers, All Other",detailed,110,16
9928,21-1091,Health Education Specialists,detailed,300,16
9929,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,590,16
9930,21-1093,Social and Human Service Assistants,detailed,2280,16
9931,21-1094,Community Health Workers,detailed,300,16
9932,21-1099,"Community and Social Service Specialists, All Other",detailed,230,16
9933,21-2011,Clergy,detailed,160,16
9934,23-1011,Lawyers,detailed,2110,16
9935,23-1012,Judicial Law Clerks,detailed,90,16
9936,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,80,16
9937,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,150,16
9938,23-2011,Paralegals and Legal Assistants,detailed,1230,16
9939,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,440,16
9940,23-2099,"Legal Support Workers, All Other",detailed,70,16
9941,25-1011,"Business Teachers, Postsecondary",detailed,360,16
9942,25-1021,"Computer Science Teachers, Postsecondary",detailed,60,16
9943,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,210,16
9944,25-1031,"Architecture Teachers, Postsecondary",detailed,100,16
9945,25-1032,"Engineering Teachers, Postsecondary",detailed,170,16
9946,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,260,16
9947,25-1042,"Biological Science Teachers, Postsecondary",detailed,170,16
9948,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,30,16
9949,25-1052,"Chemistry Teachers, Postsecondary",detailed,80,16
9950,25-1054,"Physics Teachers, Postsecondary",detailed,60,16
9951,25-1066,"Psychology Teachers, Postsecondary",detailed,90,16
9952,25-1067,"Sociology Teachers, Postsecondary",detailed,40,16
9953,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,50,16
9954,25-1071,"Health Specialties Teachers, Postsecondary",detailed,320,16
9955,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,310,16
9956,25-1081,"Education Teachers, Postsecondary",detailed,220,16
9957,25-1082,"Library Science Teachers, Postsecondary",detailed,30,16
9958,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,90,16
9959,25-1112,"Law Teachers, Postsecondary",detailed,80,16
9960,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,240,16
9961,25-1122,"Communications Teachers, Postsecondary",detailed,80,16
9962,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,250,16
9963,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,60,16
9964,25-1125,"History Teachers, Postsecondary",detailed,60,16
9965,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,80,16
9966,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",detailed,50,16
9967,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,60,16
9968,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,680,16
9969,25-1199,"Postsecondary Teachers, All Other",detailed,260,16
9970,25-2011,"Preschool Teachers, Except Special Education",detailed,1370,16
9971,25-2012,"Kindergarten Teachers, Except Special Education",detailed,300,16
9972,25-2021,"Elementary School Teachers, Except Special Education",detailed,8380,16
9973,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,1820,16
9974,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,6210,16
9975,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,**,16
9976,25-2051,"Special Education Teachers, Preschool",detailed,90,16
9977,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,780,16
9978,25-2057,"Special Education Teachers, Middle School",detailed,**,16
9979,25-2058,"Special Education Teachers, Secondary School",detailed,390,16
9980,25-2059,"Special Education Teachers, All Other",detailed,**,16
9981,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,60,16
9982,25-3021,Self-Enrichment Teachers,detailed,710,16
9983,25-3031,"Substitute Teachers, Short-Term",detailed,5570,16
9984,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,2390,16
9985,25-4012,Curators,detailed,60,16
9986,25-4013,Museum Technicians and Conservators,detailed,30,16
9987,25-4022,Librarians and Media Collections Specialists,detailed,540,16
9988,25-4031,Library Technicians,detailed,400,16
9989,25-9021,Farm and Home Management Educators,detailed,90,16
9990,25-9031,Instructional Coordinators,detailed,560,16
9991,25-9044,"Teaching Assistants, Postsecondary",detailed,440,16
9992,25-9045,"Teaching Assistants, Except Postsecondary",detailed,7830,16
9993,25-9099,"Educational Instruction and Library Workers, All Other",detailed,410,16
9994,27-1011,Art Directors,detailed,90,16
9995,27-1012,Craft Artists,detailed,40,16
9996,27-1021,Commercial and Industrial Designers,detailed,160,16
9997,27-1023,Floral Designers,detailed,310,16
9998,27-1024,Graphic Designers,detailed,1130,16
9999,27-1025,Interior Designers,detailed,160,16
10000,27-1026,Merchandise Displayers and Window Trimmers,detailed,840,16
10001,27-1029,"Designers, All Other",detailed,**,16
10002,27-2012,Producers and Directors,detailed,320,16
10003,27-2022,Coaches and Scouts,detailed,1710,16
10004,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,200,16
10005,27-2041,Music Directors and Composers,detailed,140,16
10006,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,150,16
10007,27-3023,"News Analysts, Reporters, and Journalists",detailed,300,16
10008,27-3031,Public Relations Specialists,detailed,700,16
10009,27-3041,Editors,detailed,330,16
10010,27-3042,Technical Writers,detailed,260,16
10011,27-3043,Writers and Authors,detailed,180,16
10012,27-3091,Interpreters and Translators,detailed,280,16
10013,27-3092,Court Reporters and Simultaneous Captioners,detailed,50,16
10014,27-3099,"Media and Communication Workers, All Other",detailed,40,16
10015,27-4011,Audio and Video Technicians,detailed,280,16
10016,27-4012,Broadcast Technicians,detailed,90,16
10017,27-4021,Photographers,detailed,190,16
10018,27-4031,"Camera Operators, Television, Video, and Film",detailed,60,16
10019,27-4032,Film and Video Editors,detailed,80,16
10020,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,50,16
10021,29-1011,Chiropractors,detailed,220,16
10022,29-1021,"Dentists, General",detailed,420,16
10023,29-1031,Dietitians and Nutritionists,detailed,450,16
10024,29-1041,Optometrists,detailed,240,16
10025,29-1051,Pharmacists,detailed,1600,16
10026,29-1071,Physician Assistants,detailed,770,16
10027,29-1122,Occupational Therapists,detailed,670,16
10028,29-1123,Physical Therapists,detailed,1390,16
10029,29-1124,Radiation Therapists,detailed,70,16
10030,29-1125,Recreational Therapists,detailed,70,16
10031,29-1126,Respiratory Therapists,detailed,660,16
10032,29-1127,Speech-Language Pathologists,detailed,820,16
10033,29-1131,Veterinarians,detailed,420,16
10034,29-1141,Registered Nurses,detailed,14110,16
10035,29-1151,Nurse Anesthetists,detailed,**,16
10036,29-1171,Nurse Practitioners,detailed,820,16
10037,29-1181,Audiologists,detailed,100,16
10038,29-1211,Anesthesiologists,detailed,**,16
10039,29-1215,Family Medicine Physicians,detailed,830,16
10040,29-1216,General Internal Medicine Physicians,detailed,120,16
10041,29-1221,"Pediatricians, General",detailed,80,16
10042,29-1223,Psychiatrists,detailed,**,16
10043,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,**,16
10044,29-1248,"Surgeons, Except Ophthalmologists",detailed,190,16
10045,29-1292,Dental Hygienists,detailed,1880,16
10046,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,120,16
10047,29-2010,Clinical Laboratory Technologists and Technicians,detailed,1280,16
10048,29-2031,Cardiovascular Technologists and Technicians,detailed,230,16
10049,29-2032,Diagnostic Medical Sonographers,detailed,220,16
10050,29-2033,Nuclear Medicine Technologists,detailed,50,16
10051,29-2034,Radiologic Technologists and Technicians,detailed,980,16
10052,29-2035,Magnetic Resonance Imaging Technologists,detailed,100,16
10053,29-2040,Emergency Medical Technicians and Paramedics,detailed,1170,16
10054,29-2051,Dietetic Technicians,detailed,80,16
10055,29-2052,Pharmacy Technicians,detailed,2190,16
10056,29-2053,Psychiatric Technicians,detailed,**,16
10057,29-2055,Surgical Technologists,detailed,720,16
10058,29-2056,Veterinary Technologists and Technicians,detailed,620,16
10059,29-2057,Ophthalmic Medical Technicians,detailed,200,16
10060,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,2650,16
10061,29-2081,"Opticians, Dispensing",detailed,460,16
10062,29-2091,Orthotists and Prosthetists,detailed,70,16
10063,29-2092,Hearing Aid Specialists,detailed,40,16
10064,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,1710,16
10065,29-9091,Athletic Trainers,detailed,100,16
10066,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,110,16
10067,31-1120,Home Health and Personal Care Aides,detailed,16270,16
10068,31-1131,Nursing Assistants,detailed,7210,16
10069,31-1132,Orderlies,detailed,250,16
10070,31-2011,Occupational Therapy Assistants,detailed,180,16
10071,31-2021,Physical Therapist Assistants,detailed,590,16
10072,31-2022,Physical Therapist Aides,detailed,220,16
10073,31-9011,Massage Therapists,detailed,310,16
10074,31-9091,Dental Assistants,detailed,2260,16
10075,31-9092,Medical Assistants,detailed,3350,16
10076,31-9093,Medical Equipment Preparers,detailed,370,16
10077,31-9094,Medical Transcriptionists,detailed,400,16
10078,31-9095,Pharmacy Aides,detailed,70,16
10079,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,510,16
10080,31-9097,Phlebotomists,detailed,620,16
10081,31-9099,"Healthcare Support Workers, All Other",detailed,310,16
10082,33-1011,First-Line Supervisors of Correctional Officers,detailed,370,16
10083,33-1012,First-Line Supervisors of Police and Detectives,detailed,650,16
10084,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,420,16
10085,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,240,16
10086,33-2011,Firefighters,detailed,1950,16
10087,33-3011,Bailiffs,detailed,60,16
10088,33-3012,Correctional Officers and Jailers,detailed,1900,16
10089,33-3021,Detectives and Criminal Investigators,detailed,380,16
10090,33-3051,Police and Sheriff's Patrol Officers,detailed,2600,16
10091,33-9011,Animal Control Workers,detailed,30,16
10092,33-9021,Private Detectives and Investigators,detailed,60,16
10093,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,90,16
10094,33-9032,Security Guards,detailed,2780,16
10095,33-9091,Crossing Guards and Flaggers,detailed,600,16
10096,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,820,16
10097,33-9093,Transportation Security Screeners,detailed,220,16
10098,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,190,16
10099,35-1011,Chefs and Head Cooks,detailed,500,16
10100,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,4000,16
10101,35-2011,"Cooks, Fast Food",detailed,6500,16
10102,35-2012,"Cooks, Institution and Cafeteria",detailed,4140,16
10103,35-2014,"Cooks, Restaurant",detailed,6620,16
10104,35-2015,"Cooks, Short Order",detailed,600,16
10105,35-2019,"Cooks, All Other",detailed,40,16
10106,35-2021,Food Preparation Workers,detailed,3870,16
10107,35-3011,Bartenders,detailed,2670,16
10108,35-3023,Fast Food and Counter Workers,detailed,16060,16
10109,35-3031,Waiters and Waitresses,detailed,12940,16
10110,35-3041,"Food Servers, Nonrestaurant",detailed,670,16
10111,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,1720,16
10112,35-9021,Dishwashers,detailed,3280,16
10113,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,2230,16
10114,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,60,16
10115,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,680,16
10116,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,670,16
10117,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,10400,16
10118,37-2012,Maids and Housekeeping Cleaners,detailed,5100,16
10119,37-2021,Pest Control Workers,detailed,300,16
10120,37-3011,Landscaping and Groundskeeping Workers,detailed,6360,16
10121,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,660,16
10122,37-3013,Tree Trimmers and Pruners,detailed,**,16
10123,37-3019,"Grounds Maintenance Workers, All Other",detailed,110,16
10124,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,40,16
10125,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,690,16
10126,39-2011,Animal Trainers,detailed,50,16
10127,39-2021,Animal Caretakers,detailed,1370,16
10128,39-3011,Gambling Dealers,detailed,120,16
10129,39-3021,Motion Picture Projectionists,detailed,40,16
10130,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,630,16
10131,39-3091,Amusement and Recreation Attendants,detailed,1100,16
10132,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,**,16
10133,39-4021,Funeral Attendants,detailed,60,16
10134,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,80,16
10135,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,1660,16
10136,39-5092,Manicurists and Pedicurists,detailed,270,16
10137,39-5094,Skincare Specialists,detailed,190,16
10138,39-6011,Baggage Porters and Bellhops,detailed,50,16
10139,39-7010,Tour and Travel Guides,detailed,340,16
10140,39-9011,Childcare Workers,detailed,1890,16
10141,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,2130,16
10142,39-9032,Recreation Workers,detailed,1300,16
10143,39-9041,Residential Advisors,detailed,220,16
10144,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,40,16
10145,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,5910,16
10146,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,950,16
10147,41-2011,Cashiers,detailed,17620,16
10148,41-2012,Gambling Change Persons and Booth Cashiers,detailed,130,16
10149,41-2021,Counter and Rental Clerks,detailed,1360,16
10150,41-2022,Parts Salespersons,detailed,1810,16
10151,41-2031,Retail Salespersons,detailed,23490,16
10152,41-3011,Advertising Sales Agents,detailed,630,16
10153,41-3021,Insurance Sales Agents,detailed,1820,16
10154,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,1350,16
10155,41-3041,Travel Agents,detailed,160,16
10156,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,3680,16
10157,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,830,16
10158,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,6850,16
10159,41-9011,Demonstrators and Product Promoters,detailed,170,16
10160,41-9021,Real Estate Brokers,detailed,100,16
10161,41-9022,Real Estate Sales Agents,detailed,740,16
10162,41-9031,Sales Engineers,detailed,220,16
10163,41-9041,Telemarketers,detailed,2010,16
10164,41-9099,"Sales and Related Workers, All Other",detailed,**,16
10165,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,8180,16
10166,43-2011,"Switchboard Operators, Including Answering Service",detailed,210,16
10167,43-3011,Bill and Account Collectors,detailed,1480,16
10168,43-3021,Billing and Posting Clerks,detailed,2070,16
10169,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,9700,16
10170,43-3041,Gambling Cage Workers,detailed,110,16
10171,43-3051,Payroll and Timekeeping Clerks,detailed,810,16
10172,43-3061,Procurement Clerks,detailed,180,16
10173,43-3071,Tellers,detailed,2880,16
10174,43-3099,"Financial Clerks, All Other",detailed,**,16
10175,43-4011,Brokerage Clerks,detailed,140,16
10176,43-4031,"Court, Municipal, and License Clerks",detailed,990,16
10177,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,70,16
10178,43-4051,Customer Service Representatives,detailed,18340,16
10179,43-4061,"Eligibility Interviewers, Government Programs",detailed,380,16
10180,43-4071,File Clerks,detailed,550,16
10181,43-4081,"Hotel, Motel, and Resort Desk Clerks",detailed,1640,16
10182,43-4111,"Interviewers, Except Eligibility and Loan",detailed,730,16
10183,43-4121,"Library Assistants, Clerical",detailed,570,16
10184,43-4131,Loan Interviewers and Clerks,detailed,890,16
10185,43-4141,New Accounts Clerks,detailed,390,16
10186,43-4151,Order Clerks,detailed,690,16
10187,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,400,16
10188,43-4171,Receptionists and Information Clerks,detailed,7500,16
10189,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,450,16
10190,43-4199,"Information and Record Clerks, All Other",detailed,590,16
10191,43-5011,Cargo and Freight Agents,detailed,200,16
10192,43-5021,Couriers and Messengers,detailed,360,16
10193,43-5031,Public Safety Telecommunicators,detailed,500,16
10194,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,810,16
10195,43-5041,"Meter Readers, Utilities",detailed,110,16
10196,43-5051,Postal Service Clerks,detailed,490,16
10197,43-5052,Postal Service Mail Carriers,detailed,1610,16
10198,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,220,16
10199,43-5061,"Production, Planning, and Expediting Clerks",detailed,1030,16
10200,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,2480,16
10201,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,90,16
10202,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,1430,16
10203,43-6012,Legal Secretaries and Administrative Assistants,detailed,520,16
10204,43-6013,Medical Secretaries and Administrative Assistants,detailed,1180,16
10205,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,10550,16
10206,43-9021,Data Entry Keyers,detailed,380,16
10207,43-9022,Word Processors and Typists,detailed,150,16
10208,43-9041,Insurance Claims and Policy Processing Clerks,detailed,500,16
10209,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,230,16
10210,43-9061,"Office Clerks, General",detailed,16740,16
10211,43-9071,"Office Machine Operators, Except Computer",detailed,170,16
10212,43-9199,"Office and Administrative Support Workers, All Other",detailed,590,16
