,occ_code,occ_title,o_group,tot_emp,area
6090,11-3111,Compensation and Benefits Managers,detailed,410,9
6091,11-3121,Human Resources Managers,detailed,2990,9
6092,11-3131,Training and Development Managers,detailed,740,9
6093,11-9021,Construction Managers,detailed,2310,9
6094,11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,800,9
6095,11-9032,"Education Administrators, Kindergarten through Secondary",detailed,4190,9
6096,11-9033,"Education Administrators, Postsecondary",detailed,1780,9
6097,11-9039,"Education Administrators, All Other",detailed,440,9
6098,11-9041,Architectural and Engineering Managers,detailed,3760,9
6099,11-9051,Food Service Managers,detailed,1090,9
6100,11-9081,Lodging Managers,detailed,120,9
6101,11-9111,Medical and Health Services Managers,detailed,6270,9
6102,11-9121,Natural Sciences Managers,detailed,630,9
6103,11-9131,Postmasters and Mail Superintendents,detailed,170,9
6104,11-9141,"Property, Real Estate, and Community Association Managers",detailed,2200,9
6105,11-9151,Social and Community Service Managers,detailed,2940,9
6106,11-9161,Emergency Management Directors,detailed,160,9
6107,11-9171,Funeral Home Managers,detailed,110,9
6108,11-9198,"Personal Service Managers, All Other; Entertainment and Recreation Managers, Except Gambling; and Managers, All Other",detailed,6760,9
6109,13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",detailed,110,9
6110,13-1020,Buyers and Purchasing Agents,detailed,5870,9
6111,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,3970,9
6112,13-1032,"Insurance Appraisers, Auto Damage",detailed,170,9
6113,13-1041,Compliance Officers,detailed,3340,9
6114,13-1051,Cost Estimators,detailed,1880,9
6115,13-1071,Human Resources Specialists,detailed,7040,9
6116,13-1075,Labor Relations Specialists,detailed,1730,9
6117,13-1081,Logisticians,detailed,1150,9
6118,13-1111,Management Analysts,detailed,8380,9
6119,13-1121,"Meeting, Convention, and Event Planners",detailed,1000,9
6120,13-1131,Fundraisers,detailed,1090,9
6121,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,1220,9
6122,13-1151,Training and Development Specialists,detailed,3430,9
6123,13-1161,Market Research Analysts and Marketing Specialists,detailed,7830,9
6124,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",detailed,8880,9
6125,13-2011,Accountants and Auditors,detailed,15450,9
6126,13-2020,Property Appraisers and Assessors,detailed,650,9
6127,13-2031,Budget Analysts,detailed,1020,9
6128,13-2041,Credit Analysts,detailed,1090,9
6129,13-2052,Personal Financial Advisors,detailed,4250,9
6130,13-2053,Insurance Underwriters,detailed,3100,9
6131,13-2061,Financial Examiners,detailed,310,9
6132,13-2071,Credit Counselors,detailed,620,9
6133,13-2072,Loan Officers,detailed,2170,9
6134,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,870,9
6135,13-2082,Tax Preparers,detailed,550,9
6136,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,7410,9
6137,15-1211,Computer Systems Analysts,detailed,7160,9
6138,15-1212,Information Security Analysts,detailed,850,9
6139,15-1231,Computer Network Support Specialists,detailed,890,9
6140,15-1232,Computer User Support Specialists,detailed,9050,9
6141,15-1241,Computer Network Architects,detailed,1370,9
6142,15-1244,Network and Computer Systems Administrators,detailed,2510,9
6143,15-1245,Database Administrators and Architects,detailed,1530,9
6144,15-1251,Computer Programmers,detailed,2630,9
6145,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,16350,9
6146,15-1257,Web Developers and Digital Interface Designers,detailed,1430,9
6147,15-1299,"Computer Occupations, All Other",detailed,1410,9
6148,15-2011,Actuaries,detailed,1350,9
6149,15-2031,Operations Research Analysts,detailed,1100,9
6150,15-2041,Statisticians,detailed,380,9
6151,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,600,9
6152,17-1011,"Architects, Except Landscape and Naval",detailed,1040,9
6153,17-1012,Landscape Architects,detailed,430,9
6154,17-1021,Cartographers and Photogrammetrists,detailed,60,9
6155,17-1022,Surveyors,detailed,390,9
6156,17-2011,Aerospace Engineers,detailed,1450,9
6157,17-2031,Bioengineers and Biomedical Engineers,detailed,250,9
6158,17-2041,Chemical Engineers,detailed,460,9
6159,17-2051,Civil Engineers,detailed,3720,9
6160,17-2061,Computer Hardware Engineers,detailed,690,9
6161,17-2071,Electrical Engineers,detailed,2570,9
6162,17-2072,"Electronics Engineers, Except Computer",detailed,1020,9
6163,17-2081,Environmental Engineers,detailed,650,9
6164,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,130,9
6165,17-2112,Industrial Engineers,detailed,5780,9
6166,17-2131,Materials Engineers,detailed,330,9
6167,17-2141,Mechanical Engineers,detailed,4510,9
6168,17-2161,Nuclear Engineers,detailed,580,9
6169,17-2199,"Engineers, All Other",detailed,1220,9
6170,17-3011,Architectural and Civil Drafters,detailed,680,9
6171,17-3012,Electrical and Electronics Drafters,detailed,330,9
6172,17-3013,Mechanical Drafters,detailed,710,9
6173,17-3019,"Drafters, All Other",detailed,340,9
6174,17-3022,Civil Engineering Technologists and Technicians,detailed,350,9
6175,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,1550,9
6176,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,70,9
6177,17-3025,Environmental Engineering Technologists and Technicians,detailed,80,9
6178,17-3026,Industrial Engineering Technologists and Technicians,detailed,940,9
6179,17-3027,Mechanical Engineering Technologists and Technicians,detailed,400,9
6180,17-3031,Surveying and Mapping Technicians,detailed,340,9
6181,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,630,9
6182,19-1012,Food Scientists and Technologists,detailed,40,9
6183,19-1013,Soil and Plant Scientists,detailed,120,9
6184,19-1022,Microbiologists,detailed,**,9
6185,19-1023,Zoologists and Wildlife Biologists,detailed,60,9
6186,19-1029,"Biological Scientists, All Other",detailed,240,9
6187,19-1031,Conservation Scientists,detailed,50,9
6188,19-1032,Foresters,detailed,60,9
6189,19-1041,Epidemiologists,detailed,150,9
6190,19-1042,"Medical Scientists, Except Epidemiologists",detailed,1510,9
6191,19-2012,Physicists,detailed,130,9
6192,19-2031,Chemists,detailed,920,9
6193,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,860,9
6194,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,60,9
6195,19-2099,"Physical Scientists, All Other",detailed,170,9
6196,19-3011,Economists,detailed,120,9
6197,19-3022,Survey Researchers,detailed,430,9
6198,19-3031,"Clinical, Counseling, and School Psychologists",detailed,1800,9
6199,19-3039,"Psychologists, All Other",detailed,190,9
6200,19-3051,Urban and Regional Planners,detailed,350,9
6201,19-3091,Anthropologists and Archeologists,detailed,40,9
6202,19-3099,"Social Scientists and Related Workers, All Other",detailed,240,9
6203,19-4010,Agricultural and Food Science Technicians,detailed,60,9
6204,19-4021,Biological Technicians,detailed,710,9
6205,19-4031,Chemical Technicians,detailed,890,9
6206,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,270,9
6207,19-4045,Geological and Hydrologic Technicians,detailed,50,9
6208,19-4061,Social Science Research Assistants,detailed,220,9
6209,19-4071,Forest and Conservation Technicians,detailed,40,9
6210,19-4092,Forensic Science Technicians,detailed,110,9
6211,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,480,9
6212,19-5011,Occupational Health and Safety Specialists,detailed,780,9
6213,19-5012,Occupational Health and Safety Technicians,detailed,130,9
6214,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,4240,9
6215,21-1013,Marriage and Family Therapists,detailed,370,9
6216,21-1015,Rehabilitation Counselors,detailed,2570,9
6217,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,4160,9
6218,21-1019,"Counselors, All Other",detailed,370,9
6219,21-1021,"Child, Family, and School Social Workers",detailed,5360,9
6220,21-1022,Healthcare Social Workers,detailed,2210,9
6221,21-1023,Mental Health and Substance Abuse Social Workers,detailed,1920,9
6222,21-1029,"Social Workers, All Other",detailed,750,9
6223,21-1091,Health Education Specialists,detailed,590,9
6224,21-1093,Social and Human Service Assistants,detailed,8270,9
6225,21-1094,Community Health Workers,detailed,400,9
6226,21-1099,"Community and Social Service Specialists, All Other",detailed,750,9
6227,21-2011,Clergy,detailed,680,9
6228,21-2021,"Directors, Religious Activities and Education",detailed,260,9
6229,21-2099,"Religious Workers, All Other",detailed,80,9
6230,23-1011,Lawyers,detailed,7600,9
6231,23-1012,Judicial Law Clerks,detailed,260,9
6232,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,200,9
6233,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,110,9
6234,23-1023,"Judges, Magistrate Judges, and Magistrates",detailed,240,9
6235,23-2011,Paralegals and Legal Assistants,detailed,5160,9
6236,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,270,9
6237,23-2099,"Legal Support Workers, All Other",detailed,250,9
6238,25-1011,"Business Teachers, Postsecondary",detailed,1040,9
6239,25-1021,"Computer Science Teachers, Postsecondary",detailed,300,9
6240,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,540,9
6241,25-1031,"Architecture Teachers, Postsecondary",detailed,**,9
6242,25-1032,"Engineering Teachers, Postsecondary",detailed,410,9
6243,25-1042,"Biological Science Teachers, Postsecondary",detailed,1170,9
6244,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,**,9
6245,25-1052,"Chemistry Teachers, Postsecondary",detailed,360,9
6246,25-1053,"Environmental Science Teachers, Postsecondary",detailed,60,9
6247,25-1054,"Physics Teachers, Postsecondary",detailed,210,9
6248,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,100,9
6249,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,160,9
6250,25-1063,"Economics Teachers, Postsecondary",detailed,220,9
6251,25-1065,"Political Science Teachers, Postsecondary",detailed,230,9
6252,25-1066,"Psychology Teachers, Postsecondary",detailed,800,9
6253,25-1067,"Sociology Teachers, Postsecondary",detailed,170,9
6254,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,70,9
6255,25-1071,"Health Specialties Teachers, Postsecondary",detailed,**,9
6256,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,640,9
6257,25-1081,"Education Teachers, Postsecondary",detailed,600,9
6258,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,140,9
6259,25-1112,"Law Teachers, Postsecondary",detailed,190,9
6260,25-1113,"Social Work Teachers, Postsecondary",detailed,170,9
6261,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,1110,9
6262,25-1122,"Communications Teachers, Postsecondary",detailed,310,9
6263,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,710,9
6264,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,330,9
6265,25-1125,"History Teachers, Postsecondary",detailed,340,9
6266,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,430,9
6267,25-1192,"Family and Consumer Sciences Teachers, Postsecondary",detailed,40,9
6268,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,160,9
6269,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,960,9
6270,25-1199,"Postsecondary Teachers, All Other",detailed,2850,9
6271,25-2011,"Preschool Teachers, Except Special Education",detailed,6510,9
6272,25-2012,"Kindergarten Teachers, Except Special Education",detailed,1470,9
6273,25-2021,"Elementary School Teachers, Except Special Education",detailed,15930,9
6274,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,8320,9
6275,25-2023,"Career/Technical Education Teachers, Middle School",detailed,110,9
6276,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,15820,9
6277,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,1660,9
6278,25-2051,"Special Education Teachers, Preschool",detailed,220,9
6279,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,2780,9
6280,25-2057,"Special Education Teachers, Middle School",detailed,1140,9
6281,25-2058,"Special Education Teachers, Secondary School",detailed,1650,9
6282,25-2059,"Special Education Teachers, All Other",detailed,920,9
6283,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,520,9
6284,25-3021,Self-Enrichment Teachers,detailed,3430,9
6285,25-3031,"Substitute Teachers, Short-Term",detailed,6240,9
6286,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,3630,9
6287,25-4011,Archivists,detailed,40,9
6288,25-4012,Curators,detailed,190,9
6289,25-4013,Museum Technicians and Conservators,detailed,220,9
6290,25-4022,Librarians and Media Collections Specialists,detailed,2410,9
6291,25-4031,Library Technicians,detailed,1120,9
6292,25-9021,Farm and Home Management Educators,detailed,90,9
6293,25-9031,Instructional Coordinators,detailed,1210,9
6294,25-9044,"Teaching Assistants, Postsecondary",detailed,3190,9
6295,25-9045,"Teaching Assistants, Except Postsecondary",detailed,22350,9
6296,25-9099,"Educational Instruction and Library Workers, All Other",detailed,420,9
6297,27-1011,Art Directors,detailed,510,9
6298,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,180,9
6299,27-1014,Special Effects Artists and Animators,detailed,440,9
6300,27-1019,"Artists and Related Workers, All Other",detailed,50,9
6301,27-1021,Commercial and Industrial Designers,detailed,320,9
6302,27-1022,Fashion Designers,detailed,30,9
6303,27-1023,Floral Designers,detailed,530,9
6304,27-1024,Graphic Designers,detailed,2060,9
6305,27-1025,Interior Designers,detailed,710,9
6306,27-1026,Merchandise Displayers and Window Trimmers,detailed,1080,9
6307,27-1027,Set and Exhibit Designers,detailed,80,9
6308,27-1029,"Designers, All Other",detailed,70,9
6309,27-2011,Actors,detailed,360,9
6310,27-2012,Producers and Directors,detailed,1960,9
6311,27-2021,Athletes and Sports Competitors,detailed,290,9
6312,27-2022,Coaches and Scouts,detailed,3150,9
6313,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,50,9
6314,27-2032,Choreographers,detailed,**,9
6315,27-2041,Music Directors and Composers,detailed,190,9
6316,27-2042,Musicians and Singers,detailed,550,9
6317,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,420,9
6318,27-3023,"News Analysts, Reporters, and Journalists",detailed,280,9
6319,27-3031,Public Relations Specialists,detailed,1750,9
6320,27-3041,Editors,detailed,1040,9
6321,27-3042,Technical Writers,detailed,580,9
6322,27-3043,Writers and Authors,detailed,490,9
6323,27-3091,Interpreters and Translators,detailed,440,9
6324,27-3092,Court Reporters and Simultaneous Captioners,detailed,170,9
6325,27-3099,"Media and Communication Workers, All Other",detailed,220,9
6326,27-4011,Audio and Video Technicians,detailed,890,9
6327,27-4012,Broadcast Technicians,detailed,250,9
6328,27-4014,Sound Engineering Technicians,detailed,120,9
6329,27-4021,Photographers,detailed,510,9
6330,27-4031,"Camera Operators, Television, Video, and Film",detailed,420,9
6331,27-4032,Film and Video Editors,detailed,320,9
6332,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,160,9
6333,29-1011,Chiropractors,detailed,190,9
6334,29-1021,"Dentists, General",detailed,1020,9
6335,29-1023,Orthodontists,detailed,**,9
6336,29-1031,Dietitians and Nutritionists,detailed,820,9
6337,29-1041,Optometrists,detailed,**,9
6338,29-1051,Pharmacists,detailed,3300,9
6339,29-1071,Physician Assistants,detailed,2140,9
6340,29-1081,Podiatrists,detailed,90,9
6341,29-1122,Occupational Therapists,detailed,2570,9
6342,29-1123,Physical Therapists,detailed,3930,9
6343,29-1124,Radiation Therapists,detailed,130,9
6344,29-1125,Recreational Therapists,detailed,320,9
6345,29-1126,Respiratory Therapists,detailed,1340,9
6346,29-1127,Speech-Language Pathologists,detailed,2290,9
6347,29-1128,Exercise Physiologists,detailed,50,9
6348,29-1129,"Therapists, All Other",detailed,190,9
6349,29-1131,Veterinarians,detailed,910,9
6350,29-1141,Registered Nurses,detailed,34740,9
6351,29-1151,Nurse Anesthetists,detailed,**,9
6352,29-1161,Nurse Midwives,detailed,80,9
6353,29-1171,Nurse Practitioners,detailed,2670,9
6354,29-1181,Audiologists,detailed,150,9
6355,29-1211,Anesthesiologists,detailed,**,9
6356,29-1215,Family Medicine Physicians,detailed,920,9
6357,29-1216,General Internal Medicine Physicians,detailed,520,9
6358,29-1218,Obstetricians and Gynecologists,detailed,500,9
6359,29-1221,"Pediatricians, General",detailed,540,9
6360,29-1223,Psychiatrists,detailed,380,9
6361,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,6130,9
6362,29-1248,"Surgeons, Except Ophthalmologists",detailed,560,9
6363,29-1292,Dental Hygienists,detailed,4140,9
6364,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,220,9
6365,29-2010,Clinical Laboratory Technologists and Technicians,detailed,3680,9
6366,29-2031,Cardiovascular Technologists and Technicians,detailed,350,9
6367,29-2032,Diagnostic Medical Sonographers,detailed,1010,9
6368,29-2033,Nuclear Medicine Technologists,detailed,170,9
6369,29-2034,Radiologic Technologists and Technicians,detailed,2280,9
6370,29-2035,Magnetic Resonance Imaging Technologists,detailed,370,9
6371,29-2040,Emergency Medical Technicians and Paramedics,detailed,3820,9
6372,29-2051,Dietetic Technicians,detailed,**,9
6373,29-2052,Pharmacy Technicians,detailed,3870,9
6374,29-2053,Psychiatric Technicians,detailed,970,9
6375,29-2055,Surgical Technologists,detailed,1090,9
6376,29-2056,Veterinary Technologists and Technicians,detailed,1590,9
6377,29-2057,Ophthalmic Medical Technicians,detailed,660,9
6378,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,8840,9
6379,29-2081,"Opticians, Dispensing",detailed,600,9
6380,29-2091,Orthotists and Prosthetists,detailed,**,9
6381,29-2092,Hearing Aid Specialists,detailed,50,9
6382,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,2580,9
6383,29-9091,Athletic Trainers,detailed,240,9
6384,29-9092,Genetic Counselors,detailed,40,9
6385,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,780,9
6386,31-1120,Home Health and Personal Care Aides,detailed,34610,9
6387,31-1131,Nursing Assistants,detailed,21600,9
6388,31-1132,Orderlies,detailed,410,9
6389,31-1133,Psychiatric Aides,detailed,760,9
6390,31-2011,Occupational Therapy Assistants,detailed,840,9
6391,31-2012,Occupational Therapy Aides,detailed,150,9
6392,31-2021,Physical Therapist Assistants,detailed,630,9
6393,31-2022,Physical Therapist Aides,detailed,410,9
6394,31-9011,Massage Therapists,detailed,1140,9
6395,31-9091,Dental Assistants,detailed,4020,9
6396,31-9092,Medical Assistants,detailed,8140,9
6397,31-9093,Medical Equipment Preparers,detailed,480,9
6398,31-9094,Medical Transcriptionists,detailed,600,9
6399,31-9095,Pharmacy Aides,detailed,220,9
6400,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,1200,9
6401,31-9097,Phlebotomists,detailed,1470,9
6402,31-9099,"Healthcare Support Workers, All Other",detailed,1260,9
6403,33-1011,First-Line Supervisors of Correctional Officers,detailed,610,9
6404,33-1012,First-Line Supervisors of Police and Detectives,detailed,1930,9
6405,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,1130,9
6406,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,820,9
6407,33-2011,Firefighters,detailed,3020,9
6408,33-2021,Fire Inspectors and Investigators,detailed,260,9
6409,33-3012,Correctional Officers and Jailers,detailed,3630,9
6410,33-3021,Detectives and Criminal Investigators,detailed,980,9
6411,33-3031,Fish and Game Wardens,detailed,80,9
6412,33-3041,Parking Enforcement Workers,detailed,80,9
6413,33-3051,Police and Sheriff's Patrol Officers,detailed,6330,9
6414,33-9011,Animal Control Workers,detailed,190,9
6415,33-9021,Private Detectives and Investigators,detailed,490,9
6416,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,200,9
6417,33-9032,Security Guards,detailed,11130,9
6418,33-9091,Crossing Guards and Flaggers,detailed,1630,9
6419,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,1640,9
6420,33-9093,Transportation Security Screeners,detailed,250,9
6421,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,1670,9
6422,35-1011,Chefs and Head Cooks,detailed,1990,9
6423,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,8840,9
6424,35-2011,"Cooks, Fast Food",detailed,6290,9
6425,35-2012,"Cooks, Institution and Cafeteria",detailed,3290,9
6426,35-2014,"Cooks, Restaurant",detailed,13030,9
6427,35-2015,"Cooks, Short Order",detailed,1520,9
6428,35-2019,"Cooks, All Other",detailed,170,9
6429,35-2021,Food Preparation Workers,detailed,13020,9
6430,35-3011,Bartenders,detailed,7200,9
6431,35-3023,Fast Food and Counter Workers,detailed,32800,9
6432,35-3031,Waiters and Waitresses,detailed,30870,9
6433,35-3041,"Food Servers, Nonrestaurant",detailed,3990,9
6434,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,4280,9
6435,35-9021,Dishwashers,detailed,6630,9
6436,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,3310,9
6437,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,450,9
6438,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,2200,9
6439,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,1440,9
6440,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,30920,9
6441,37-2012,Maids and Housekeeping Cleaners,detailed,6450,9
6442,37-2019,"Building Cleaning Workers, All Other",detailed,80,9
6443,37-2021,Pest Control Workers,detailed,520,9
6444,37-3011,Landscaping and Groundskeeping Workers,detailed,13770,9
6445,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,**,9
6446,37-3013,Tree Trimmers and Pruners,detailed,280,9
6447,37-3019,"Grounds Maintenance Workers, All Other",detailed,50,9
6448,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,790,9
6449,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,3900,9
6450,39-2011,Animal Trainers,detailed,330,9
6451,39-2021,Animal Caretakers,detailed,2460,9
6452,39-3019,"Gambling Service Workers, All Other",detailed,**,9
6453,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,1130,9
6454,39-3091,Amusement and Recreation Attendants,detailed,2650,9
6455,39-3092,Costume Attendants,detailed,80,9
6456,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,250,9
6457,39-4011,Embalmers,detailed,40,9
6458,39-4021,Funeral Attendants,detailed,510,9
6459,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,310,9
6460,39-5011,Barbers,detailed,**,9
6461,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,4680,9
6462,39-5092,Manicurists and Pedicurists,detailed,4010,9
6463,39-5093,Shampooers,detailed,120,9
6464,39-5094,Skincare Specialists,detailed,490,9
6465,39-6011,Baggage Porters and Bellhops,detailed,210,9
6466,39-6012,Concierges,detailed,130,9
6467,39-7010,Tour and Travel Guides,detailed,410,9
6468,39-9011,Childcare Workers,detailed,8740,9
6469,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,5040,9
6470,39-9032,Recreation Workers,detailed,5630,9
6471,39-9041,Residential Advisors,detailed,1630,9
6472,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,310,9
6473,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,14540,9
6474,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,3090,9
6475,41-2011,Cashiers,detailed,45010,9
6476,41-2012,Gambling Change Persons and Booth Cashiers,detailed,130,9
6477,41-2021,Counter and Rental Clerks,detailed,3750,9
6478,41-2022,Parts Salespersons,detailed,2680,9
6479,41-2031,Retail Salespersons,detailed,41900,9
6480,41-3011,Advertising Sales Agents,detailed,1260,9
6481,41-3021,Insurance Sales Agents,detailed,5780,9
6482,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,6210,9
6483,41-3041,Travel Agents,detailed,630,9
6484,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,9760,9
6485,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,3120,9
6486,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,13560,9
6487,41-9011,Demonstrators and Product Promoters,detailed,330,9
6488,41-9021,Real Estate Brokers,detailed,100,9
6489,41-9022,Real Estate Sales Agents,detailed,1220,9
6490,41-9031,Sales Engineers,detailed,880,9
6491,41-9041,Telemarketers,detailed,1220,9
6492,41-9099,"Sales and Related Workers, All Other",detailed,690,9
6493,43-1011,First-Line Supervisors of Office and Administrative Support Workers,detailed,25350,9
6494,43-2011,"Switchboard Operators, Including Answering Service",detailed,880,9
6495,43-2021,Telephone Operators,detailed,**,9
6496,43-2099,"Communications Equipment Operators, All Other",detailed,40,9
6497,43-3011,Bill and Account Collectors,detailed,1790,9
6498,43-3021,Billing and Posting Clerks,detailed,5110,9
6499,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",detailed,17050,9
6500,43-3051,Payroll and Timekeeping Clerks,detailed,1650,9
6501,43-3061,Procurement Clerks,detailed,940,9
6502,43-3071,Tellers,detailed,5410,9
6503,43-3099,"Financial Clerks, All Other",detailed,460,9
6504,43-4011,Brokerage Clerks,detailed,590,9
6505,43-4031,"Court, Municipal, and License Clerks",detailed,1200,9
6506,43-4041,"Credit Authorizers, Checkers, and Clerks",detailed,160,9
6507,43-4051,Customer Service Representatives,detailed,31100,9
6508,43-4061,"Eligibility Interviewers, Government Programs",detailed,1000,9
