,occ_code,occ_title,o_group,tot_emp,area
16000,13-1020,Buyers and Purchasing Agents,detailed,9190,25
16001,13-1031,"Claims Adjusters, Examiners, and Investigators",detailed,5740,25
16002,13-1032,"Insurance Appraisers, Auto Damage",detailed,590,25
16003,13-1041,Compliance Officers,detailed,7660,25
16004,13-1051,Cost Estimators,detailed,5970,25
16005,13-1071,Human Resources Specialists,detailed,18910,25
16006,13-1075,Labor Relations Specialists,detailed,2670,25
16007,13-1081,Logisticians,detailed,3170,25
16008,13-1111,Management Analysts,detailed,25620,25
16009,13-1121,"Meeting, Convention, and Event Planners",detailed,3120,25
16010,13-1131,Fundraisers,detailed,4230,25
16011,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,2260,25
16012,13-1151,Training and Development Specialists,detailed,8590,25
16013,13-1161,Market Research Analysts and Marketing Specialists,detailed,21260,25
16014,13-1198,"Project Management Specialists and Business Operations Specialists, All Other",detailed,22420,25
16015,13-2011,Accountants and Auditors,detailed,34630,25
16016,13-2020,Property Appraisers and Assessors,detailed,1360,25
16017,13-2031,Budget Analysts,detailed,1550,25
16018,13-2041,Credit Analysts,detailed,2170,25
16019,13-2052,Personal Financial Advisors,detailed,7960,25
16020,13-2053,Insurance Underwriters,detailed,2070,25
16021,13-2061,Financial Examiners,detailed,950,25
16022,13-2071,Credit Counselors,detailed,1280,25
16023,13-2072,Loan Officers,detailed,5490,25
16024,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,1520,25
16025,13-2082,Tax Preparers,detailed,1540,25
16026,13-2098,"Financial and Investment Analysts, Financial Risk Specialists, and Financial Specialists, All Other",detailed,18130,25
16027,15-1211,Computer Systems Analysts,detailed,16940,25
16028,15-1212,Information Security Analysts,detailed,4290,25
16029,15-1221,Computer and Information Research Scientists,detailed,490,25
16030,15-1231,Computer Network Support Specialists,detailed,4740,25
16031,15-1232,Computer User Support Specialists,detailed,19360,25
16032,15-1241,Computer Network Architects,detailed,5810,25
16033,15-1244,Network and Computer Systems Administrators,detailed,8610,25
16034,15-1245,Database Administrators and Architects,detailed,3460,25
16035,15-1251,Computer Programmers,detailed,4540,25
16036,15-1256,Software Developers and Software Quality Assurance Analysts and Testers,detailed,55710,25
16037,15-1257,Web Developers and Digital Interface Designers,detailed,4930,25
16038,15-1299,"Computer Occupations, All Other",detailed,**,25
16039,15-2011,Actuaries,detailed,1160,25
16040,15-2021,Mathematicians,detailed,**,25
16041,15-2031,Operations Research Analysts,detailed,2530,25
16042,15-2041,Statisticians,detailed,3080,25
16043,15-2098,"Data Scientists and Mathematical Science Occupations, All Other",detailed,590,25
16044,17-1011,"Architects, Except Landscape and Naval",detailed,3700,25
16045,17-1012,Landscape Architects,detailed,570,25
16046,17-1021,Cartographers and Photogrammetrists,detailed,90,25
16047,17-1022,Surveyors,detailed,1070,25
16048,17-2011,Aerospace Engineers,detailed,500,25
16049,17-2031,Bioengineers and Biomedical Engineers,detailed,1390,25
16050,17-2041,Chemical Engineers,detailed,570,25
16051,17-2051,Civil Engineers,detailed,7490,25
16052,17-2061,Computer Hardware Engineers,detailed,1930,25
16053,17-2071,Electrical Engineers,detailed,6960,25
16054,17-2072,"Electronics Engineers, Except Computer",detailed,3770,25
16055,17-2081,Environmental Engineers,detailed,2910,25
16056,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,710,25
16057,17-2112,Industrial Engineers,detailed,11750,25
16058,17-2121,Marine Engineers and Naval Architects,detailed,440,25
16059,17-2131,Materials Engineers,detailed,630,25
16060,17-2141,Mechanical Engineers,detailed,9490,25
16061,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,60,25
16062,17-2171,Petroleum Engineers,detailed,40,25
16063,17-2199,"Engineers, All Other",detailed,3090,25
16064,17-3011,Architectural and Civil Drafters,detailed,1770,25
16065,17-3012,Electrical and Electronics Drafters,detailed,610,25
16066,17-3013,Mechanical Drafters,detailed,1680,25
16067,17-3019,"Drafters, All Other",detailed,100,25
16068,17-3022,Civil Engineering Technologists and Technicians,detailed,920,25
16069,17-3023,Electrical and Electronic Engineering Technologists and Technicians,detailed,3600,25
16070,17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,detailed,1070,25
16071,17-3025,Environmental Engineering Technologists and Technicians,detailed,760,25
16072,17-3026,Industrial Engineering Technologists and Technicians,detailed,3130,25
16073,17-3027,Mechanical Engineering Technologists and Technicians,detailed,930,25
16074,17-3031,Surveying and Mapping Technicians,detailed,470,25
16075,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",detailed,2100,25
16076,19-1012,Food Scientists and Technologists,detailed,310,25
16077,19-1013,Soil and Plant Scientists,detailed,390,25
16078,19-1021,Biochemists and Biophysicists,detailed,4250,25
16079,19-1022,Microbiologists,detailed,930,25
16080,19-1023,Zoologists and Wildlife Biologists,detailed,440,25
16081,19-1029,"Biological Scientists, All Other",detailed,3340,25
16082,19-1031,Conservation Scientists,detailed,410,25
16083,19-1032,Foresters,detailed,150,25
16084,19-1041,Epidemiologists,detailed,220,25
16085,19-1042,"Medical Scientists, Except Epidemiologists",detailed,16860,25
16086,19-1099,"Life Scientists, All Other",detailed,450,25
16087,19-2012,Physicists,detailed,510,25
16088,19-2021,Atmospheric and Space Scientists,detailed,140,25
16089,19-2031,Chemists,detailed,3560,25
16090,19-2032,Materials Scientists,detailed,470,25
16091,19-2041,"Environmental Scientists and Specialists, Including Health",detailed,2120,25
16092,19-2042,"Geoscientists, Except Hydrologists and Geographers",detailed,650,25
16093,19-2043,Hydrologists,detailed,110,25
16094,19-2099,"Physical Scientists, All Other",detailed,350,25
16095,19-3011,Economists,detailed,890,25
16096,19-3022,Survey Researchers,detailed,670,25
16097,19-3031,"Clinical, Counseling, and School Psychologists",detailed,4010,25
16098,19-3039,"Psychologists, All Other",detailed,820,25
16099,19-3041,Sociologists,detailed,110,25
16100,19-3051,Urban and Regional Planners,detailed,1100,25
16101,19-3091,Anthropologists and Archeologists,detailed,30,25
16102,19-3093,Historians,detailed,50,25
16103,19-3094,Political Scientists,detailed,**,25
16104,19-3099,"Social Scientists and Related Workers, All Other",detailed,380,25
16105,19-4010,Agricultural and Food Science Technicians,detailed,390,25
16106,19-4021,Biological Technicians,detailed,6290,25
16107,19-4031,Chemical Technicians,detailed,1470,25
16108,19-4042,"Environmental Science and Protection Technicians, Including Health",detailed,560,25
16109,19-4045,Geological and Hydrologic Technicians,detailed,50,25
16110,19-4061,Social Science Research Assistants,detailed,2080,25
16111,19-4071,Forest and Conservation Technicians,detailed,120,25
16112,19-4092,Forensic Science Technicians,detailed,80,25
16113,19-4099,"Life, Physical, and Social Science Technicians, All Other",detailed,1500,25
16114,19-5011,Occupational Health and Safety Specialists,detailed,1530,25
16115,19-5012,Occupational Health and Safety Technicians,detailed,240,25
16116,21-1012,"Educational, Guidance, and Career Counselors and Advisors",detailed,8030,25
16117,21-1013,Marriage and Family Therapists,detailed,710,25
16118,21-1015,Rehabilitation Counselors,detailed,6280,25
16119,21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",detailed,16120,25
16120,21-1019,"Counselors, All Other",detailed,280,25
16121,21-1021,"Child, Family, and School Social Workers",detailed,10780,25
16122,21-1022,Healthcare Social Workers,detailed,10280,25
16123,21-1023,Mental Health and Substance Abuse Social Workers,detailed,6870,25
16124,21-1029,"Social Workers, All Other",detailed,520,25
16125,21-1091,Health Education Specialists,detailed,2200,25
16126,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,1140,25
16127,21-1093,Social and Human Service Assistants,detailed,15540,25
16128,21-1094,Community Health Workers,detailed,3090,25
16129,21-1099,"Community and Social Service Specialists, All Other",detailed,1040,25
16130,21-2011,Clergy,detailed,560,25
16131,21-2021,"Directors, Religious Activities and Education",detailed,170,25
16132,23-1011,Lawyers,detailed,18750,25
16133,23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",detailed,200,25
16134,23-1022,"Arbitrators, Mediators, and Conciliators",detailed,200,25
16135,23-2011,Paralegals and Legal Assistants,detailed,6840,25
16136,23-2093,"Title Examiners, Abstractors, and Searchers",detailed,**,25
16137,23-2099,"Legal Support Workers, All Other",detailed,320,25
16138,25-1011,"Business Teachers, Postsecondary",detailed,4170,25
16139,25-1021,"Computer Science Teachers, Postsecondary",detailed,1120,25
16140,25-1022,"Mathematical Science Teachers, Postsecondary",detailed,1700,25
16141,25-1031,"Architecture Teachers, Postsecondary",detailed,340,25
16142,25-1032,"Engineering Teachers, Postsecondary",detailed,1380,25
16143,25-1041,"Agricultural Sciences Teachers, Postsecondary",detailed,100,25
16144,25-1042,"Biological Science Teachers, Postsecondary",detailed,2360,25
16145,25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",detailed,470,25
16146,25-1052,"Chemistry Teachers, Postsecondary",detailed,880,25
16147,25-1053,"Environmental Science Teachers, Postsecondary",detailed,370,25
16148,25-1054,"Physics Teachers, Postsecondary",detailed,590,25
16149,25-1061,"Anthropology and Archeology Teachers, Postsecondary",detailed,190,25
16150,25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",detailed,620,25
16151,25-1063,"Economics Teachers, Postsecondary",detailed,880,25
16152,25-1064,"Geography Teachers, Postsecondary",detailed,270,25
16153,25-1065,"Political Science Teachers, Postsecondary",detailed,930,25
16154,25-1066,"Psychology Teachers, Postsecondary",detailed,1550,25
16155,25-1067,"Sociology Teachers, Postsecondary",detailed,770,25
16156,25-1069,"Social Sciences Teachers, Postsecondary, All Other",detailed,300,25
16157,25-1071,"Health Specialties Teachers, Postsecondary",detailed,4180,25
16158,25-1072,"Nursing Instructors and Teachers, Postsecondary",detailed,2020,25
16159,25-1081,"Education Teachers, Postsecondary",detailed,1780,25
16160,25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",detailed,490,25
16161,25-1112,"Law Teachers, Postsecondary",detailed,540,25
16162,25-1113,"Social Work Teachers, Postsecondary",detailed,440,25
16163,25-1121,"Art, Drama, and Music Teachers, Postsecondary",detailed,5780,25
16164,25-1122,"Communications Teachers, Postsecondary",detailed,600,25
16165,25-1123,"English Language and Literature Teachers, Postsecondary",detailed,2580,25
16166,25-1124,"Foreign Language and Literature Teachers, Postsecondary",detailed,1450,25
16167,25-1125,"History Teachers, Postsecondary",detailed,950,25
16168,25-1126,"Philosophy and Religion Teachers, Postsecondary",detailed,650,25
16169,25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",detailed,550,25
16170,25-1194,"Career/Technical Education Teachers, Postsecondary",detailed,2000,25
16171,25-1199,"Postsecondary Teachers, All Other",detailed,7620,25
16172,25-2011,"Preschool Teachers, Except Special Education",detailed,17070,25
16173,25-2012,"Kindergarten Teachers, Except Special Education",detailed,2960,25
16174,25-2021,"Elementary School Teachers, Except Special Education",detailed,31430,25
16175,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,15910,25
16176,25-2023,"Career/Technical Education Teachers, Middle School",detailed,150,25
16177,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,27120,25
16178,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,2540,25
16179,25-2051,"Special Education Teachers, Preschool",detailed,840,25
16180,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,6200,25
16181,25-2057,"Special Education Teachers, Middle School",detailed,3410,25
16182,25-2058,"Special Education Teachers, Secondary School",detailed,4730,25
16183,25-2059,"Special Education Teachers, All Other",detailed,620,25
16184,25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",detailed,1250,25
16185,25-3021,Self-Enrichment Teachers,detailed,9060,25
16186,25-3031,"Substitute Teachers, Short-Term",detailed,7850,25
16187,25-3097,"Tutors and Teachers and Instructors, All Other",detailed,6800,25
16188,25-4011,Archivists,detailed,270,25
16189,25-4012,Curators,detailed,560,25
16190,25-4013,Museum Technicians and Conservators,detailed,510,25
16191,25-4022,Librarians and Media Collections Specialists,detailed,4730,25
16192,25-4031,Library Technicians,detailed,3040,25
16193,25-9031,Instructional Coordinators,detailed,4620,25
16194,25-9044,"Teaching Assistants, Postsecondary",detailed,2940,25
16195,25-9045,"Teaching Assistants, Except Postsecondary",detailed,37940,25
16196,25-9099,"Educational Instruction and Library Workers, All Other",detailed,620,25
16197,27-1011,Art Directors,detailed,1440,25
16198,27-1012,Craft Artists,detailed,**,25
16199,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,340,25
16200,27-1014,Special Effects Artists and Animators,detailed,650,25
16201,27-1019,"Artists and Related Workers, All Other",detailed,70,25
16202,27-1021,Commercial and Industrial Designers,detailed,1180,25
16203,27-1022,Fashion Designers,detailed,450,25
16204,27-1023,Floral Designers,detailed,1170,25
16205,27-1024,Graphic Designers,detailed,6330,25
16206,27-1025,Interior Designers,detailed,1650,25
16207,27-1026,Merchandise Displayers and Window Trimmers,detailed,2600,25
16208,27-1027,Set and Exhibit Designers,detailed,170,25
16209,27-1029,"Designers, All Other",detailed,110,25
16210,27-2011,Actors,detailed,550,25
16211,27-2012,Producers and Directors,detailed,3340,25
16212,27-2021,Athletes and Sports Competitors,detailed,420,25
16213,27-2022,Coaches and Scouts,detailed,6440,25
16214,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,380,25
16215,27-2031,Dancers,detailed,510,25
16216,27-2032,Choreographers,detailed,30,25
16217,27-2041,Music Directors and Composers,detailed,230,25
16218,27-2042,Musicians and Singers,detailed,1020,25
16219,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",detailed,80,25
16220,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,470,25
16221,27-3023,"News Analysts, Reporters, and Journalists",detailed,810,25
16222,27-3031,Public Relations Specialists,detailed,6790,25
16223,27-3041,Editors,detailed,3370,25
16224,27-3042,Technical Writers,detailed,2260,25
16225,27-3043,Writers and Authors,detailed,1200,25
16226,27-3091,Interpreters and Translators,detailed,2390,25
16227,27-3092,Court Reporters and Simultaneous Captioners,detailed,250,25
16228,27-3099,"Media and Communication Workers, All Other",detailed,400,25
16229,27-4011,Audio and Video Technicians,detailed,1960,25
16230,27-4012,Broadcast Technicians,detailed,640,25
16231,27-4014,Sound Engineering Technicians,detailed,160,25
16232,27-4021,Photographers,detailed,1190,25
16233,27-4031,"Camera Operators, Television, Video, and Film",detailed,460,25
16234,27-4032,Film and Video Editors,detailed,440,25
16235,27-4098,"Lighting Technicians and Media and Communication Equipment Workers, All Other",detailed,160,25
16236,29-1011,Chiropractors,detailed,520,25
16237,29-1021,"Dentists, General",detailed,2920,25
16238,29-1022,Oral and Maxillofacial Surgeons,detailed,200,25
16239,29-1023,Orthodontists,detailed,480,25
16240,29-1029,"Dentists, All Other Specialists",detailed,270,25
16241,29-1031,Dietitians and Nutritionists,detailed,1930,25
16242,29-1041,Optometrists,detailed,1080,25
16243,29-1051,Pharmacists,detailed,6980,25
16244,29-1071,Physician Assistants,detailed,3880,25
16245,29-1081,Podiatrists,detailed,220,25
16246,29-1122,Occupational Therapists,detailed,4490,25
16247,29-1123,Physical Therapists,detailed,7540,25
16248,29-1124,Radiation Therapists,detailed,460,25
16249,29-1125,Recreational Therapists,detailed,870,25
16250,29-1126,Respiratory Therapists,detailed,2370,25
16251,29-1127,Speech-Language Pathologists,detailed,3990,25
16252,29-1128,Exercise Physiologists,detailed,140,25
16253,29-1129,"Therapists, All Other",detailed,**,25
16254,29-1131,Veterinarians,detailed,1620,25
16255,29-1141,Registered Nurses,detailed,81020,25
16256,29-1151,Nurse Anesthetists,detailed,690,25
16257,29-1161,Nurse Midwives,detailed,310,25
16258,29-1171,Nurse Practitioners,detailed,6520,25
16259,29-1181,Audiologists,detailed,350,25
16260,29-1211,Anesthesiologists,detailed,670,25
16261,29-1215,Family Medicine Physicians,detailed,2200,25
16262,29-1216,General Internal Medicine Physicians,detailed,2980,25
16263,29-1218,Obstetricians and Gynecologists,detailed,610,25
16264,29-1221,"Pediatricians, General",detailed,1460,25
16265,29-1223,Psychiatrists,detailed,920,25
16266,29-1228,"Physicians, All Other; and Ophthalmologists, Except Pediatric",detailed,16510,25
16267,29-1248,"Surgeons, Except Ophthalmologists",detailed,2210,25
16268,29-1292,Dental Hygienists,detailed,6460,25
16269,29-1298,"Acupuncturists and Healthcare Diagnosing or Treating Practitioners, All Other",detailed,970,25
16270,29-2010,Clinical Laboratory Technologists and Technicians,detailed,11280,25
16271,29-2031,Cardiovascular Technologists and Technicians,detailed,1250,25
16272,29-2032,Diagnostic Medical Sonographers,detailed,1860,25
16273,29-2033,Nuclear Medicine Technologists,detailed,430,25
16274,29-2034,Radiologic Technologists and Technicians,detailed,4910,25
16275,29-2035,Magnetic Resonance Imaging Technologists,detailed,1400,25
16276,29-2040,Emergency Medical Technicians and Paramedics,detailed,6500,25
16277,29-2051,Dietetic Technicians,detailed,1260,25
16278,29-2052,Pharmacy Technicians,detailed,9150,25
16279,29-2053,Psychiatric Technicians,detailed,1420,25
16280,29-2055,Surgical Technologists,detailed,2600,25
16281,29-2056,Veterinary Technologists and Technicians,detailed,3430,25
16282,29-2057,Ophthalmic Medical Technicians,detailed,1810,25
16283,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,15910,25
16284,29-2081,"Opticians, Dispensing",detailed,1230,25
16285,29-2091,Orthotists and Prosthetists,detailed,350,25
16286,29-2092,Hearing Aid Specialists,detailed,190,25
16287,29-2098,"Medical Dosimetrists, Medical Records Specialists, and Health Technologists and Technicians, All Other",detailed,7930,25
16288,29-9091,Athletic Trainers,detailed,770,25
16289,29-9092,Genetic Counselors,detailed,150,25
16290,29-9098,"Health Information Technologists, Medical Registrars, Surgical Assistants, and Healthcare Practitioners and Technical Workers, All Other",detailed,790,25
16291,31-1120,Home Health and Personal Care Aides,detailed,108670,25
16292,31-1131,Nursing Assistants,detailed,39900,25
16293,31-1132,Orderlies,detailed,2210,25
16294,31-1133,Psychiatric Aides,detailed,490,25
16295,31-2011,Occupational Therapy Assistants,detailed,1260,25
16296,31-2012,Occupational Therapy Aides,detailed,160,25
16297,31-2021,Physical Therapist Assistants,detailed,2520,25
16298,31-2022,Physical Therapist Aides,detailed,810,25
16299,31-9011,Massage Therapists,detailed,2540,25
16300,31-9091,Dental Assistants,detailed,8430,25
16301,31-9092,Medical Assistants,detailed,14990,25
16302,31-9093,Medical Equipment Preparers,detailed,1270,25
16303,31-9094,Medical Transcriptionists,detailed,1000,25
16304,31-9095,Pharmacy Aides,detailed,560,25
16305,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,1470,25
16306,31-9097,Phlebotomists,detailed,3760,25
16307,31-9099,"Healthcare Support Workers, All Other",detailed,2260,25
16308,33-1011,First-Line Supervisors of Correctional Officers,detailed,220,25
16309,33-1012,First-Line Supervisors of Police and Detectives,detailed,4730,25
16310,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,3070,25
16311,33-1090,"Miscellaneous First-Line Supervisors, Protective Service Workers",detailed,1850,25
16312,33-2011,Firefighters,detailed,11360,25
16313,33-2021,Fire Inspectors and Investigators,detailed,90,25
16314,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,100,25
16315,33-3012,Correctional Officers and Jailers,detailed,5690,25
16316,33-3021,Detectives and Criminal Investigators,detailed,1390,25
16317,33-3031,Fish and Game Wardens,detailed,60,25
16318,33-3041,Parking Enforcement Workers,detailed,390,25
16319,33-3051,Police and Sheriff's Patrol Officers,detailed,17100,25
16320,33-9011,Animal Control Workers,detailed,330,25
16321,33-9021,Private Detectives and Investigators,detailed,530,25
16322,33-9032,Security Guards,detailed,21260,25
16323,33-9091,Crossing Guards and Flaggers,detailed,1280,25
16324,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,3830,25
16325,33-9093,Transportation Security Screeners,detailed,1180,25
16326,33-9098,"School Bus Monitors and Protective Service Workers, All Other",detailed,3150,25
16327,35-1011,Chefs and Head Cooks,detailed,4280,25
16328,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,19790,25
16329,35-2011,"Cooks, Fast Food",detailed,5880,25
16330,35-2012,"Cooks, Institution and Cafeteria",detailed,7960,25
16331,35-2014,"Cooks, Restaurant",detailed,30470,25
16332,35-2015,"Cooks, Short Order",detailed,5870,25
16333,35-2019,"Cooks, All Other",detailed,280,25
16334,35-2021,Food Preparation Workers,detailed,16370,25
16335,35-3011,Bartenders,detailed,21530,25
16336,35-3023,Fast Food and Counter Workers,detailed,88330,25
16337,35-3031,Waiters and Waitresses,detailed,67720,25
16338,35-3041,"Food Servers, Nonrestaurant",detailed,8020,25
16339,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,10350,25
16340,35-9021,Dishwashers,detailed,15030,25
16341,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,10120,25
16342,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,670,25
16343,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,4650,25
16344,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,3020,25
16345,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,55570,25
16346,37-2012,Maids and Housekeeping Cleaners,detailed,19580,25
16347,37-2019,"Building Cleaning Workers, All Other",detailed,**,25
16348,37-2021,Pest Control Workers,detailed,1150,25
16349,37-3011,Landscaping and Groundskeeping Workers,detailed,21040,25
16350,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,450,25
16351,37-3013,Tree Trimmers and Pruners,detailed,1330,25
16352,37-3019,"Grounds Maintenance Workers, All Other",detailed,70,25
16353,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,70,25
16354,39-1098,"First-Line Supervisors of Personal Service and Entertainment and Recreation Workers, Except Gambling Services",detailed,5300,25
16355,39-2011,Animal Trainers,detailed,350,25
16356,39-2021,Animal Caretakers,detailed,4920,25
16357,39-3011,Gambling Dealers,detailed,**,25
16358,39-3021,Motion Picture Projectionists,detailed,180,25
16359,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,2450,25
16360,39-3091,Amusement and Recreation Attendants,detailed,5030,25
16361,39-3092,Costume Attendants,detailed,130,25
16362,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,430,25
16363,39-4011,Embalmers,detailed,**,25
16364,39-4021,Funeral Attendants,detailed,800,25
16365,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,610,25
16366,39-5011,Barbers,detailed,580,25
16367,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,10530,25
16368,39-5092,Manicurists and Pedicurists,detailed,5470,25
16369,39-5093,Shampooers,detailed,380,25
16370,39-5094,Skincare Specialists,detailed,1300,25
16371,39-6011,Baggage Porters and Bellhops,detailed,880,25
16372,39-6012,Concierges,detailed,2120,25
16373,39-7010,Tour and Travel Guides,detailed,2290,25
16374,39-9011,Childcare Workers,detailed,13990,25
16375,39-9031,Exercise Trainers and Group Fitness Instructors,detailed,13560,25
16376,39-9032,Recreation Workers,detailed,9440,25
16377,39-9041,Residential Advisors,detailed,5760,25
16378,39-9098,"Crematory Operators and Personal Care and Service Workers, All Other",detailed,690,25
16379,41-1011,First-Line Supervisors of Retail Sales Workers,detailed,27600,25
16380,41-1012,First-Line Supervisors of Non-Retail Sales Workers,detailed,5260,25
16381,41-2011,Cashiers,detailed,77840,25
16382,41-2021,Counter and Rental Clerks,detailed,6720,25
16383,41-2022,Parts Salespersons,detailed,4310,25
16384,41-2031,Retail Salespersons,detailed,98510,25
16385,41-3011,Advertising Sales Agents,detailed,2170,25
16386,41-3021,Insurance Sales Agents,detailed,7190,25
16387,41-3031,"Securities, Commodities, and Financial Services Sales Agents",detailed,11220,25
16388,41-3041,Travel Agents,detailed,1970,25
16389,41-3091,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",detailed,21870,25
16390,41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",detailed,15520,25
16391,41-4012,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",detailed,23150,25
16392,41-9011,Demonstrators and Product Promoters,detailed,1340,25
16393,41-9021,Real Estate Brokers,detailed,920,25
16394,41-9022,Real Estate Sales Agents,detailed,2170,25
16395,41-9031,Sales Engineers,detailed,3720,25
