616  :      PROMETHEUS        :   SXVI
617  :      1980S26
617  :      PANDORA           :   SXVII
618  :      PAN               :   SXVIII
619  :      YMIR              :   SXIX
620  :      PAALIAQ           :   SXX
621  :      TARVOS            :   SXXI
622  :      IJIRAQ            :   SXXII
623  :      SUTTUNGR          :   SXXIII
624  :      KIVIUQ            :   SXXIV
625  :      MUNDILFARI        :   SXXV
626  :      ALBIORIX          :   SXXVI
627  :      SKATHI            :   SXXVII
628  :      ERRIAPO           :   SXXVIII
629  :      SIARNAQ           :   SXXIX
630  :      THRYMR            :   SXXX
631  :      NARVI             :   SXXXI
632  :      METHODE           :   SXXXII
633  :      PALLENE           :   SXXXIII
634  :      POLYDEUCES        :   SXXXIV
799  :      URANUS
701  :      ARIEL             :   UI
702  :      UMBRIEL           :   UII
703  :      TITANIA           :   UIII
704  :      OBERON            :   UIV
705  :      MIRANDA           :   UV
706  :      1986U7
706  :      CORDELIA          :   UVI
707  :      1986U8
707  :      OPHELIA           :   UVII
708  :      1986U9
708  :      BIANCA            :   UVIII
709  :      1986U4
709  :      CRESSIDA          :   UIX
710  :      1986U6
710  :      DESDEMONA         :   UX
711  :      1986U3
711  :      JULIET            :   UXI
712  :      1986U1
712  :      PORTIA            :   UXII
713  :      1986U2
713  :      ROSALIND          :   UXIII
714  :      1986U5
714  :      BELINDA           :   UXIV
715  :      1985U1
715  :      PUCK              :   UXV
716  :      CALIBAN           :   UXVI
717  :      SYCORAX           :   UXVII
718  :      1986U10
718  :      PROSPERO          :   UXVIII
719  :      SETEBOS           :   UXIX
720  :      STEPHANO          :   UXX
721  :      TRINCULO          :   UXXI
899  :      NEPTUNE
801  :      TRITON            :   NI
802  :      NEREID            :   NII
803  :      NAIAD             :   NIII
804  :      THALASSA          :   NIV
805  :      DESPINA           :   NV
806  :      GALATEA           :   NVI
807  :      LARISSA           :   NVII
808  :      PROTEUS           :   NVIII
999  :      PLUTO
901  :      1978P1
901  :      CHARON            :   PI

-1   :      GEOTAIL
-6   :      P6
-6   :      PIONEER-6
-7   :      P7
-7   :      PIONEER-7
-8   :      WIND
-12  :      LADEE
-12  :      VENUS ORBITER
-12  :      P12
-12  :      PIONEER 12
-13  :      POLAR
-18  :      MGN
-18  :      MAGELLAN
-20  :      P8
-20  :      PIONEER-8
-21  :      SOHO
-23  :      P10
-23  :      PIONEER-10
-24  :      P11
-24  :      PIONEER-11
-25  :      LP
-25  :      LUNAR PROSPECTOR
-27  :      VK1
-27  :      VIKING 1 ORBITER
-29  :      STARDUST
-29  :      SDU
-30  :      VK2
-30  :      VIKING 2 ORBITER
-30  :      DS-1
-31  :      VG1
-31  :      VOYAGER 1
-32  :      VG2
-32  :      VOYAGER 2
-40  :      CLEMENTINE
-41  :      MEX
-41  :      MARS EXPRESS
-44  :      BEAGLE2
-44  :      BEAGLE 2
-46  :      MS-T5
-46  :      SAKIGAKE
-47  :      PLANET-A
-47  :      SUISEI
-47  :      GNS
-47  :      GENESIS
-48  :      HUBBLE SPACE TELESCOPE
-48  :      HST
-53  :      MARS PATHFINDER
-53  :      MPF
-53  :      MARS ODYSSEY
-53  :      MARS SURVEYOR 01 ORBITER
-55  :      ULYSSES
-58  :      VSOP
-58  :      HALCA
-59  :      RADIOASTRON
-66  :      VEGA 1
-67  :      VEGA 2
-70  :      DEEP IMPACT IMPACTOR SPACECRAFT
-74  :      MRO
-74  :      MARS RECON ORBITER
-77  :      GLL
-77  :      GALILEO ORBITER
-78  :      GIOTTO
-79  :      SPITZER
-79  :      SPACE INFRARED TELESCOPE FACILITY
-79  :      SIRTF
-81  :      CASSINI ITL
-82  :      CAS
-82  :      CASSINI
-84  :      PHOENIX
-90  :      CASSINI SIMULATION
-93  :      NEAR EARTH ASTEROID RENDEZVOUS
-93  :      NEAR
-94  :      MO
-94  :      MARS OBSERVER
-94  :      MGS
-94  :      MARS GLOBAL SURVEYOR
-95  :      MGS SIMULATION
-97  :      TOPEX/POSEIDON
-98  :      NEW HORIZONS
-107 :      TROPICAL RAINFALL MEASURING MISSION
-107 :      TRMM
-112 :      ICE
-116 :      MARS POLAR LANDER
-116 :      MPL
-127 :      MARS CLIMATE ORBITER
-127 :      MCO
-130 :      MUSES-C
-130 :      HAYABUSA
-131 :      SELENE
-135 :      DRTS-W
-140 :      DEEP IMPACT FLYBY SPACECRAFT
-142 :      TERRA
-142 :      EOS-AM1
-146 :      LUNAR-A
-150 :      CASSINI PROBE
-150 :      HUYGENS PROBE
-150 :      CASP
-151 :      AXAF
-154 :      AQUA
-159 :      EUROPA ORBITER
-164 :      YOHKOH
-164 :      SOLAR-A
-165 :      MAP
-166 :      IMAGE
-172 :      SPACETECH-3 COMBINER
-174 :      PLUTO-KUIPER EXPRESS
-175 :      PLUTO-KUIPER EXPRESS SIMULATION
-178 :      PLANET-B
-178 :      NOZOMI
-183 :      CLUSTER 1
-185 :      CLUSTER 2
-188 :      MUSES-B
-190 :      SIM
-194 :      CLUSTER 3
-196 :      CLUSTER 4
-198 :      INTEGRAL
-200 :      CONTOUR
-202 :      MAVEN
-203 :      DAWN
-205 :      SPACETECH-3 COLLECTOR
-226 :      ROSETTA
-227 :      KEPLER
-228 :      GLL PROBE
-228 :      GALILEO PROBE
-234 :      STEREO AHEAD
-235 :      STEREO BEHIND
-236 :      MESSENGER
-238 :      SMART1
-238 :      SM1
-238 :      S1
-238 :      SMART-1
-248 :      VEX
-248 :      VENUS EXPRESS
-253 :      OPPORTUNITY
-253 :      MER-1
-254 :      SPIRIT
-254 :      MER-2
-486 :      HERSCHEL
-489 :      PLANCK
-500 :      RSAT
-500 :      SELENE Relay Satellite
-500 :      SELENE Rstar
-500 :      Rstar
-502 :      VSAT
-502 :      SELENE VLBI Radio Satellite
-502 :      SELENE VRAD Satellite
-502 :      SELENE Vstar
-502 :      Vstar
-550 :      MARS-96
-550 :      M96
-550 :      MARS 96
-550 :      MARS96
-699 :      JEO
-650 :      Clipper
-907 :      JUICE

50000001  : SHOEMAKER-LEVY 9-W  : FRAGMENT 1
50000002  : SHOEMAKER-LEVY 9-V  : FRAGMENT 2
50000003  : SHOEMAKER-LEVY 9-U  : FRAGMENT 3
50000004  : SHOEMAKER-LEVY 9-T  : FRAGMENT 4
50000005  : SHOEMAKER-LEVY 9-S  : FRAGMENT 5
50000006  : SHOEMAKER-LEVY 9-R  : FRAGMENT 6
50000007  : SHOEMAKER-LEVY 9-Q  : FRAGMENT 7
50000008  : SHOEMAKER-LEVY 9-P  : FRAGMENT 8
50000009  : SHOEMAKER-LEVY 9-N  : FRAGMENT 9
50000010  : SHOEMAKER-LEVY 9-M  : FRAGMENT 10
50000011  : SHOEMAKER-LEVY 9-L  : FRAGMENT 11
50000012  : SHOEMAKER-LEVY 9-K  : FRAGMENT 12
50000013  : SHOEMAKER-LEVY 9-J  : FRAGMENT 13
50000014  : SHOEMAKER-LEVY 9-H  : FRAGMENT 14
50000015  : SHOEMAKER-LEVY 9-G  : FRAGMENT 15
50000016  : SHOEMAKER-LEVY 9-F  : FRAGMENT 16
50000017  : SHOEMAKER-LEVY 9-E  : FRAGMENT 17
50000018  : SHOEMAKER-LEVY 9-D  : FRAGMENT 18
50000019  : SHOEMAKER-LEVY 9-C  : FRAGMENT 19
50000020  : SHOEMAKER-LEVY 9-B  : FRAGMENT 20
50000021  : SHOEMAKER-LEVY 9-A  : FRAGMENT 21
50000022  : SHOEMAKER-LEVY 9-Q1 : FRAGMENT 7A
50000023  : SHOEMAKER-LEVY 9-P2 : FRAGMENT 8B

1000001  :  AREND
1000002  :  AREND-RIGAUX
1000003  :  ASHBROOK-JACKSON
1000004  :  BOETHIN
1000005  :  BORRELLY
1000006  :  BOWELL-SKIFF
1000007  :  BRADFIELD
1000008  :  BROOKS 2
1000009  :  BRORSEN-METCALF
1000010  :  BUS
1000011  :  CHERNYKH
1000012  :  67P/CHURYUMOV-GERASIMENKO (1969 R1)
1000012  :  CHURYUMOV-GERASIMENKO
1000013  :  CIFFREO
1000014  :  CLARK
1000015  :  COMAS SOLA
1000016  :  CROMMELIN
1000017  :  D''ARREST
1000018  :  DANIEL
1000019  :  DE VICO-SWIFT
1000020  :  DENNING-FUJIKAWA
1000021  :  DU TOIT 1
1000022  :  DU TOIT-HARTLEY
1000023  :  DUTOIT-NEUJMIN-DELPORTE
1000024  :  DUBIAGO
1000025  :  ENCKE
1000026  :  FAYE
1000027  :  FINLAY
1000028  :  FORBES
1000029  :  GEHRELS 1
1000030  :  GEHRELS 2
1000031  :  GEHRELS 3
1000032  :  GIACOBINI-ZINNER
1000033  :  GICLAS
1000034  :  GRIGG-SKJELLERUP
1000035  :  GUNN
1000036  :  HALLEY
1000037  :  HANEDA-CAMPOS
1000038  :  HARRINGTON
1000039  :  HARRINGTON-ABELL
1000040  :  HARTLEY 1
1000041  :  HARTLEY 2
1000042  :  HARTLEY-IRAS
1000043  :  HERSCHEL-RIGOLLET
1000044  :  HOLMES
1000045  :  HONDA-MRKOS-PAJDUSAKOVA
1000046  :  HOWELL
1000047  :  IRAS
1000048  :  JACKSON-NEUJMIN
1000049  :  JOHNSON
1000050  :  KEARNS-KWEE
1000051  :  KLEMOLA
1000052  :  KOHOUTEK
1000053  :  KOJIMA
1000054  :  KOPFF
1000055  :  KOWAL 1
1000056  :  KOWAL 2
1000057  :  KOWAL-MRKOS
1000058  :  KOWAL-VAVROVA
1000059  :  LONGMORE
1000060  :  LOVAS 1
1000061  :  MACHHOLZ
1000062  :  MAURY
1000063  :  NEUJMIN 1
1000064  :  NEUJMIN 2
1000065  :  NEUJMIN 3
1000066  :  OLBERS
1000067  :  PETERS-HARTLEY
1000068  :  PONS-BROOKS
1000069  :  PONS-WINNECKE
1000070  :  REINMUTH 1
1000071  :  REINMUTH 2
1000072  :  RUSSELL 1
1000073  :  RUSSELL 2
1000074  :  RUSSELL 3
1000075  :  RUSSELL 4
1000076  :  SANGUIN
1000077  :  SCHAUMASSE
1000078  :  SCHUSTER
1000079  :  SCHWASSMANN-WACHMANN 1
1000080  :  SCHWASSMANN-WACHMANN 2
1000081  :  SCHWASSMANN-WACHMANN 3
1000082  :  SHAJN-SCHALDACH
1000083  :  SHOEMAKER 1
1000084  :  SHOEMAKER 2
1000085  :  SHOEMAKER 3
1000086  :  SINGER-BREWSTER
1000087  :  SLAUGHTER-BURNHAM
1000088  :  SMIRNOVA-CHERNYKH
1000089  :  STEPHAN-OTERMA
1000090  :  SWIFT-GEHRELS
1000091  :  TAKAMIZAWA
1000092  :  TAYLOR
1000093  :  TEMPEL 1
1000094  :  TEMPEL 2
1000095  :  TEMPEL-TUTTLE
1000096  :  TRITTON
1000097  :  TSUCHINSHAN 1
1000098  :  TSUCHINSHAN 2
1000099  :  TUTTLE
1000100  :  TUTTLE-GIACOBINI-KRESAK
1000101  :  VAISALA 1
1000102  :  VAN BIESBROECK
1000103  :  VAN HOUTEN
1000104  :  WEST-KOHOUTEK-IKEMURA
1000105  :  WHIPPLE
1000106  :  WILD 1
1000107  :  WILD 2
1000108  :  WILD 3
1000109  :  WIRTANEN
1000110  :  WOLF
1000111  :  WOLF-HARRINGTON
1000112  :  LOVAS 2
1000113  :  URATA-NIIJIMA
1000114  :  WISEMAN-SKIFF
1000115  :  HELIN
1000116  :  MUELLER
1000117  :  SHOEMAKER-HOLT 1
1000118  :  HELIN-ROMAN-CROCKETT
1000119  :  HARTLEY 3
1000120  :  PARKER-HARTLEY
1000121  :  HELIN-ROMAN-ALU 1
1000122  :  WILD 4
1000123  :  MUELLER 2
1000124  :  MUELLER 3
1000125  :  SHOEMAKER-LEVY 1
1000126  :  SHOEMAKER-LEVY 2
1000127  :  HOLT-OLMSTEAD
1000128  :  METCALF-BREWINGTON
1000129  :  LEVY
1000130  :  SHOEMAKER-LEVY 9
1000131  :  HYAKUTAKE
1000132  :  HALE-BOPP

9511010  :  GASPRA
2431010  :  IDA
2431011  :  DACTYL
2000001  :  CERES
2000004  :  VESTA
2000216  :  KLEOPATRA
2000433  :  EROS
2000253  :  MATHILDE
2009969  :  1992KD
2009969  :  BRAILLE
2004015  :  WILSON-HARRINGTON
2025143  :  ITOKAWA

398989   :  NOTO
398990   :  NEW NORCIA
399001   :  GOLDSTONE
399002   :  CANBERRA
399003   :  MADRID
399004   :  USUDA
399005   :  DSS-05
399005   :  PARKES
399012   :  DSS-12
399013   :  DSS-13
399014   :  DSS-14
399015   :  DSS-15
399016   :  DSS-16
399017   :  DSS-17
399023   :  DSS-23
399024   :  DSS-24
399025   :  DSS-25
399026   :  DSS-26
399027   :  DSS-27
399028   :  DSS-28
399033   :  DSS-33
399034   :  DSS-34
399042   :  DSS-42
399043   :  DSS-43
399045   :  DSS-45
399046   :  DSS-46
399049   :  DSS-49
399053   :  DSS-53
399054   :  DSS-54
399055   :  DSS-55
399061   :  DSS-61
399063   :  DSS-63
399064   :  DSS-64
399065   :  DSS-65
399066   :  DSS-66

-82820   : IMS
-82821   : ELS
-82822   : IBS1
-82823   : IBS2
-82824   : IBS3

-236000  : MSGR_SPACECRAFT
-236600  : MSGR_MASCS_UVVS_ATMO
-236600  : MASCS

-236903  : MSGR_MSO
-236903  : MSO
-236904  : MSGR_MSM
-236904  : MSM
-236910  : MSGR_LVLH
-236910  : LVLH
